customer_id,customer_name,age,gender,region,service_type,contract_type,dwelling_type,account_tenure_months,has_autopay,paperless_billing,family_size,income_bracket,home_ownership,churned,complaint_count,avg_complaint_severity,max_complaint_severity,avg_resolution_time_days,escalation_count,unresolved_complaints,avg_sentiment_score,min_sentiment_score,max_sentiment_score,sentiment_std,avg_sentiment_pos,avg_sentiment_neg,negative_sentiment_ratio,positive_sentiment_ratio,most_common_complaint_category,escalation_rate,complaint_rate_per_month,total_interactions,avg_satisfaction_score,min_satisfaction_score,avg_interaction_duration,unresolved_count,channel_phone_ratio,channel_email_ratio,channel_web_chat_ratio,unresolved_ratio,interactions_per_month
CUST0003074,Customer_3074,69,Female,Southeast,Gas,Residential,Townhouse,16,1,1,6,Medium-High,Rent,0,3.0,2.6666666666666665,4.0,1.0,0.0,0.0,0.09219999999999999,-0.4585,0.7351,0.6021178206962488,0.15066666666666667,0.09933333333333333,0.3333333333333333,0.3333333333333333,Poor Customer Service,0.0,0.1875,6,3.5,2,5.333333333333333,1,0.5,0.0,0.0,0.16666666666666666,0.375
CUST0003075,Customer_3075,34,Male,Southwest,Electricity,Residential,Mobile Home,36,0,1,3,Medium-High,Rent,1,6.0,2.8333333333333335,4.0,1.8333333333333333,1.0,2.0,-0.007599999999999996,-0.6486,0.6705,0.5605533730163436,0.11950000000000001,0.11850000000000001,0.3333333333333333,0.3333333333333333,Account Error,0.16666666666666666,0.16666666666666666,4,3.5,3,6.5,2,0.5,0.5,0.0,0.5,0.1111111111111111
CUST0003076,Customer_3076,72,Female,Northeast,Electricity,Residential,Condo,45,0,0,2,Medium,Own,1,6.0,1.6666666666666667,3.0,4.666666666666667,0.0,0.0,0.35105000000000003,-0.2732,0.8016,0.37604873487355334,0.25866666666666666,0.06266666666666666,0.16666666666666666,0.8333333333333334,Disconnection Threat,0.0,0.13333333333333333,1,2.0,2,1.0,0,0.0,0.0,1.0,0.0,0.022222222222222223
CUST0003077,Customer_3077,56,Female,Southeast,Electricity,Residential,Condo,35,0,1,3,Medium-High,Rent,1,3.0,3.0,4.0,5.333333333333333,0.0,1.0,0.2737,-0.3612,0.6249,0.5508743686177457,0.21833333333333335,0.06166666666666667,0.3333333333333333,0.6666666666666666,Billing Error,0.0,0.08571428571428572,5,3.2,1,3.4,1,0.4,0.2,0.0,0.2,0.14285714285714285
CUST0003078,Customer_3078,53,Male,Northeast,Electricity,Small Business,House,26,0,1,5,Medium,Own,0,3.0,4.0,5.0,2.3333333333333335,2.0,0.0,-0.6074,-0.7717,-0.4019,0.18831115208611524,0.030333333333333334,0.329,1.0,0.0,Billing Error,0.6666666666666666,0.11538461538461539,2,4.0,3,6.0,0,0.5,0.0,0.0,0.0,0.07692307692307693
CUST0003079,Customer_3079,48,Male,Northwest,Gas,Prepaid,Apartment,12,0,1,4,Medium,Own,1,1.0,4.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician No-Show,1.0,0.08333333333333333,6,3.8333333333333335,1,1.3333333333333333,1,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5
CUST0003080,Customer_3080,41,Male,Southwest,Electricity,Small Business,Townhouse,37,0,1,2,Low,Own,0,3.0,2.6666666666666665,4.0,0.6666666666666666,1.0,0.0,-0.09480000000000001,-0.6863,0.4019,0.5502591116919374,0.071,0.11333333333333334,0.3333333333333333,0.3333333333333333,Meter Issue,0.3333333333333333,0.08108108108108109,12,3.5833333333333335,1,4.25,2,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.32432432432432434
CUST0003081,Customer_3081,63,Female,Midwest,Electricity,Commercial,Apartment,86,1,1,1,Medium,Own,0,2.0,4.0,4.0,7.5,2.0,0.0,0.31245,0.0,0.6249,0.4418710275634736,0.1585,0.0,0.0,0.5,Disconnection Threat,1.0,0.023255813953488372,3,3.0,2,0.6666666666666666,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.03488372093023256
CUST0003082,Customer_3082,47,Male,Northeast,Dual Fuel,Small Business,Apartment,1,1,0,3,Low,Own,1,8.0,2.75,4.0,5.25,2.0,0.0,0.03609999999999999,-0.6863,0.6705,0.4491839521366974,0.106,0.0645,0.25,0.375,Account Error,0.25,8.0,4,3.5,2,4.25,2,0.25,0.25,0.25,0.5,4.0
CUST0003083,Customer_3083,18,Female,Southwest,Gas,Small Business,Townhouse,5,1,1,3,Medium,Rent,1,2.0,3.5,4.0,0.5,1.0,1.0,0.31245,0.0,0.6249,0.4418710275634736,0.1585,0.0,0.0,0.5,Contract Dispute,0.5,0.4,2,2.5,2,3.5,1,0.5,0.0,0.0,0.5,0.4
CUST0003084,Customer_3084,28,Female,West,Electricity,Residential,House,4,1,1,1,Low,Rent,1,5.0,3.2,4.0,6.4,2.0,0.0,0.33453999999999995,-0.2732,0.7351,0.44418577532379394,0.2234,0.06599999999999999,0.2,0.6,Connection Issue,0.4,1.25,6,3.6666666666666665,1,3.5,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.5
CUST0003085,Customer_3085,42,Female,Southeast,Water,Residential,House,92,1,0,4,Low,Rent,1,2.0,2.5,3.0,2.0,0.0,0.0,-0.1366,-0.2732,0.0,0.19318157262016478,0.0,0.104,0.5,0.0,Account Error,0.0,0.021739130434782608,3,3.0,2,2.6666666666666665,2,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.03260869565217391
CUST0003086,Customer_3086,49,Female,Northwest,Dual Fuel,Commercial,Condo,39,1,0,2,High,Rent,1,5.0,1.8,2.0,2.0,0.0,0.0,0.4771599999999999,0.0,0.8016,0.30285005035495705,0.275,0.0,0.0,0.8,Contract Dispute,0.0,0.1282051282051282,3,3.6666666666666665,2,14.0,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.07692307692307693
CUST0003087,Customer_3087,44,Female,Southwest,Electricity,Commercial,Townhouse,109,1,1,3,Medium-High,Own,1,3.0,3.0,4.0,9.666666666666666,2.0,1.0,0.12040000000000001,0.0,0.3612,0.20853891723129284,0.07233333333333333,0.0,0.0,0.3333333333333333,Billing Error,0.6666666666666666,0.027522935779816515,5,4.0,3,10.8,0,0.4,0.0,0.2,0.0,0.045871559633027525
CUST0003088,Customer_3088,63,Male,West,Gas,Residential,Townhouse,31,0,1,1,Medium,Own,0,4.0,2.5,3.0,3.75,0.0,0.0,0.27049999999999996,0.0,0.5859,0.24731724565828397,0.202,0.042,0.0,0.75,Rate Increase,0.0,0.12903225806451613,4,2.75,1,12.0,1,0.5,0.0,0.5,0.25,0.12903225806451613
CUST0003089,Customer_3089,18,Female,Northeast,Gas,Residential,Condo,22,0,1,5,Medium-High,Rent,0,6.0,2.6666666666666665,5.0,3.3333333333333335,2.0,0.0,-0.07276666666666667,-0.7003,0.6249,0.44263203981034477,0.06466666666666666,0.08616666666666667,0.3333333333333333,0.16666666666666666,Connection Issue,0.3333333333333333,0.2727272727272727,6,2.8333333333333335,1,4.833333333333333,2,0.5,0.0,0.16666666666666666,0.3333333333333333,0.2727272727272727
CUST0003090,Customer_3090,47,Female,Northeast,Electricity,Small Business,Townhouse,56,1,1,4,Medium-High,Rent,1,3.0,2.6666666666666665,4.0,2.3333333333333335,1.0,0.0,-0.014333333333333345,-0.3612,0.3182,0.33992671759267956,0.07433333333333333,0.06166666666666667,0.3333333333333333,0.3333333333333333,Billing Error,0.3333333333333333,0.05357142857142857,8,3.875,2,1.5,1,0.375,0.375,0.0,0.125,0.14285714285714285
CUST0003091,Customer_3091,18,Male,West,Water,Residential,Condo,6,0,1,2,Low,Rent,0,1.0,5.0,5.0,10.0,0.0,0.0,-0.6249,-0.6249,-0.6249,0.0,0.0,0.313,1.0,0.0,Technician No-Show,0.0,0.16666666666666666,6,2.8333333333333335,2,2.3333333333333335,1,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,1.0
CUST0003092,Customer_3092,56,Female,Northwest,Multi-Utility,Residential,House,17,0,0,3,Medium,Own,0,2.0,1.5,2.0,5.5,0.0,0.0,0.6705,0.6705,0.6705,0.0,0.379,0.0,0.0,1.0,Contract Dispute,0.0,0.11764705882352941,6,3.3333333333333335,3,4.5,2,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.35294117647058826
CUST0003093,Customer_3093,43,Male,West,Multi-Utility,Commercial,Townhouse,22,0,1,2,High,Own,1,4.0,3.25,4.0,5.0,0.0,1.0,0.0011249999999999871,-0.6863,0.6908,0.5622002215996242,0.11225,0.085,0.25,0.25,Account Error,0.0,0.18181818181818182,2,3.0,2,6.5,0,0.5,0.0,0.0,0.0,0.09090909090909091
CUST0003094,Customer_3094,51,Female,Southeast,Electricity,Residential,House,12,1,1,6,Medium-High,Other,0,2.0,3.5,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Billing Error,0.5,0.16666666666666666,2,4.5,4,0.0,0,0.0,0.0,0.0,0.0,0.16666666666666666
CUST0003095,Customer_3095,32,Female,Northeast,Electricity,Small Business,House,16,0,0,4,Medium-High,Rent,0,1.0,2.0,2.0,0.0,0.0,0.0,0.6369,0.6369,0.6369,0.0,0.342,0.0,0.0,1.0,Technician No-Show,0.0,0.0625,6,4.166666666666667,3,1.6666666666666667,0,0.5,0.0,0.3333333333333333,0.0,0.375
CUST0003096,Customer_3096,64,Male,West,Multi-Utility,Commercial,Apartment,2,1,1,4,Medium-High,Own,1,4.0,3.25,5.0,2.0,2.0,1.0,0.055325,-0.25,0.3182,0.24148666457315335,0.11100000000000002,0.04175,0.25,0.5,Account Error,0.5,2.0,6,3.3333333333333335,2,7.333333333333333,3,0.3333333333333333,0.16666666666666666,0.5,0.5,3.0
CUST0003097,Customer_3097,60,Female,Midwest,Gas,Residential,House,7,0,1,2,Medium-High,Own,0,4.0,2.25,3.0,3.75,0.0,0.0,0.18019999999999997,-0.3612,0.5859,0.39864593312863483,0.2245,0.08825,0.25,0.75,Account Error,0.0,0.5714285714285714,4,2.0,1,2.25,0,0.5,0.0,0.0,0.0,0.5714285714285714
CUST0003098,Customer_3098,53,Male,Midwest,Electricity,Residential,House,14,1,1,1,Medium,Own,0,2.0,3.0,4.0,0.5,0.0,1.0,-0.02150000000000002,-0.3612,0.3182,0.4804083471381404,0.1385,0.0925,0.5,0.5,Connection Issue,0.0,0.14285714285714285,3,3.0,2,1.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.21428571428571427
CUST0003099,Customer_3099,43,Male,West,Water,Residential,House,57,1,1,3,Medium-High,Own,1,5.0,3.4,5.0,2.8,2.0,1.0,-0.09672000000000001,-0.6863,0.3612,0.469891867348223,0.088,0.1238,0.4,0.4,Payment Problem,0.4,0.08771929824561403,2,4.5,4,4.5,0,1.0,0.0,0.0,0.0,0.03508771929824561
CUST0003100,Customer_3100,53,Male,Southeast,Electricity,Residential,House,7,0,1,1,Medium-High,Own,0,2.0,3.0,3.0,7.5,0.0,0.0,0.20095,0.0,0.4019,0.28418621535887345,0.126,0.0,0.0,0.5,Account Error,0.0,0.2857142857142857,3,3.6666666666666665,3,0.6666666666666666,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.42857142857142855
CUST0003101,Customer_3101,34,Female,Northeast,Electricity,Small Business,House,15,1,1,4,Low,Rent,0,1.0,2.0,2.0,1.0,0.0,0.0,0.0772,0.0772,0.0772,0.0,0.126,0.0,0.0,1.0,Poor Customer Service,0.0,0.06666666666666667,5,2.4,1,1.2,1,0.2,0.4,0.2,0.2,0.3333333333333333
CUST0003102,Customer_3102,57,Male,Midwest,Dual Fuel,Residential,Apartment,2,1,1,3,Medium-High,Other,1,5.0,2.8,4.0,4.0,1.0,0.0,0.0,-0.3612,0.3612,0.25540696936458096,0.0434,0.037,0.2,0.2,Technician No-Show,0.2,2.5,4,2.5,1,0.0,1,0.0,0.5,0.0,0.25,2.0
CUST0003103,Customer_3103,69,Male,West,Electricity,Residential,Townhouse,29,1,1,2,Medium-High,Rent,0,1.0,1.0,1.0,1.0,0.0,0.0,0.872,0.872,0.872,0.0,0.609,0.0,0.0,1.0,Poor Customer Service,0.0,0.034482758620689655,2,3.5,3,10.5,2,0.5,0.5,0.0,1.0,0.06896551724137931
CUST0003104,Customer_3104,61,Female,West,Electricity,Residential,Townhouse,34,1,0,1,Low,Rent,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,3.5,1,3.6,0,0.4,0.0,0.1,0.0,0.29411764705882354
CUST0003105,Customer_3105,34,Male,Southwest,Electricity,Residential,Townhouse,72,1,1,6,Medium,Rent,1,15.0,2.466666666666667,5.0,6.8,4.0,0.0,-0.010259999999999998,-0.7003,0.5859,0.418392008254733,0.0886,0.09346666666666667,0.3333333333333333,0.3333333333333333,Billing Error,0.26666666666666666,0.20833333333333334,2,2.0,1,6.5,1,0.0,0.0,0.5,0.5,0.027777777777777776
CUST0003106,Customer_3106,50,Male,West,Gas,Residential,Apartment,61,1,1,6,High,Own,1,2.0,4.0,5.0,6.0,1.0,0.0,0.03409999999999999,-0.25,0.3182,0.4017780730701963,0.1385,0.0835,0.5,0.5,Connection Issue,0.5,0.03278688524590164,2,3.0,3,10.0,0,0.5,0.0,0.5,0.0,0.03278688524590164
CUST0003107,Customer_3107,25,Male,Southeast,Electricity,Small Business,Condo,12,0,1,1,High,Own,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,3.6,2,8.8,1,0.4,0.0,0.4,0.2,0.4166666666666667
CUST0003108,Customer_3108,53,Male,Midwest,Gas,Residential,House,5,1,1,2,Medium-High,Own,0,2.0,2.5,3.0,2.0,0.0,0.0,0.1591,0.0,0.3182,0.2250013777735594,0.1385,0.0,0.0,0.5,Meter Issue,0.0,0.4,3,3.3333333333333335,2,9.0,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6
CUST0003109,Customer_3109,51,Male,Southwest,Gas,Residential,House,6,0,1,2,Low,Rent,1,4.0,3.0,4.0,8.25,2.0,0.0,0.058075,-0.3612,0.4404,0.33384946083526934,0.0905,0.04625,0.25,0.5,Account Error,0.5,0.6666666666666666,1,5.0,5,17.0,0,1.0,0.0,0.0,0.0,0.16666666666666666
CUST0003110,Customer_3110,18,Male,Midwest,Dual Fuel,Residential,Condo,125,0,0,2,Medium,Rent,0,5.0,2.6,5.0,5.4,1.0,0.0,-0.06502,-0.6863,0.3612,0.3808986505620623,0.04,0.068,0.2,0.2,Contract Dispute,0.2,0.04,2,3.5,2,0.0,1,0.0,0.5,0.0,0.5,0.016
CUST0003111,Customer_3111,27,Other,Midwest,Electricity,Commercial,Condo,40,1,1,5,Low,Own,0,15.0,2.8,5.0,2.2666666666666666,5.0,2.0,0.14406666666666668,-0.6249,0.8622,0.4898615265951136,0.17233333333333334,0.06906666666666667,0.26666666666666666,0.6,Rate Increase,0.3333333333333333,0.375,2,3.5,2,0.0,0,0.0,0.5,0.0,0.0,0.05
CUST0003112,Customer_3112,40,Female,Southeast,Dual Fuel,Residential,Townhouse,1,0,1,4,Medium-High,Own,1,6.0,4.166666666666667,5.0,3.6666666666666665,4.0,2.0,-0.10494999999999999,-0.7351,0.7351,0.5343309564305627,0.1366666666666667,0.1728333333333333,0.6666666666666666,0.3333333333333333,Billing Error,0.6666666666666666,6.0,1,1.0,1,0.0,0,0.0,0.0,0.0,0.0,1.0
CUST0003113,Customer_3113,40,Male,West,Electricity,Small Business,Condo,5,1,1,6,Medium-High,Own,1,4.0,2.25,3.0,3.25,0.0,0.0,-0.129925,-0.4767,0.3182,0.36121902289331326,0.05575,0.0945,0.5,0.25,Meter Issue,0.0,0.8,1,5.0,5,0.0,0,0.0,1.0,0.0,0.0,0.2
CUST0003114,Customer_3114,26,Male,Southeast,Water,Small Business,House,23,1,1,5,High,Rent,1,2.0,3.5,5.0,5.5,1.0,0.0,0.011849999999999972,-0.6249,0.6486,0.9005004858410682,0.199,0.1565,0.5,0.5,Account Error,0.5,0.08695652173913043,2,4.0,4,1.5,1,0.5,0.0,0.0,0.5,0.08695652173913043
CUST0003115,Customer_3115,50,Male,West,Gas,Small Business,Townhouse,8,1,1,4,High,Own,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,2.5,1,0.0,0,0.0,1.0,0.0,0.0,0.25
CUST0003116,Customer_3116,48,Female,Southwest,Electricity,Residential,Condo,58,0,0,4,Low,Rent,1,3.0,3.0,4.0,1.6666666666666667,1.0,1.0,-0.04763333333333334,-0.7003,0.5574,0.6302015735725621,0.11266666666666668,0.12233333333333334,0.3333333333333333,0.3333333333333333,Connection Issue,0.3333333333333333,0.05172413793103448,1,1.0,1,0.0,0,0.0,1.0,0.0,0.0,0.017241379310344827
CUST0003117,Customer_3117,42,Male,Southeast,Water,Commercial,Townhouse,30,0,0,5,Low,Own,1,7.0,2.4285714285714284,4.0,5.285714285714286,2.0,1.0,0.12337142857142856,-0.7351,0.6486,0.5992058069208099,0.17671428571428574,0.11157142857142857,0.2857142857142857,0.5714285714285714,Billing Error,0.2857142857142857,0.23333333333333334,5,3.6,1,8.0,0,0.4,0.0,0.2,0.0,0.16666666666666666
CUST0003118,Customer_3118,33,Male,Southeast,Electricity,Small Business,Townhouse,34,1,1,4,High,Other,1,3.0,2.3333333333333335,3.0,5.0,0.0,0.0,0.23803333333333335,0.0,0.6369,0.34757865776444524,0.1466666666666667,0.0,0.0,0.6666666666666666,Connection Issue,0.0,0.08823529411764706,10,3.9,2,3.2,1,0.5,0.4,0.1,0.1,0.29411764705882354
CUST0003119,Customer_3119,60,Female,Northwest,Electricity,Commercial,House,22,1,0,2,Medium-High,Own,0,3.0,1.6666666666666667,3.0,4.666666666666667,0.0,0.0,0.42463333333333336,0.0,0.872,0.436444272884103,0.287,0.0,0.0,0.6666666666666666,Account Error,0.0,0.13636363636363635,6,2.5,1,4.833333333333333,1,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.2727272727272727
CUST0003120,Customer_3120,69,Male,Northeast,Electricity,Residential,House,10,0,1,3,Medium,Own,0,5.0,2.6,4.0,4.8,1.0,0.0,-0.06571999999999999,-0.7003,0.6249,0.5889009993199197,0.1332,0.153,0.4,0.6,Poor Customer Service,0.2,0.5,4,3.5,3,5.75,2,0.5,0.25,0.25,0.5,0.4
CUST0003121,Customer_3121,37,Male,Southeast,Water,Small Business,House,32,1,1,3,Medium,Own,1,4.0,3.0,4.0,2.25,2.0,1.0,-0.03962500000000001,-0.6486,0.6486,0.6227833993452297,0.16875,0.14775,0.5,0.5,Payment Problem,0.5,0.125,3,2.3333333333333335,2,8.0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.09375
CUST0003122,Customer_3122,35,Female,Northwest,Electricity,Small Business,House,45,1,1,6,Medium-High,Rent,1,6.0,2.5,4.0,5.0,1.0,0.0,0.18126666666666666,-0.4585,0.6705,0.4182326800558113,0.14683333333333334,0.029333333333333333,0.16666666666666666,0.5,Account Error,0.16666666666666666,0.13333333333333333,10,2.9,1,5.7,2,0.4,0.1,0.0,0.2,0.2222222222222222
CUST0003123,Customer_3123,52,Female,Northeast,Electricity,Residential,House,16,0,1,3,Medium-High,Own,0,5.0,3.0,4.0,1.8,1.0,2.0,-0.22734000000000001,-0.4767,0.1779,0.2992416464999483,0.0546,0.165,0.6,0.2,Account Error,0.2,0.3125,6,3.1666666666666665,1,7.166666666666667,1,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.375
CUST0003124,Customer_3124,39,Male,West,Electricity,Residential,Apartment,25,1,1,1,Medium,Rent,0,2.0,4.0,4.0,8.5,1.0,0.0,-0.35015,-0.7003,0.0,0.49518687886493923,0.0355,0.166,0.5,0.0,Connection Issue,0.5,0.08,5,3.6,3,9.6,1,0.6,0.0,0.4,0.2,0.2
CUST0003125,Customer_3125,42,Female,West,Gas,Small Business,Mobile Home,65,0,0,2,Medium,Own,1,1.0,3.0,3.0,7.0,0.0,0.0,-0.7351,-0.7351,-0.7351,0.0,0.0,0.383,1.0,0.0,Meter Issue,0.0,0.015384615384615385,4,2.5,1,8.25,1,1.0,0.0,0.0,0.25,0.06153846153846154
CUST0003126,Customer_3126,56,Male,West,Gas,Residential,Townhouse,5,1,1,5,Medium-High,Rent,0,2.0,2.0,3.0,3.0,0.0,0.0,0.0386,0.0,0.0772,0.054588643507601474,0.049,0.0,0.0,0.5,Poor Customer Service,0.0,0.4,5,4.0,3,5.0,1,0.2,0.0,0.0,0.2,1.0
CUST0003127,Customer_3127,18,Female,Northwest,Electricity,Small Business,Condo,28,0,1,6,Medium,Own,1,1.0,4.0,4.0,0.0,1.0,1.0,-0.4767,-0.4767,-0.4767,0.0,0.0,0.193,1.0,0.0,Billing Error,1.0,0.03571428571428571,6,3.6666666666666665,3,10.833333333333334,1,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.21428571428571427
CUST0003128,Customer_3128,64,Female,Northwest,Electricity,Residential,House,15,0,1,4,High,Own,0,2.0,1.5,2.0,3.5,0.0,0.0,0.8671,0.8622,0.872,0.006929646455628187,0.5625,0.0,0.0,1.0,Meter Issue,0.0,0.13333333333333333,3,2.6666666666666665,1,5.666666666666667,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.2
CUST0003129,Customer_3129,46,Female,Northeast,Gas,Residential,House,43,1,0,1,Medium,Own,1,5.0,3.2,4.0,2.4,3.0,1.0,-0.0804,-0.6249,0.3182,0.3760708377420403,0.092,0.1378,0.4,0.4,Rate Increase,0.6,0.11627906976744186,12,3.75,2,5.666666666666667,1,0.5,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.27906976744186046
CUST0003130,Customer_3130,38,Female,West,Water,Small Business,Condo,1,0,1,1,Medium-High,Own,1,1.0,1.0,1.0,2.0,0.0,0.0,0.4019,0.4019,0.4019,0.0,0.252,0.0,0.0,1.0,Contract Dispute,0.0,1.0,3,3.3333333333333335,3,0.3333333333333333,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.0
CUST0003131,Customer_3131,43,Female,Midwest,Water,Residential,House,39,1,1,3,Medium-High,Own,1,3.0,4.666666666666667,5.0,4.0,2.0,2.0,-0.11879999999999998,-0.5095,0.1531,0.34690743722209244,0.05566666666666667,0.06733333333333334,0.3333333333333333,0.3333333333333333,Billing Error,0.6666666666666666,0.07692307692307693,3,3.0,1,3.3333333333333335,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.07692307692307693
CUST0003132,Customer_3132,44,Female,Southeast,Dual Fuel,Prepaid,Townhouse,3,0,0,6,Medium,Own,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,4.333333333333333,3,0.3333333333333333,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
CUST0003133,Customer_3133,19,Female,Northwest,Electricity,Commercial,Mobile Home,2,1,1,5,Medium,Rent,0,1.0,1.0,1.0,6.0,1.0,0.0,0.4019,0.4019,0.4019,0.0,0.213,0.0,0.0,1.0,Connection Issue,1.0,0.5,4,3.25,2,11.25,0,0.0,0.0,0.5,0.0,2.0
CUST0003134,Customer_3134,67,Male,Northwest,Multi-Utility,Small Business,Apartment,46,1,1,5,Medium-High,Rent,0,2.0,1.5,2.0,5.0,0.0,0.0,0.5849,0.5574,0.6124,0.03889087296526011,0.325,0.0,0.0,1.0,Contract Dispute,0.0,0.043478260869565216,2,4.0,4,7.0,0,1.0,0.0,0.0,0.0,0.043478260869565216
CUST0003135,Customer_3135,45,Male,Northwest,Electricity,Commercial,Condo,36,1,1,3,Low,Own,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,3.0,1,3.3333333333333335,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.08333333333333333
CUST0003136,Customer_3136,51,Female,Northeast,Multi-Utility,Commercial,House,81,0,1,5,Medium,Other,0,2.0,2.5,3.0,1.5,0.0,0.0,0.04035,-0.4767,0.5574,0.7312191224250089,0.169,0.0965,0.5,0.5,Contract Dispute,0.0,0.024691358024691357,3,4.666666666666667,4,5.0,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.037037037037037035
CUST0003137,Customer_3137,59,Female,West,Electricity,Residential,Condo,26,0,1,2,Medium,Other,0,3.0,4.0,5.0,1.6666666666666667,1.0,1.0,-0.39233333333333337,-0.7003,0.0,0.3576916595803337,0.023666666666666666,0.17500000000000002,0.6666666666666666,0.0,Account Error,0.3333333333333333,0.11538461538461539,3,2.3333333333333335,2,1.0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.11538461538461539
CUST0003138,Customer_3138,29,Male,Midwest,Gas,Commercial,House,27,1,1,1,Low,Rent,0,1.0,1.0,1.0,7.0,0.0,0.0,0.0772,0.0772,0.0772,0.0,0.126,0.0,0.0,1.0,Technician No-Show,0.0,0.037037037037037035,10,4.2,3,2.4,1,0.1,0.4,0.0,0.1,0.37037037037037035
CUST0003139,Customer_3139,52,Female,Southeast,Electricity,Residential,House,44,0,1,5,High,Rent,1,2.0,4.0,5.0,1.5,2.0,1.0,-0.47145,-0.6697,-0.2732,0.28036783874046606,0.0,0.2935,1.0,0.0,Disconnection Threat,1.0,0.045454545454545456,5,2.2,2,1.4,2,0.2,0.2,0.4,0.4,0.11363636363636363
CUST0003140,Customer_3140,40,Female,Southeast,Electricity,Residential,Condo,14,1,1,2,Medium-High,Own,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,3.5,2,3.3333333333333335,1,0.5,0.16666666666666666,0.0,0.16666666666666666,0.42857142857142855
CUST0003141,Customer_3141,57,Other,West,Dual Fuel,Small Business,Condo,1,1,0,4,Low,Own,1,2.0,4.0,4.0,0.0,1.0,2.0,0.52665,0.3182,0.7351,0.29479281707667165,0.3195,0.061,0.0,1.0,Billing Error,0.5,2.0,4,3.25,2,6.75,0,0.5,0.0,0.0,0.0,4.0
CUST0003142,Customer_3142,18,Female,Midwest,Water,Small Business,Condo,9,1,0,4,High,Own,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,3.75,3,4.25,2,1.0,0.0,0.0,0.5,0.4444444444444444
CUST0003143,Customer_3143,43,Male,Northeast,Multi-Utility,Residential,Apartment,9,0,0,2,Medium,Rent,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,4.25,3,2.5,0,0.25,0.25,0.0,0.0,0.4444444444444444
CUST0003144,Customer_3144,35,Male,Northwest,Gas,Residential,Condo,14,1,0,2,Medium,Rent,1,7.0,2.857142857142857,4.0,2.4285714285714284,2.0,1.0,0.2759714285714286,0.0,0.6486,0.32272199446936634,0.176,0.0,0.0,0.5714285714285714,Contract Dispute,0.2857142857142857,0.5,2,4.0,4,5.5,0,0.5,0.0,0.0,0.0,0.14285714285714285
CUST0003145,Customer_3145,51,Male,Northwest,Gas,Small Business,Townhouse,103,1,1,2,Low,Rent,0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Contract Dispute,0.0,0.009708737864077669,8,3.75,3,7.5,2,0.375,0.0,0.375,0.25,0.07766990291262135
