customer_id,interaction_date,interaction_type,channel,duration_minutes,resolved,satisfaction_score
CUST0001809,2024-06-05,Technical Support,Phone,5,1,3
CUST0001809,2024-04-21,General Inquiry,Phone,12,1,5
CUST0001809,2024-05-18,Service Request,Email,0,1,3
CUST0001810,2024-06-10,Complaint,Phone,2,1,4
CUST0001810,2024-06-21,Billing Query,Phone,9,1,3
CUST0001810,2024-09-09,Complaint,Email,0,1,3
CUST0001810,2024-11-28,Technical Support,Phone,12,1,3
CUST0001810,2024-07-20,Billing Query,Phone,7,1,4
CUST0001810,2024-03-04,Account Change,Phone,5,1,3
CUST0001811,2024-07-05,General Inquiry,Email,0,0,4
CUST0001811,2024-04-23,Service Request,Email,0,0,4
CUST0001811,2024-04-01,General Inquiry,Mobile App,0,1,2
CUST0001811,2024-11-09,Complaint,Email,0,1,4
CUST0001811,2024-03-25,Service Request,Phone,17,1,3
CUST0001811,2024-12-04,Billing Query,SMS,0,1,5
CUST0001812,2024-04-02,Account Change,Web Chat,16,1,3
CUST0001812,2024-08-26,General Inquiry,Web Chat,9,1,5
CUST0001812,2024-12-18,Billing Query,Phone,6,1,4
CUST0001812,2024-03-14,Billing Query,Mobile App,0,1,3
CUST0001812,2024-07-21,Service Request,Phone,7,1,3
CUST0001813,2024-02-10,Service Request,Email,0,1,4
CUST0001813,2024-11-07,General Inquiry,Email,0,1,4
CUST0001813,2024-06-24,Technical Support,Phone,11,1,4
CUST0001813,2024-08-21,Account Change,Phone,8,1,2
CUST0001814,2024-05-05,Complaint,Mobile App,0,0,2
CUST0001815,2024-02-19,Service Request,Email,0,1,1
CUST0001815,2024-08-11,Billing Query,Web Chat,3,1,4
CUST0001815,2024-01-11,General Inquiry,Email,0,1,4
CUST0001815,2024-12-11,Technical Support,Email,0,1,5
CUST0001815,2024-10-22,General Inquiry,Email,0,1,1
CUST0001815,2024-07-05,General Inquiry,Web Chat,13,1,4
CUST0001815,2024-02-19,General Inquiry,Web Chat,6,1,3
CUST0001815,2024-04-17,Billing Query,Email,0,1,2
CUST0001815,2024-05-13,Account Change,Phone,1,1,5
CUST0001815,2024-07-24,Technical Support,Email,0,1,4
CUST0001815,2024-05-04,Account Change,Web Chat,1,1,2
CUST0001815,2024-11-22,Service Request,Email,0,1,5
CUST0001816,2024-02-19,Service Request,Email,0,1,3
CUST0001816,2024-10-08,Account Change,Web Chat,11,1,1
CUST0001816,2024-09-08,Service Request,Web Chat,15,1,5
CUST0001817,2024-11-03,General Inquiry,Web Chat,4,0,4
CUST0001817,2024-08-22,Technical Support,Phone,3,1,3
CUST0001817,2024-02-05,General Inquiry,Phone,4,1,5
CUST0001817,2024-09-19,Billing Query,Web Chat,8,0,4
CUST0001817,2024-12-27,General Inquiry,In-Person,3,1,4
CUST0001818,2024-04-17,Service Request,Phone,12,1,5
CUST0001818,2024-11-11,Escalation,SMS,0,1,4
CUST0001818,2024-09-09,Feedback,Web Chat,4,1,4
CUST0001818,2024-06-14,Service Request,Phone,4,1,5
CUST0001819,2024-08-14,Complaint,Phone,3,1,4
CUST0001819,2024-08-28,Billing Query,Web Chat,1,1,5
CUST0001819,2024-12-10,General Inquiry,Phone,3,1,1
CUST0001819,2024-02-05,Account Change,Phone,8,1,5
CUST0001820,2024-09-06,Billing Query,Email,0,1,4
CUST0001821,2024-02-17,Complaint,Phone,12,1,3
CUST0001821,2024-09-20,General Inquiry,In-Person,3,1,4
CUST0001822,2024-07-20,Complaint,Phone,8,0,2
CUST0001822,2024-05-09,General Inquiry,Web Chat,3,1,3
CUST0001822,2024-10-12,Billing Query,In-Person,8,1,2
CUST0001822,2024-09-01,Complaint,Email,0,1,1
CUST0001822,2024-03-07,Technical Support,Phone,12,1,3
CUST0001823,2024-07-28,Escalation,Web Chat,1,0,1
CUST0001823,2024-08-01,Complaint,Web Chat,9,1,4
CUST0001824,2024-09-19,Account Change,Phone,11,1,4
CUST0001824,2024-01-01,Complaint,Email,0,1,3
CUST0001824,2024-04-25,Billing Query,Email,0,0,5
CUST0001824,2024-12-08,Complaint,Phone,2,1,3
CUST0001824,2024-01-05,Complaint,SMS,0,1,5
CUST0001824,2024-04-13,Billing Query,SMS,0,0,4
CUST0001824,2024-07-07,Feedback,Email,0,1,2
CUST0001824,2024-10-25,Technical Support,Phone,13,1,4
CUST0001824,2024-01-10,General Inquiry,Web Chat,2,0,5
CUST0001824,2024-11-12,Account Change,Phone,6,1,1
CUST0001824,2024-08-22,General Inquiry,In-Person,1,1,3
CUST0001824,2024-06-05,Account Change,Mobile App,0,1,2
CUST0001824,2024-06-14,Complaint,Phone,3,1,3
CUST0001824,2024-12-18,Escalation,Web Chat,2,1,5
CUST0001824,2024-08-08,Escalation,Mobile App,0,1,5
CUST0001825,2024-09-18,Complaint,Email,0,1,3
CUST0001825,2024-10-14,Escalation,SMS,0,1,4
CUST0001825,2024-12-24,General Inquiry,Mobile App,0,0,3
CUST0001825,2024-08-09,General Inquiry,Phone,2,1,3
CUST0001825,2024-08-10,Escalation,Mobile App,0,1,2
CUST0001825,2024-07-03,General Inquiry,In-Person,1,1,2
CUST0001826,2024-10-28,Service Request,Web Chat,3,0,4
CUST0001826,2024-11-23,Technical Support,SMS,0,1,5
CUST0001826,2024-02-26,Technical Support,Email,0,1,4
CUST0001826,2024-09-18,Account Change,Web Chat,7,1,4
CUST0001826,2024-10-11,Billing Query,Phone,1,0,3
CUST0001826,2024-06-27,Service Request,Phone,13,1,4
CUST0001827,2024-07-23,Escalation,Mobile App,0,1,2
CUST0001827,2024-05-16,Service Request,Phone,6,1,3
CUST0001827,2024-02-25,Complaint,Phone,18,1,4
CUST0001827,2024-01-13,Service Request,Mobile App,0,1,1
CUST0001828,2024-06-25,Account Change,SMS,0,0,3
CUST0001828,2024-08-18,General Inquiry,Web Chat,18,1,3
CUST0001829,2024-08-21,Account Change,Mobile App,0,1,3
CUST0001829,2024-02-06,Complaint,Mobile App,0,1,5
CUST0001830,2024-09-09,Billing Query,SMS,0,0,4
CUST0001830,2024-11-09,General Inquiry,Web Chat,23,0,3
CUST0001830,2024-09-28,Billing Query,Phone,24,1,1
CUST0001830,2024-10-06,Account Change,Web Chat,10,1,5
CUST0001831,2024-10-23,Technical Support,Phone,1,1,1
CUST0001831,2024-11-08,Service Request,Web Chat,19,1,4
CUST0001831,2024-06-22,Account Change,Web Chat,1,1,2
CUST0001831,2024-02-21,Account Change,Email,0,0,4
CUST0001831,2024-04-20,Service Request,Email,0,1,5
CUST0001832,2024-02-10,Account Change,Phone,7,1,4
CUST0001832,2024-04-01,Service Request,Web Chat,1,0,4
CUST0001832,2024-01-11,Service Request,SMS,0,1,5
CUST0001832,2024-06-18,Complaint,Web Chat,2,1,2
CUST0001833,2024-09-02,Billing Query,Phone,5,1,5
CUST0001833,2024-10-21,Service Request,Web Chat,1,1,1
CUST0001833,2024-01-01,Escalation,Email,0,1,2
CUST0001834,2024-07-02,Service Request,Web Chat,22,1,1
CUST0001835,2024-12-17,Service Request,Email,0,1,4
CUST0001835,2024-04-16,Service Request,Phone,20,1,2
CUST0001835,2024-05-28,Feedback,Phone,23,1,4
CUST0001835,2024-06-14,Complaint,Web Chat,14,0,2
CUST0001836,2024-07-07,Escalation,Web Chat,18,1,2
CUST0001836,2024-01-10,Feedback,SMS,0,1,3
CUST0001836,2024-03-11,Complaint,In-Person,6,1,4
CUST0001837,2024-05-17,Technical Support,Web Chat,6,1,3
CUST0001837,2024-03-21,Escalation,Phone,4,0,3
CUST0001838,2024-09-05,Account Change,Web Chat,2,1,2
CUST0001838,2024-05-02,Complaint,SMS,0,1,4
CUST0001838,2024-02-18,Service Request,SMS,0,1,4
CUST0001838,2024-02-27,General Inquiry,Email,0,1,4
CUST0001839,2024-11-06,General Inquiry,Phone,5,1,2
CUST0001839,2024-05-03,Billing Query,Phone,1,1,1
CUST0001839,2024-06-18,Account Change,Phone,10,1,2
CUST0001839,2024-06-23,Account Change,Web Chat,7,1,4
CUST0001839,2024-04-21,General Inquiry,Mobile App,0,1,3
CUST0001840,2024-12-15,Complaint,Phone,33,1,2
CUST0001840,2024-06-11,Technical Support,Phone,11,1,5
CUST0001840,2024-12-11,General Inquiry,Mobile App,0,1,4
CUST0001840,2024-04-18,General Inquiry,Phone,1,1,4
CUST0001841,2024-02-10,General Inquiry,SMS,0,1,5
CUST0001841,2024-03-06,Service Request,Phone,11,0,3
CUST0001841,2024-02-03,Complaint,Phone,4,1,4
CUST0001841,2024-12-19,General Inquiry,Email,0,1,1
CUST0001841,2024-11-10,Complaint,SMS,0,1,1
CUST0001841,2024-12-10,Billing Query,Phone,8,1,3
CUST0001841,2024-02-23,General Inquiry,Email,0,1,4
CUST0001841,2024-12-26,Complaint,Web Chat,7,0,4
CUST0001842,2024-01-25,Account Change,Phone,18,1,3
CUST0001842,2024-07-23,Service Request,Web Chat,2,1,5
CUST0001842,2024-01-21,General Inquiry,Web Chat,6,0,3
CUST0001842,2024-03-02,Escalation,Mobile App,0,1,5
CUST0001843,2024-03-07,General Inquiry,Web Chat,9,1,3
CUST0001843,2024-08-06,Account Change,SMS,0,1,5
CUST0001843,2024-05-16,Technical Support,Phone,4,1,3
CUST0001843,2024-09-15,Billing Query,Email,0,1,2
CUST0001843,2024-05-14,Billing Query,Email,0,0,4
CUST0001844,2024-11-27,General Inquiry,Web Chat,2,1,5
CUST0001844,2024-08-04,General Inquiry,Web Chat,2,1,4
CUST0001845,2024-06-24,Account Change,Web Chat,1,1,4
CUST0001845,2024-05-11,Service Request,Web Chat,1,1,5
CUST0001845,2024-12-28,Account Change,Phone,13,1,5
CUST0001846,2024-08-22,Complaint,Email,0,1,3
CUST0001846,2024-05-22,Escalation,SMS,0,1,5
CUST0001846,2024-02-04,Complaint,Phone,2,1,4
CUST0001846,2024-02-06,Complaint,Phone,1,1,3
CUST0001847,2024-05-14,Account Change,Phone,1,1,4
CUST0001847,2024-09-08,Service Request,Web Chat,35,0,3
CUST0001847,2024-06-21,General Inquiry,Mobile App,0,1,3
CUST0001847,2024-08-10,Billing Query,Phone,1,0,5
CUST0001848,2024-05-09,Complaint,Phone,7,1,3
CUST0001849,2024-12-24,Escalation,Web Chat,8,1,4
CUST0001850,2024-01-11,General Inquiry,Phone,10,1,3
CUST0001850,2024-06-28,Service Request,Web Chat,2,1,4
CUST0001850,2024-09-10,Billing Query,Mobile App,0,1,4
CUST0001850,2024-02-24,Complaint,SMS,0,0,3
CUST0001850,2024-04-21,Billing Query,Mobile App,0,1,5
CUST0001850,2024-09-19,Account Change,Phone,3,0,4
CUST0001851,2024-08-17,Billing Query,Web Chat,1,1,5
CUST0001851,2024-02-06,General Inquiry,Phone,1,1,5
CUST0001852,2024-12-02,Complaint,Phone,2,1,3
CUST0001853,2024-06-07,Account Change,Web Chat,5,1,1
CUST0001853,2024-04-03,Complaint,Mobile App,0,1,3
CUST0001853,2024-08-22,Complaint,Phone,7,0,2
CUST0001853,2024-06-13,Complaint,Phone,1,1,5
CUST0001854,2024-02-21,Complaint,Mobile App,0,1,1
CUST0001854,2024-05-18,Account Change,Web Chat,30,1,5
CUST0001854,2024-08-19,General Inquiry,Phone,4,1,5
CUST0001854,2024-04-12,Complaint,Email,0,1,2
CUST0001855,2024-12-14,Account Change,Phone,2,0,3
CUST0001855,2024-04-13,Complaint,Phone,4,1,1
CUST0001855,2024-06-11,General Inquiry,Email,0,1,5
CUST0001856,2024-05-26,Feedback,Phone,2,1,2
CUST0001856,2024-09-11,Complaint,Email,0,1,4
CUST0001856,2024-02-28,Complaint,Mobile App,0,1,3
CUST0001856,2024-10-17,Complaint,Mobile App,0,1,3
CUST0001857,2024-06-16,Technical Support,Phone,7,1,3
CUST0001857,2024-07-07,Account Change,Email,0,1,5
CUST0001857,2024-05-26,Service Request,Email,0,1,4
CUST0001857,2024-06-17,Billing Query,Phone,2,1,5
CUST0001857,2024-12-08,Service Request,Email,0,0,4
CUST0001858,2024-12-16,Technical Support,Web Chat,1,1,2
CUST0001858,2024-03-18,Technical Support,SMS,0,1,4
CUST0001858,2024-11-19,Billing Query,SMS,0,0,3
CUST0001859,2024-05-05,Account Change,Phone,10,1,4
CUST0001859,2024-07-02,General Inquiry,Phone,41,0,4
CUST0001859,2024-11-05,Complaint,Phone,10,1,3
CUST0001859,2024-10-27,Complaint,Web Chat,3,1,4
CUST0001859,2024-07-03,Service Request,Email,0,1,2
CUST0001859,2024-01-13,Service Request,Phone,1,0,4
CUST0001859,2024-11-08,General Inquiry,Mobile App,0,1,2
CUST0001859,2024-04-18,General Inquiry,Web Chat,1,1,4
CUST0001859,2024-02-19,General Inquiry,Phone,10,1,4
CUST0001859,2024-03-04,Service Request,Web Chat,6,1,4
CUST0001859,2024-01-16,Technical Support,Email,0,1,3
CUST0001859,2024-12-09,Complaint,Email,0,1,4
CUST0001860,2024-04-28,General Inquiry,Phone,1,0,5
CUST0001860,2024-05-07,General Inquiry,Phone,2,1,3
CUST0001860,2024-02-09,Service Request,Email,0,1,4
CUST0001860,2024-05-27,Escalation,SMS,0,0,4
CUST0001860,2024-01-19,Feedback,In-Person,10,1,3
CUST0001860,2024-05-25,Technical Support,Email,0,1,1
CUST0001860,2024-02-22,Billing Query,Phone,30,1,3
CUST0001860,2024-03-28,Feedback,SMS,0,1,4
CUST0001861,2024-11-19,Service Request,Email,0,1,4
CUST0001861,2024-03-25,Service Request,Phone,6,0,5
CUST0001861,2024-12-12,Service Request,Mobile App,0,1,2
CUST0001861,2024-02-17,Service Request,Email,0,1,5
CUST0001861,2024-06-14,Complaint,Web Chat,3,1,5
CUST0001861,2024-11-26,Billing Query,Email,0,1,4
CUST0001861,2024-10-28,Complaint,SMS,0,0,3
CUST0001861,2024-05-28,General Inquiry,Phone,1,1,4
CUST0001862,2024-08-23,Complaint,Email,0,1,5
CUST0001862,2024-12-21,General Inquiry,Web Chat,1,0,2
CUST0001862,2024-10-14,Complaint,Web Chat,1,1,5
CUST0001862,2024-07-26,Technical Support,In-Person,1,1,3
CUST0001862,2024-11-06,Billing Query,Phone,10,0,2
CUST0001863,2024-03-14,Technical Support,Phone,23,1,4
CUST0001863,2024-09-11,Account Change,Mobile App,0,1,5
CUST0001863,2024-08-20,Complaint,Email,0,1,5
CUST0001864,2024-06-20,Technical Support,Phone,2,1,1
CUST0001864,2024-03-10,General Inquiry,Web Chat,3,1,1
CUST0001864,2024-03-08,Escalation,Phone,6,0,2
CUST0001864,2024-12-02,Feedback,Phone,10,1,3
CUST0001864,2024-10-12,General Inquiry,Mobile App,0,1,4
CUST0001864,2024-08-13,Account Change,SMS,0,1,5
CUST0001865,2024-08-03,Complaint,Phone,2,1,2
CUST0001865,2024-09-12,Service Request,Mobile App,0,0,4
CUST0001866,2024-06-04,Billing Query,In-Person,15,1,2
CUST0001866,2024-04-03,General Inquiry,Email,0,1,3
CUST0001867,2024-03-23,Service Request,Phone,1,1,5
CUST0001867,2024-08-11,Complaint,Phone,1,1,3
CUST0001867,2024-04-02,Technical Support,Mobile App,0,1,3
CUST0001867,2024-08-02,Technical Support,Phone,3,1,3
CUST0001867,2024-09-08,General Inquiry,Email,0,0,5
CUST0001867,2024-10-24,Service Request,Mobile App,0,1,5
CUST0001867,2024-08-23,Complaint,Web Chat,18,1,4
CUST0001867,2024-08-22,Complaint,Email,0,1,3
CUST0001867,2024-07-03,Service Request,Phone,2,1,4
CUST0001867,2024-01-26,Billing Query,Phone,1,1,4
CUST0001867,2024-08-07,Account Change,SMS,0,1,2
CUST0001867,2024-03-06,Escalation,Mobile App,0,1,4
CUST0001867,2024-08-12,Billing Query,Phone,10,1,4
CUST0001867,2024-11-20,Account Change,Phone,7,1,5
CUST0001867,2024-09-07,Complaint,Phone,1,1,5
CUST0001868,2024-08-22,Account Change,Email,0,1,5
CUST0001868,2024-08-08,General Inquiry,Mobile App,0,1,3
CUST0001868,2024-08-26,General Inquiry,Mobile App,0,1,2
CUST0001869,2024-04-25,Service Request,Email,0,1,4
CUST0001870,2024-07-14,Complaint,Phone,1,1,3
CUST0001870,2024-01-25,Service Request,Phone,35,1,3
CUST0001870,2024-06-14,Complaint,Web Chat,5,1,1
CUST0001870,2024-03-07,Billing Query,Phone,4,1,4
CUST0001870,2024-05-08,Complaint,Phone,1,1,2
CUST0001870,2024-09-04,General Inquiry,Email,0,1,5
CUST0001870,2024-01-17,Service Request,Email,0,1,5
CUST0001870,2024-11-08,General Inquiry,Phone,31,1,5
CUST0001871,2024-08-16,General Inquiry,In-Person,11,1,3
CUST0001871,2024-07-17,Complaint,Web Chat,3,1,4
CUST0001871,2024-12-09,Service Request,In-Person,5,0,4
CUST0001871,2024-07-27,General Inquiry,Email,0,1,5
CUST0001871,2024-07-01,Billing Query,Email,0,1,4
CUST0001871,2024-12-16,Account Change,Phone,6,1,4
CUST0001871,2024-06-10,Billing Query,Mobile App,0,1,5
CUST0001871,2024-03-28,Service Request,Email,0,1,5
CUST0001872,2024-03-19,Technical Support,Phone,2,0,5
CUST0001872,2024-07-18,General Inquiry,Mobile App,0,0,2
CUST0001873,2024-09-03,Service Request,Web Chat,16,1,2
CUST0001873,2024-09-27,Billing Query,Mobile App,0,1,3
CUST0001873,2024-11-16,Feedback,Email,0,1,3
CUST0001873,2024-08-22,General Inquiry,SMS,0,1,4
CUST0001873,2024-02-09,General Inquiry,In-Person,1,1,1
CUST0001874,2024-01-06,Service Request,Phone,4,0,3
CUST0001874,2024-08-15,Feedback,Phone,8,1,3
CUST0001874,2024-04-07,Account Change,Phone,17,1,4
CUST0001874,2024-11-02,Escalation,SMS,0,1,4
CUST0001874,2024-12-26,Complaint,Phone,10,1,3
CUST0001874,2024-02-21,General Inquiry,Phone,2,0,5
CUST0001874,2024-06-04,Complaint,Phone,3,1,3
CUST0001874,2024-09-14,Service Request,Web Chat,18,1,4
CUST0001874,2024-03-02,Billing Query,Web Chat,3,1,3
CUST0001874,2024-08-24,Billing Query,Web Chat,1,0,5
CUST0001874,2024-03-08,General Inquiry,Phone,12,1,3
CUST0001874,2024-03-08,Complaint,Email,0,1,5
CUST0001874,2024-09-12,General Inquiry,Email,0,1,2
CUST0001874,2024-09-25,Complaint,Mobile App,0,1,2
CUST0001874,2024-08-26,Billing Query,Mobile App,0,1,4
CUST0001875,2024-06-02,Escalation,Web Chat,3,1,5
CUST0001875,2024-07-18,Billing Query,Web Chat,20,1,4
CUST0001876,2024-09-09,Billing Query,Mobile App,0,1,5
CUST0001876,2024-02-23,General Inquiry,SMS,0,1,2
CUST0001876,2024-08-28,General Inquiry,Web Chat,17,1,2
CUST0001876,2024-09-15,Complaint,Mobile App,0,1,4
CUST0001876,2024-11-15,Service Request,Email,0,1,4
CUST0001876,2024-07-24,Feedback,Phone,8,1,2
CUST0001876,2024-04-12,Complaint,SMS,0,1,4
CUST0001876,2024-08-26,General Inquiry,SMS,0,1,3
CUST0001877,2024-02-01,Feedback,Email,0,1,3
CUST0001878,2024-09-04,Account Change,Phone,9,0,5
CUST0001878,2024-08-13,Service Request,Mobile App,0,1,4
CUST0001879,2024-04-01,Account Change,Phone,8,1,3
CUST0001879,2024-10-24,Complaint,Email,0,1,1
CUST0001879,2024-03-25,Feedback,Phone,4,1,3
CUST0001880,2024-11-16,Billing Query,Phone,1,0,2
CUST0001880,2024-03-13,General Inquiry,Web Chat,1,1,3
CUST0001880,2024-06-17,Billing Query,SMS,0,1,3
CUST0001881,2024-08-23,General Inquiry,Email,0,0,3
CUST0001881,2024-01-13,Technical Support,Mobile App,0,1,5
CUST0001881,2024-08-12,Service Request,SMS,0,0,3
CUST0001881,2024-10-14,General Inquiry,Phone,2,0,5
CUST0001882,2024-05-10,Technical Support,SMS,0,1,4
CUST0001882,2024-08-22,Service Request,Web Chat,7,1,4
CUST0001882,2024-06-16,Account Change,SMS,0,1,3
CUST0001883,2024-08-12,Billing Query,Web Chat,10,1,2
CUST0001883,2024-06-10,Complaint,Phone,9,1,3
CUST0001883,2024-12-03,Service Request,Phone,6,1,3
CUST0001883,2024-12-24,Service Request,Phone,2,1,4
CUST0001883,2024-05-18,Account Change,Web Chat,1,1,5
CUST0001884,2024-05-12,Feedback,Phone,3,1,3
CUST0001884,2024-12-11,General Inquiry,Mobile App,0,1,5
CUST0001884,2024-06-21,Escalation,Web Chat,1,1,2
CUST0001884,2024-01-10,General Inquiry,Phone,4,1,4
CUST0001885,2024-01-15,General Inquiry,Phone,5,1,5
CUST0001885,2024-12-28,Service Request,Email,0,1,2
CUST0001885,2024-12-19,Billing Query,Phone,5,1,3
CUST0001885,2024-10-01,Complaint,SMS,0,1,3
CUST0001885,2024-01-22,Escalation,Mobile App,0,0,4
CUST0001885,2024-11-26,General Inquiry,SMS,0,1,3
CUST0001885,2024-11-10,Technical Support,Phone,5,1,4
CUST0001885,2024-11-09,Billing Query,SMS,0,1,5
CUST0001886,2024-02-09,Account Change,Email,0,1,3
CUST0001887,2024-04-13,Technical Support,Email,0,0,5
CUST0001887,2024-08-16,Complaint,SMS,0,1,2
CUST0001887,2024-03-09,General Inquiry,Web Chat,28,0,2
CUST0001888,2024-02-25,General Inquiry,Phone,1,1,3
CUST0001888,2024-04-27,Account Change,Mobile App,0,1,3
CUST0001888,2024-09-04,Account Change,In-Person,3,1,5
CUST0001888,2024-01-15,Complaint,Mobile App,0,1,4
CUST0001888,2024-05-24,Billing Query,Web Chat,4,1,4
CUST0001888,2024-10-04,Feedback,Email,0,1,3
CUST0001888,2024-06-12,Complaint,Phone,1,0,4
CUST0001888,2024-04-19,Technical Support,Web Chat,2,1,3
CUST0001888,2024-03-09,General Inquiry,Email,0,0,4
CUST0001888,2024-05-06,Complaint,Phone,4,1,3
CUST0001888,2024-12-17,General Inquiry,SMS,0,1,4
CUST0001888,2024-04-21,Account Change,SMS,0,1,4
CUST0001889,2024-10-12,General Inquiry,Phone,19,1,2
CUST0001889,2024-06-13,General Inquiry,SMS,0,1,5
CUST0001889,2024-11-03,Complaint,Phone,1,1,4
CUST0001889,2024-11-15,Service Request,Web Chat,1,0,3
CUST0001889,2024-04-02,Account Change,Phone,1,1,2
CUST0001889,2024-06-26,General Inquiry,Phone,21,1,3
CUST0001889,2024-01-08,Complaint,Web Chat,1,1,2
CUST0001889,2024-01-14,Complaint,SMS,0,1,4
CUST0001890,2024-09-04,Complaint,Phone,9,1,3
CUST0001890,2024-10-20,General Inquiry,Phone,2,1,3
CUST0001890,2024-08-03,General Inquiry,Phone,3,1,4
CUST0001890,2024-06-09,Escalation,Email,0,1,3
CUST0001890,2024-04-01,Account Change,Web Chat,1,1,4
CUST0001891,2024-05-25,Technical Support,Web Chat,13,1,3
CUST0001892,2024-01-21,General Inquiry,Web Chat,1,1,1
CUST0001892,2024-08-20,Complaint,In-Person,3,1,5
CUST0001892,2024-03-04,Complaint,Mobile App,0,1,2
CUST0001892,2024-02-08,Account Change,Web Chat,11,0,5
CUST0001892,2024-02-15,Account Change,Phone,2,1,3
CUST0001892,2024-08-21,General Inquiry,Email,0,1,3
CUST0001893,2024-03-08,Feedback,Mobile App,0,1,4
CUST0001893,2024-11-07,General Inquiry,Phone,1,0,5
CUST0001893,2024-01-09,Technical Support,In-Person,15,1,3
CUST0001893,2024-12-08,Billing Query,Phone,10,1,3
CUST0001894,2024-04-12,General Inquiry,Phone,3,1,4
CUST0001894,2024-11-18,General Inquiry,In-Person,13,1,5
CUST0001894,2024-05-23,Technical Support,Mobile App,0,1,4
CUST0001894,2024-08-07,General Inquiry,SMS,0,0,2
CUST0001894,2024-06-06,Complaint,Phone,17,1,5
CUST0001894,2024-01-06,Billing Query,Email,0,1,5
CUST0001895,2024-09-28,Complaint,In-Person,1,1,4
CUST0001895,2024-10-22,Billing Query,Phone,5,1,3
CUST0001895,2024-07-06,Technical Support,Phone,2,1,5
CUST0001895,2024-05-27,General Inquiry,SMS,0,1,4
CUST0001896,2024-08-24,Service Request,Web Chat,11,1,3
CUST0001896,2024-01-10,General Inquiry,Email,0,1,5
CUST0001896,2024-07-28,Complaint,Mobile App,0,1,5
CUST0001896,2024-01-28,General Inquiry,Phone,1,1,4
CUST0001896,2024-06-13,Billing Query,Phone,4,1,5
CUST0001896,2024-08-15,Account Change,Email,0,1,1
CUST0001897,2024-09-09,Complaint,Phone,7,1,3
CUST0001897,2024-12-12,Account Change,Web Chat,2,1,3
CUST0001898,2024-03-04,Escalation,Email,0,1,1
CUST0001898,2024-08-24,Technical Support,In-Person,5,1,2
CUST0001898,2024-09-14,General Inquiry,In-Person,5,1,2
CUST0001898,2024-08-04,Technical Support,Web Chat,1,1,5
CUST0001898,2024-02-17,Complaint,Mobile App,0,1,5
CUST0001898,2024-05-18,Escalation,Phone,1,1,3
CUST0001898,2024-03-21,Technical Support,Phone,11,1,4
CUST0001898,2024-11-04,Feedback,Phone,6,1,5
CUST0001898,2024-07-06,Complaint,Email,0,1,3
CUST0001898,2024-06-03,Technical Support,Mobile App,0,1,3
CUST0001899,2024-06-02,Billing Query,SMS,0,1,5
CUST0001899,2024-09-14,Account Change,SMS,0,1,3
CUST0001899,2024-06-25,Feedback,Phone,1,1,3
CUST0001899,2024-04-10,Complaint,Phone,9,1,3
CUST0001899,2024-01-15,Complaint,Phone,16,1,3
CUST0001899,2024-09-27,Service Request,Mobile App,0,1,2
CUST0001899,2024-10-27,General Inquiry,Mobile App,0,1,3
CUST0001899,2024-09-11,General Inquiry,Phone,11,0,3
CUST0001900,2024-05-11,Service Request,In-Person,6,1,4
CUST0001900,2024-08-18,Service Request,SMS,0,1,1
CUST0001900,2024-05-06,General Inquiry,Web Chat,14,1,3
CUST0001900,2024-11-22,Technical Support,In-Person,24,1,3
CUST0001900,2024-06-03,Complaint,SMS,0,1,4
CUST0001900,2024-07-10,Billing Query,Mobile App,0,1,5
CUST0001900,2024-08-21,Billing Query,Web Chat,1,1,4
CUST0001900,2024-11-24,Complaint,Phone,4,1,4
CUST0001901,2024-07-19,General Inquiry,SMS,0,1,3
CUST0001901,2024-11-11,General Inquiry,Phone,14,0,1
CUST0001901,2024-10-28,Escalation,Email,0,1,3
CUST0001902,2024-11-01,Billing Query,Web Chat,1,1,3
CUST0001902,2024-11-14,Escalation,Phone,1,1,4
CUST0001902,2024-10-06,Complaint,Phone,6,0,3
CUST0001902,2024-03-14,Complaint,In-Person,7,1,4
CUST0001902,2024-10-10,Complaint,SMS,0,1,4
CUST0001902,2024-07-13,General Inquiry,Email,0,1,2
CUST0001903,2024-09-04,General Inquiry,Phone,1,1,3
CUST0001903,2024-06-28,General Inquiry,Web Chat,4,1,3
CUST0001903,2024-01-06,Technical Support,Email,0,1,4
CUST0001904,2024-09-27,Billing Query,Phone,1,1,4
CUST0001905,2024-05-11,Service Request,Email,0,0,3
CUST0001906,2024-07-23,Account Change,Web Chat,9,0,4
CUST0001906,2024-08-02,Complaint,Email,0,1,3
CUST0001906,2024-10-25,Technical Support,Email,0,0,5
CUST0001906,2024-05-05,Escalation,Phone,3,1,4
CUST0001907,2024-06-08,Service Request,Email,0,1,2
CUST0001907,2024-12-19,Escalation,Phone,11,1,4
CUST0001907,2024-09-28,Complaint,In-Person,19,1,5
CUST0001907,2024-11-02,Billing Query,Phone,4,1,4
CUST0001908,2024-03-22,Account Change,Web Chat,1,1,5
CUST0001908,2024-10-20,General Inquiry,Mobile App,0,1,4
CUST0001908,2024-03-01,Service Request,Phone,15,1,3
CUST0001908,2024-04-01,General Inquiry,Email,0,1,3
CUST0001908,2024-04-19,Escalation,Phone,1,1,1
CUST0001909,2024-05-09,Complaint,Phone,1,1,1
CUST0001909,2024-11-04,Billing Query,Phone,4,1,2
CUST0001909,2024-09-15,Technical Support,Email,0,1,3
CUST0001909,2024-07-23,Escalation,Mobile App,0,1,5
CUST0001909,2024-09-03,Technical Support,Phone,9,1,5
