customer_id,complaint_date,complaint_category,severity,comment,escalated,resolved,resolution_time_days
CUST0002747,2024-07-05,Connection Issue,3,The technician was supposed to come between 8 and 12 but never showed up.,1,1,1
CUST0002748,2024-11-15,Payment Problem,3,I need a copy of my bill from last month for my records.,0,1,3
CUST0002748,2024-12-25,Connection Issue,1,I need a copy of my bill from last month for my records.,0,1,3
CUST0002748,2024-08-12,Rate Increase,4,I feel like new customers get better deals while loyal customers are ignored.,1,1,25
CUST0002748,2024-01-20,Billing Error,1,I need to report a street light that is not working near my property.,0,1,1
CUST0002748,2024-03-12,Account Error,4,I want to cancel my account immediately. This is the worst service I have ever experienced.,1,1,7
CUST0002748,2024-06-08,Account Error,1,I want to compliment your team. My problem was fixed within 24 hours.,0,1,1
CUST0002748,2024-02-22,Meter Issue,5,I am filing a formal complaint. This level of service is completely unacceptable.,0,1,1
CUST0002748,2024-11-25,Poor Customer Service,2,Can someone explain the charges on my latest statement?,0,1,2
CUST0002748,2024-03-22,Payment Problem,3,I need to schedule a meter reading appointment for next week.,0,1,3
CUST0002748,2024-04-21,Rate Increase,4,My direct debit was taken twice this month and nobody has fixed it yet.,1,0,0
CUST0002748,2024-03-24,Poor Customer Service,3,My meter reading was wrong again and my bill is inflated because of it.,0,1,1
CUST0002748,2024-10-20,Billing Error,1,Your agent went above and beyond to help me today. Thank you.,0,1,6
CUST0002748,2024-04-15,Meter Issue,2,I need to report a street light that is not working near my property.,0,1,9
CUST0002748,2024-03-17,Payment Problem,1,Can you confirm my current contract end date please?,0,1,10
CUST0002748,2024-10-19,Meter Issue,3,I am disappointed with how my complaint was handled last time.,0,1,1
CUST0002750,2024-02-22,Poor Customer Service,3,Please update my email address on file.,0,1,5
CUST0002750,2024-12-19,Disconnection Threat,1,What is the process for switching to a smart meter?,0,1,5
CUST0002750,2024-06-13,Poor Customer Service,4,I am not happy with the service. My issue has been going on for too long.,1,1,1
CUST0002750,2024-06-20,Service Outage,3,I need a copy of my bill from last month for my records.,0,1,1
CUST0002751,2024-06-25,Meter Issue,2,I need to schedule a meter reading appointment for next week.,1,1,7
CUST0002751,2024-02-27,Rate Increase,4,My direct debit was taken twice this month and nobody has fixed it yet.,0,1,11
CUST0002752,2024-06-12,Payment Problem,5,My complaint from last month is still unresolved. I have called five times now.,1,0,0
CUST0002752,2024-02-13,Payment Problem,3,The power outage last week lasted much longer than what was communicated.,0,1,5
CUST0002752,2024-10-05,Connection Issue,2,Can someone explain the charges on my latest statement?,0,1,1
CUST0002752,2024-10-13,Rate Increase,3,I would like to update my contact details and mailing address please.,0,1,6
CUST0002752,2024-03-24,Meter Issue,5,Worst customer experience I have ever had. I will be switching providers.,1,1,6
CUST0002752,2024-03-02,Account Error,1,I need to schedule a meter reading appointment for next week.,0,1,3
CUST0002752,2024-06-14,High Bill,1,I would like to set up a direct debit for my monthly payments.,0,1,13
CUST0002752,2024-03-10,Account Error,1,I would like to know my current energy consumption for this quarter.,0,1,2
CUST0002752,2024-07-23,Technician No-Show,2,I want to check if there are any maintenance works planned in my area.,0,1,6
CUST0002752,2024-11-08,Billing Error,4,Absolutely unacceptable. Nobody has called me back in over two weeks about my issue.,0,1,4
CUST0002752,2024-08-10,Service Outage,2,Very happy with the new smart meter installation process. Smooth and easy.,0,1,2
CUST0002752,2024-09-24,Payment Problem,3,I want to check if there are any maintenance works planned in my area.,0,1,1
CUST0002752,2024-01-06,High Bill,1,Can you confirm my current contract end date please?,0,1,0
CUST0002752,2024-05-27,Payment Problem,4,"Three technicians, three no-shows. I have taken time off work for nothing.",0,1,6
CUST0002752,2024-11-26,Connection Issue,2,The technician who came to my house was excellent. Very knowledgeable.,0,1,8
CUST0002754,2024-06-08,Service Outage,1,I want to check if there are any maintenance works planned in my area.,0,1,10
CUST0002754,2024-08-07,Service Outage,5,I cannot believe you are charging me for a service that was never delivered.,1,1,1
CUST0002754,2024-07-04,Poor Customer Service,2,The new online portal is much better than the old one. Well done.,0,1,0
CUST0002754,2024-02-14,Poor Customer Service,4,The wait times are really bad. I do not feel valued as a customer.,1,0,0
CUST0002755,2024-12-09,Payment Problem,2,I would like to update my contact details and mailing address please.,0,1,0
CUST0002755,2024-03-21,Contract Dispute,2,Please update my email address on file.,0,1,14
CUST0002755,2024-02-23,High Bill,4,Disgusting service. My elderly mother was left without heating because of your incompetence.,0,1,0
CUST0002755,2024-01-08,Billing Error,4,The technician was supposed to come between 8 and 12 but never showed up.,0,0,0
CUST0002756,2024-04-11,Meter Issue,4,I am disappointed with how my complaint was handled last time.,0,1,2
CUST0002756,2024-05-26,Meter Issue,4,I am filing a formal complaint. This level of service is completely unacceptable.,1,1,1
CUST0002756,2024-08-07,Technician No-Show,5,"Three technicians, three no-shows. I have taken time off work for nothing.",0,1,5
CUST0002758,2024-12-16,Service Outage,3,I called last week and was promised a callback that never came.,0,1,8
CUST0002758,2024-03-22,Service Outage,4,I have been overcharged for the third time this year. I want a full refund and I want out.,1,0,0
CUST0002758,2024-11-20,Connection Issue,5,Your company is a disgrace. I have been without power for 48 hours and nobody cares.,0,1,9
CUST0002759,2024-01-06,Poor Customer Service,4,I want to cancel my account immediately. This is the worst service I have ever experienced.,0,1,2
CUST0002759,2024-06-05,Connection Issue,5,Disgusting service. My elderly mother was left without heating because of your incompetence.,1,1,2
CUST0002760,2024-07-05,Connection Issue,1,Thank you for the proactive communication about the planned outage.,0,1,3
CUST0002761,2024-10-23,Rate Increase,1,I received a letter about a rate change and want to understand it.,0,1,0
CUST0002763,2024-03-25,Billing Error,3,My meter reading was wrong again and my bill is inflated because of it.,0,1,13
CUST0002765,2024-02-08,Contract Dispute,1,I am moving to a new address and need to transfer my account.,0,1,4
CUST0002766,2024-09-01,Payment Problem,2,I need a copy of my bill from last month for my records.,0,1,4
CUST0002766,2024-11-09,Contract Dispute,3,The power outage last week lasted much longer than what was communicated.,0,1,5
CUST0002767,2024-03-24,Account Error,1,I need a copy of my bill from last month for my records.,0,1,7
CUST0002767,2024-10-11,Service Outage,4,I am disappointed with how my complaint was handled last time.,0,1,0
CUST0002767,2024-11-08,Disconnection Threat,3,The power outage last week lasted much longer than what was communicated.,0,1,0
CUST0002767,2024-02-09,Technician No-Show,3,The wait times are really bad. I do not feel valued as a customer.,0,1,0
CUST0002767,2024-08-03,Account Error,3,I tried the online chat but the bot could not understand my question.,1,1,16
CUST0002770,2024-01-03,Billing Error,2,The energy efficiency advice your team gave me has reduced my bills.,0,1,1
CUST0002771,2024-05-08,Service Outage,4,I am disappointed with how my complaint was handled last time.,0,1,0
CUST0002771,2024-04-26,Connection Issue,3,Please update my email address on file.,0,1,7
CUST0002772,2024-08-18,Connection Issue,4,Still waiting for the credit that was promised to me three weeks ago.,1,1,2
CUST0002772,2024-08-05,Disconnection Threat,1,Your agent went above and beyond to help me today. Thank you.,0,1,12
CUST0002772,2024-03-25,Disconnection Threat,4,I tried the online chat but the bot could not understand my question.,1,1,13
CUST0002772,2024-04-12,Disconnection Threat,1,I want to check if there are any maintenance works planned in my area.,0,1,1
CUST0002772,2024-04-10,Payment Problem,1,I am calling to inquire about my current bill and payment options.,0,1,15
CUST0002772,2024-05-03,Rate Increase,3,Can you explain the different tariff plans available to me?,0,1,6
CUST0002773,2024-10-22,Service Outage,4,My meter reading was wrong again and my bill is inflated because of it.,1,1,11
CUST0002773,2024-12-18,Meter Issue,2,I would like to update my contact details and mailing address please.,0,1,3
CUST0002773,2024-06-16,Connection Issue,4,The wait times are really bad. I do not feel valued as a customer.,0,1,5
CUST0002775,2024-04-26,Contract Dispute,5,I want to speak to a manager immediately. This agent was rude and unhelpful.,1,1,14
CUST0002775,2024-10-20,Meter Issue,3,Still waiting for the credit that was promised to me three weeks ago.,0,1,0
CUST0002776,2024-01-22,Account Error,1,The new online portal is much better than the old one. Well done.,0,1,4
CUST0002776,2024-01-19,Contract Dispute,4,The wait times are really bad. I do not feel valued as a customer.,0,1,4
CUST0002776,2024-01-07,High Bill,5,Worst customer experience I have ever had. I will be switching providers.,1,1,2
CUST0002776,2024-04-26,Account Error,1,Thank you for resolving my issue so quickly. The agent was very professional.,0,1,3
CUST0002777,2024-02-15,Payment Problem,2,I received a letter about a rate change and want to understand it.,0,1,0
CUST0002777,2024-02-10,Service Outage,1,Great experience with customer service today. Very helpful staff.,0,1,6
CUST0002777,2024-11-16,Account Error,4,The power outage last week lasted much longer than what was communicated.,1,0,0
CUST0002779,2024-08-06,Contract Dispute,3,Your website is difficult to use and I cannot find my account information.,0,1,9
CUST0002779,2024-02-03,Rate Increase,1,Impressed with how quickly the power was restored after the storm.,0,1,17
CUST0002779,2024-12-21,Payment Problem,3,The bill seems higher than expected and I am not sure why. Quite frustrated.,0,1,0
CUST0002779,2024-09-26,Account Error,2,Impressed with how quickly the power was restored after the storm.,0,1,5
CUST0002779,2024-08-21,Meter Issue,3,I need to report a street light that is not working near my property.,0,1,7
CUST0002779,2024-03-22,Payment Problem,1,Can someone explain the charges on my latest statement?,1,1,13
CUST0002779,2024-12-28,Contract Dispute,2,Can someone explain the charges on my latest statement?,0,1,3
CUST0002779,2024-03-18,Payment Problem,2,I received a letter about a rate change and want to understand it.,0,1,10
CUST0002780,2024-02-18,Account Error,3,Your website is difficult to use and I cannot find my account information.,0,1,0
CUST0002780,2024-03-06,Payment Problem,4,I am filing a formal complaint. This level of service is completely unacceptable.,1,0,0
CUST0002780,2024-04-04,Technician No-Show,5,I cannot believe you are charging me for a service that was never delivered.,0,0,0
CUST0002781,2024-05-04,Rate Increase,2,Can you confirm my current contract end date please?,0,1,27
CUST0002781,2024-05-11,Technician No-Show,5,I have been overcharged for the third time this year. I want a full refund and I want out.,0,1,4
CUST0002782,2024-05-08,Technician No-Show,2,Thank you for the courtesy credit on my account. Much appreciated.,0,1,0
CUST0002783,2024-05-02,Disconnection Threat,4,Cancel everything. I am done with this company. Moving to the competition.,1,0,0
CUST0002783,2024-07-25,Service Outage,1,I need to schedule a meter reading appointment for next week.,0,1,8
CUST0002783,2024-02-07,Poor Customer Service,3,The wait times are really bad. I do not feel valued as a customer.,0,1,6
CUST0002784,2024-06-03,Rate Increase,3,The technician was supposed to come between 8 and 12 but never showed up.,0,1,7
CUST0002784,2024-12-08,Service Outage,4,I am not happy with the service. My issue has been going on for too long.,1,1,16
CUST0002784,2024-11-12,Payment Problem,4,Your website is difficult to use and I cannot find my account information.,0,0,0
CUST0002784,2024-06-18,Billing Error,4,I want to speak to a manager immediately. This agent was rude and unhelpful.,0,1,15
CUST0002784,2024-02-15,Billing Error,2,"Fast, friendly service. I will recommend you to my neighbours.",0,1,4
CUST0002784,2024-12-23,Meter Issue,1,I want to check if there are any maintenance works planned in my area.,0,1,1
CUST0002785,2024-08-15,Disconnection Threat,1,I would like to set up a direct debit for my monthly payments.,0,1,12
CUST0002785,2024-10-19,High Bill,4,The technician was supposed to come between 8 and 12 but never showed up.,1,0,0
CUST0002787,2024-10-21,Billing Error,4,I called last week and was promised a callback that never came.,1,1,12
CUST0002787,2024-03-10,Service Outage,4,I called last week and was promised a callback that never came.,1,1,2
CUST0002788,2024-12-16,Rate Increase,2,I appreciate the quick response to my query. Everything was sorted out.,0,1,11
CUST0002788,2024-06-25,Service Outage,4,Still waiting for the credit that was promised to me three weeks ago.,1,1,0
CUST0002788,2024-03-15,Disconnection Threat,3,I am not happy with the service. My issue has been going on for too long.,0,1,4
CUST0002788,2024-08-25,Contract Dispute,1,Can you explain the different tariff plans available to me?,0,1,1
CUST0002788,2024-12-13,Technician No-Show,1,I would like to set up a direct debit for my monthly payments.,1,1,0
CUST0002788,2024-05-13,Contract Dispute,3,The new rate increase is excessive and was not communicated properly.,0,1,7
CUST0002788,2024-09-08,Account Error,1,What is the process for switching to a smart meter?,0,1,0
CUST0002790,2024-04-12,Connection Issue,3,I need a copy of my bill from last month for my records.,0,1,2
CUST0002792,2024-05-05,Disconnection Threat,2,What is the process for switching to a smart meter?,0,1,1
CUST0002792,2024-11-08,Payment Problem,1,Thank you for the courtesy credit on my account. Much appreciated.,0,1,8
CUST0002793,2024-03-22,Contract Dispute,1,Thank you for resolving my issue so quickly. The agent was very professional.,1,1,1
CUST0002794,2024-10-15,Connection Issue,2,Can you explain the different tariff plans available to me?,0,1,0
CUST0002794,2024-11-13,Billing Error,4,I am disappointed with how my complaint was handled last time.,1,1,1
CUST0002795,2024-06-04,Account Error,2,The energy efficiency advice your team gave me has reduced my bills.,0,1,4
CUST0002795,2024-04-26,Connection Issue,5,I have been overcharged for the third time this year. I want a full refund and I want out.,1,1,13
CUST0002795,2024-10-25,Rate Increase,5,I am contacting the regulator. This is negligent and dangerous.,0,1,2
CUST0002795,2024-06-18,Disconnection Threat,4,My direct debit was taken twice this month and nobody has fixed it yet.,0,1,5
CUST0002795,2024-10-25,Billing Error,4,I have been a customer for years but the service quality has declined.,1,1,12
CUST0002796,2024-04-20,High Bill,5,I have been overcharged for the third time this year. I want a full refund and I want out.,1,1,12
CUST0002796,2024-01-14,Service Outage,1,The energy efficiency advice your team gave me has reduced my bills.,1,1,4
CUST0002796,2024-08-08,Contract Dispute,4,I am beyond frustrated. Every single bill has errors and nobody fixes them.,0,0,0
CUST0002797,2024-06-27,Poor Customer Service,5,I want to speak to a manager immediately. This agent was rude and unhelpful.,1,1,19
CUST0002798,2024-07-28,Disconnection Threat,1,"Fast, friendly service. I will recommend you to my neighbours.",0,1,1
CUST0002798,2024-12-02,Technician No-Show,1,I am moving to a new address and need to transfer my account.,0,1,3
CUST0002798,2024-07-16,Service Outage,3,The technician was supposed to come between 8 and 12 but never showed up.,0,1,5
CUST0002798,2024-11-26,Service Outage,3,The new rate increase is excessive and was not communicated properly.,0,1,2
CUST0002798,2024-02-28,Rate Increase,4,I am not happy with the service. My issue has been going on for too long.,0,1,5
CUST0002799,2024-08-21,Poor Customer Service,1,I appreciate the quick response to my query. Everything was sorted out.,0,1,19
CUST0002799,2024-06-28,Connection Issue,2,I need a copy of my bill from last month for my records.,0,1,9
CUST0002799,2024-06-28,Account Error,3,I feel like new customers get better deals while loyal customers are ignored.,0,1,2
CUST0002799,2024-05-23,Account Error,4,I called last week and was promised a callback that never came.,0,1,3
CUST0002799,2024-03-04,High Bill,4,I am beyond frustrated. Every single bill has errors and nobody fixes them.,1,0,0
CUST0002799,2024-10-26,Contract Dispute,2,Can someone explain the charges on my latest statement?,0,1,3
CUST0002801,2024-02-01,Poor Customer Service,2,Thank you for resolving my issue so quickly. The agent was very professional.,1,1,0
CUST0002801,2024-06-02,Service Outage,3,The wait times are really bad. I do not feel valued as a customer.,0,1,0
CUST0002801,2024-02-09,Payment Problem,2,I am calling to inquire about my current bill and payment options.,1,1,7
CUST0002801,2024-12-28,Service Outage,1,I would like to know my current energy consumption for this quarter.,0,1,3
CUST0002802,2024-12-25,Payment Problem,3,I called last week and was promised a callback that never came.,0,1,1
CUST0002803,2024-06-06,Contract Dispute,2,Can someone explain the charges on my latest statement?,0,1,4
CUST0002803,2024-05-15,Billing Error,3,What is the process for switching to a smart meter?,0,1,12
CUST0002803,2024-01-24,Meter Issue,2,I appreciate the quick response to my query. Everything was sorted out.,0,1,4
CUST0002803,2024-08-14,High Bill,4,Worst customer experience I have ever had. I will be switching providers.,1,1,2
CUST0002803,2024-01-01,Contract Dispute,5,"Three technicians, three no-shows. I have taken time off work for nothing.",1,0,0
CUST0002804,2024-03-22,Disconnection Threat,4,I called last week and was promised a callback that never came.,1,0,0
CUST0002805,2024-05-27,Account Error,4,The power outage last week lasted much longer than what was communicated.,1,0,0
CUST0002805,2024-08-22,Disconnection Threat,3,The technician was supposed to come between 8 and 12 but never showed up.,0,1,3
CUST0002805,2024-01-14,Rate Increase,3,Please update my email address on file.,0,1,7
CUST0002805,2024-03-02,Connection Issue,3,The wait times are really bad. I do not feel valued as a customer.,0,1,11
CUST0002805,2024-11-14,Meter Issue,2,Great experience with customer service today. Very helpful staff.,0,1,3
CUST0002806,2024-06-10,Contract Dispute,1,"Fast, friendly service. I will recommend you to my neighbours.",0,1,1
CUST0002806,2024-05-02,Disconnection Threat,1,The technician who came to my house was excellent. Very knowledgeable.,0,1,16
CUST0002807,2024-04-15,High Bill,2,I appreciate the quick response to my query. Everything was sorted out.,1,1,6
CUST0002808,2024-07-17,Rate Increase,3,The power outage last week lasted much longer than what was communicated.,0,1,1
CUST0002808,2024-07-25,Rate Increase,1,Very happy with the new smart meter installation process. Smooth and easy.,0,1,0
CUST0002810,2024-06-22,Payment Problem,4,I called last week and was promised a callback that never came.,0,0,0
CUST0002810,2024-01-25,Contract Dispute,4,Still waiting for the credit that was promised to me three weeks ago.,1,1,1
CUST0002810,2024-01-27,Contract Dispute,3,The new rate increase is excessive and was not communicated properly.,0,1,1
CUST0002810,2024-03-17,Rate Increase,4,I want to speak to a manager immediately. This agent was rude and unhelpful.,1,0,0
CUST0002810,2024-12-11,Connection Issue,1,Thank you for resolving my issue so quickly. The agent was very professional.,0,1,4
CUST0002811,2024-04-19,Billing Error,4,I have been a customer for years but the service quality has declined.,0,0,0
CUST0002811,2024-06-25,High Bill,5,Your automated system is a joke. I have been on hold for two hours.,0,0,0
CUST0002811,2024-01-15,Service Outage,5,I am contacting the regulator. This is negligent and dangerous.,1,1,1
CUST0002812,2024-12-26,Service Outage,1,I want to check if there are any maintenance works planned in my area.,0,1,2
CUST0002812,2024-01-09,High Bill,2,Can someone explain the charges on my latest statement?,0,1,3
CUST0002813,2024-10-27,Billing Error,2,I want to check if there are any maintenance works planned in my area.,1,1,1
CUST0002813,2024-05-08,High Bill,5,My complaint from last month is still unresolved. I have called five times now.,0,0,0
CUST0002814,2024-02-03,Poor Customer Service,1,The new online portal is much better than the old one. Well done.,1,1,1
CUST0002814,2024-04-20,Meter Issue,1,I would like to update my contact details and mailing address please.,1,1,14
CUST0002814,2024-06-16,Poor Customer Service,4,Your automated system is a joke. I have been on hold for two hours.,1,0,0
CUST0002814,2024-12-04,Rate Increase,3,I have been a customer for years but the service quality has declined.,0,1,1
CUST0002814,2024-08-23,Contract Dispute,4,"Three technicians, three no-shows. I have taken time off work for nothing.",0,1,2
CUST0002814,2024-03-17,Contract Dispute,2,The energy efficiency advice your team gave me has reduced my bills.,0,1,1
CUST0002814,2024-05-01,Meter Issue,2,"Fast, friendly service. I will recommend you to my neighbours.",0,1,19
CUST0002814,2024-12-03,Meter Issue,5,Cancel everything. I am done with this company. Moving to the competition.,0,1,2
CUST0002815,2024-05-18,High Bill,1,I need to schedule a meter reading appointment for next week.,0,1,7
CUST0002815,2024-05-13,High Bill,3,Please update my email address on file.,0,1,0
CUST0002816,2024-07-14,Connection Issue,4,The new rate increase is excessive and was not communicated properly.,0,1,1
CUST0002816,2024-10-28,Service Outage,1,Your agent went above and beyond to help me today. Thank you.,0,1,3
CUST0002816,2024-05-16,Payment Problem,3,Can someone explain the charges on my latest statement?,0,1,2
CUST0002816,2024-12-09,Contract Dispute,4,My complaint from last month is still unresolved. I have called five times now.,0,1,15
CUST0002816,2024-04-10,Contract Dispute,3,I received a letter about a rate change and want to understand it.,0,1,4
CUST0002817,2024-07-15,Technician No-Show,1,The payment plan you arranged has really helped me manage my bills.,0,1,1
CUST0002817,2024-10-10,Rate Increase,3,The technician was supposed to come between 8 and 12 but never showed up.,0,1,5
CUST0002819,2024-10-16,Rate Increase,3,I need a copy of my bill from last month for my records.,0,1,1
CUST0002819,2024-07-14,Payment Problem,5,I want to cancel my account immediately. This is the worst service I have ever experienced.,0,0,0
CUST0002819,2024-04-13,Billing Error,4,The technician was supposed to come between 8 and 12 but never showed up.,0,1,5
CUST0002819,2024-09-19,Contract Dispute,2,Thank you for the courtesy credit on my account. Much appreciated.,1,1,4
CUST0002820,2024-08-06,Contract Dispute,4,The new rate increase is excessive and was not communicated properly.,1,1,3
CUST0002820,2024-01-24,Meter Issue,4,I feel like new customers get better deals while loyal customers are ignored.,1,1,0
CUST0002820,2024-11-16,Payment Problem,4,I have been a customer for years but the service quality has declined.,0,1,1
CUST0002820,2024-09-22,Rate Increase,1,I would like to set up a direct debit for my monthly payments.,0,1,0
CUST0002821,2024-06-28,Service Outage,1,Your agent went above and beyond to help me today. Thank you.,0,1,5
CUST0002821,2024-10-16,Payment Problem,2,I am moving to a new address and need to transfer my account.,0,1,3
CUST0002821,2024-08-16,Payment Problem,3,The bill seems higher than expected and I am not sure why. Quite frustrated.,0,1,0
CUST0002822,2024-04-05,Contract Dispute,4,Your automated system is a joke. I have been on hold for two hours.,1,1,6
CUST0002823,2024-07-24,Billing Error,4,The new rate increase is excessive and was not communicated properly.,0,0,0
CUST0002823,2024-12-03,Technician No-Show,4,I feel like new customers get better deals while loyal customers are ignored.,1,1,2
CUST0002824,2024-12-05,Technician No-Show,1,"Fast, friendly service. I will recommend you to my neighbours.",0,1,8
CUST0002824,2024-06-10,Contract Dispute,4,I cannot believe you are charging me for a service that was never delivered.,1,1,9
CUST0002824,2024-12-09,Disconnection Threat,1,I need a copy of my bill from last month for my records.,0,1,0
CUST0002824,2024-10-09,Poor Customer Service,4,I have been a customer for years but the service quality has declined.,0,1,1
CUST0002825,2024-08-22,Connection Issue,3,I am disappointed with how my complaint was handled last time.,1,1,2
CUST0002826,2024-10-26,Meter Issue,2,Impressed with how quickly the power was restored after the storm.,0,1,0
CUST0002826,2024-02-08,Connection Issue,3,I would like to know my current energy consumption for this quarter.,0,1,0
CUST0002828,2024-05-20,Payment Problem,4,Still waiting for the credit that was promised to me three weeks ago.,1,0,0
CUST0002829,2024-10-05,Connection Issue,2,Can someone explain the charges on my latest statement?,0,1,10
CUST0002829,2024-04-27,Technician No-Show,2,Can someone explain the charges on my latest statement?,0,1,9
CUST0002830,2024-08-25,Payment Problem,4,My direct debit was taken twice this month and nobody has fixed it yet.,1,1,0
CUST0002830,2024-03-11,Contract Dispute,4,The power outage last week lasted much longer than what was communicated.,0,0,0
CUST0002831,2024-12-16,Meter Issue,5,Your company is a disgrace. I have been without power for 48 hours and nobody cares.,1,0,0
CUST0002831,2024-07-22,Account Error,2,Thank you for the proactive communication about the planned outage.,0,1,2
CUST0002831,2024-09-13,Technician No-Show,1,The energy efficiency advice your team gave me has reduced my bills.,0,1,13
CUST0002831,2024-10-18,Connection Issue,4,My meter reading was wrong again and my bill is inflated because of it.,1,0,0
CUST0002831,2024-08-05,Service Outage,3,I want to check if there are any maintenance works planned in my area.,0,1,2
CUST0002831,2024-10-23,Rate Increase,4,I have been overcharged for the third time this year. I want a full refund and I want out.,1,1,0
CUST0002831,2024-04-28,Disconnection Threat,2,The new online portal is much better than the old one. Well done.,0,1,14
CUST0002831,2024-03-11,Meter Issue,3,My meter reading was wrong again and my bill is inflated because of it.,0,1,2
CUST0002831,2024-08-23,Billing Error,2,Can someone explain the charges on my latest statement?,0,1,5
CUST0002831,2024-10-18,Rate Increase,2,Thank you for resolving my issue so quickly. The agent was very professional.,1,1,4
CUST0002834,2024-06-24,Payment Problem,3,Still waiting for the credit that was promised to me three weeks ago.,0,1,3
CUST0002834,2024-11-19,Meter Issue,3,I have been a customer for years but the service quality has declined.,0,1,0
CUST0002834,2024-12-07,Connection Issue,4,The bill seems higher than expected and I am not sure why. Quite frustrated.,1,0,0
CUST0002834,2024-08-08,Billing Error,4,I am disappointed with how my complaint was handled last time.,0,0,0
CUST0002834,2024-05-28,Rate Increase,1,Thank you for resolving my issue so quickly. The agent was very professional.,0,1,9
CUST0002835,2024-10-19,Connection Issue,4,Cancel everything. I am done with this company. Moving to the competition.,0,1,3
CUST0002836,2024-01-03,Service Outage,3,The power outage last week lasted much longer than what was communicated.,0,1,2
CUST0002836,2024-06-24,Poor Customer Service,3,The technician was supposed to come between 8 and 12 but never showed up.,0,1,2
CUST0002836,2024-12-08,Service Outage,3,Please update my email address on file.,0,1,1
CUST0002836,2024-09-02,Service Outage,5,I have been overcharged for the third time this year. I want a full refund and I want out.,0,0,0
CUST0002837,2024-08-09,Disconnection Threat,2,I have been with you for 10 years and the service keeps getting better.,1,1,1
CUST0002838,2024-09-14,Poor Customer Service,4,The bill seems higher than expected and I am not sure why. Quite frustrated.,1,0,0
CUST0002839,2024-04-07,Connection Issue,5,Cancel everything. I am done with this company. Moving to the competition.,0,0,0
CUST0002839,2024-09-03,Disconnection Threat,5,I am beyond frustrated. Every single bill has errors and nobody fixes them.,1,1,4
CUST0002839,2024-11-24,Service Outage,3,I am not happy with the service. My issue has been going on for too long.,1,1,1
CUST0002839,2024-01-01,Technician No-Show,4,Your website is difficult to use and I cannot find my account information.,1,0,0
CUST0002839,2024-05-15,Billing Error,4,I am not happy with the service. My issue has been going on for too long.,0,0,0
CUST0002840,2024-05-04,Account Error,2,The energy efficiency advice your team gave me has reduced my bills.,0,1,0
CUST0002841,2024-10-27,Poor Customer Service,2,Thank you for the proactive communication about the planned outage.,0,1,0
CUST0002841,2024-05-12,Contract Dispute,2,I received a letter about a rate change and want to understand it.,0,1,6
CUST0002842,2024-04-19,Technician No-Show,3,I need to report a street light that is not working near my property.,0,1,1
CUST0002842,2024-12-03,Disconnection Threat,3,Your website is difficult to use and I cannot find my account information.,0,1,8
CUST0002842,2024-11-05,Rate Increase,3,I would like to know my current energy consumption for this quarter.,0,1,4
CUST0002842,2024-05-11,Disconnection Threat,3,Can someone explain the charges on my latest statement?,0,1,2
CUST0002842,2024-05-17,Meter Issue,2,I would like to update my contact details and mailing address please.,0,1,12
CUST0002842,2024-02-08,Rate Increase,4,I have been a customer for years but the service quality has declined.,0,1,8
CUST0002843,2024-12-08,Poor Customer Service,1,Please update my email address on file.,0,1,6
CUST0002843,2024-01-08,Rate Increase,1,The energy efficiency advice your team gave me has reduced my bills.,0,1,4
CUST0002843,2024-03-12,Contract Dispute,3,Can you explain the different tariff plans available to me?,0,1,0
CUST0002843,2024-09-24,Meter Issue,4,I have been a customer for years but the service quality has declined.,1,1,1
CUST0002843,2024-08-04,Technician No-Show,3,Your website is difficult to use and I cannot find my account information.,0,1,0
CUST0002843,2024-01-24,Meter Issue,5,Disgusting service. My elderly mother was left without heating because of your incompetence.,1,1,3
CUST0002843,2024-07-26,Meter Issue,3,My direct debit was taken twice this month and nobody has fixed it yet.,0,1,0
CUST0002844,2024-12-14,High Bill,2,Impressed with how quickly the power was restored after the storm.,0,1,13
CUST0002845,2024-03-06,Disconnection Threat,2,I would like to update my contact details and mailing address please.,0,1,0
CUST0002846,2024-01-10,High Bill,2,"Fast, friendly service. I will recommend you to my neighbours.",0,1,2
CUST0002847,2024-02-21,Meter Issue,2,I need a copy of my bill from last month for my records.,0,1,7
CUST0002847,2024-12-05,Technician No-Show,2,Thank you for resolving my issue so quickly. The agent was very professional.,0,1,3
CUST0002847,2024-02-28,Payment Problem,3,Can you confirm my current contract end date please?,0,1,5
CUST0002847,2024-04-06,Disconnection Threat,4,The bill seems higher than expected and I am not sure why. Quite frustrated.,1,1,4
CUST0002847,2024-01-27,Meter Issue,4,The wait times are really bad. I do not feel valued as a customer.,1,1,0
CUST0002848,2024-10-04,Poor Customer Service,2,I want to compliment your team. My problem was fixed within 24 hours.,0,1,9
CUST0002848,2024-02-01,Account Error,3,I need to schedule a meter reading appointment for next week.,0,1,1
CUST0002848,2024-11-20,Billing Error,3,I need a copy of my bill from last month for my records.,0,1,1
CUST0002849,2024-02-05,Service Outage,4,Absolutely unacceptable. Nobody has called me back in over two weeks about my issue.,0,1,19
CUST0002850,2024-09-16,Rate Increase,1,Can you confirm my current contract end date please?,0,1,1
CUST0002850,2024-07-06,Rate Increase,3,I feel like new customers get better deals while loyal customers are ignored.,0,1,11
CUST0002850,2024-11-09,High Bill,4,My direct debit was taken twice this month and nobody has fixed it yet.,1,1,6
CUST0002850,2024-08-04,High Bill,4,I have been overcharged for the third time this year. I want a full refund and I want out.,1,0,0
