customer_id,customer_name,age,gender,region,account_start_date,account_tenure_months,service_type,contract_type,dwelling_type,has_autopay,paperless_billing,family_size,income_bracket,home_ownership,churned,avg_monthly_bill,bill_std,max_bill,min_bill,total_revenue,payment_delay_avg_days,payment_delay_max,late_payments_count,billing_disputes_count,num_bills,avg_monthly_consumption,consumption_std,max_consumption,min_consumption,estimated_reading_ratio,smart_meter,consumption_trend,consumption_volatility,peak_to_avg_ratio,total_interactions,avg_interaction_duration,unresolved_count,avg_satisfaction_score,channel_diversity,interaction_account_change,interaction_billing_inquiry,interaction_general_inquiry,interaction_meter_issue,interaction_move_in_out,interaction_outage_report,interaction_payment_issue,interaction_rate_plan_change,interaction_service_request,complaint_count,avg_complaint_severity,max_complaint_severity,avg_resolution_time_days,escalation_count,avg_sentiment_score,min_sentiment_score,sentiment_std,avg_sentiment_pos,avg_sentiment_neg,negative_sentiment_ratio,positive_sentiment_ratio,total_payments,avg_payment,num_payments,reversed_payments,payment_method_diversity,census_median_income,neighborhood_crime_index,area_avg_property_value,distance_to_service_center_miles,num_competitors_in_area,area_satisfaction_index,renewable_energy_adoption_pct,avg_outages_per_year_area
CUST0003185,Customer_3185,36,Male,Southeast,2017-05-02,92,Electricity,Residential,Single Family,0,0,3,High,Lease,1,235.66083333333333,58.30836974126493,333.08,145.96,5655.86,3.75,10,12,1,24,1909.3041666666668,584.2714126672166,2793.5,974.25,0.125,1,0.020938270559537397,0.30601274687796814,1.463098467373585,2.0,13.5,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.4,3.0,5.4,1.0,0.08428,-0.4404,0.47864417577152235,0.13319999999999999,0.081,0.4,0.4,5123.84,222.77565217391304,23,0,6,98394.0,3.82,299102.0,14.4,1,3.84,23.4,3
CUST0003186,Customer_3186,67,Female,Gulf Coast,2010-11-01,170,Electricity+Water,Residential,Condo,1,1,2,Medium-Low,Own,1,65.95416666666667,22.804228424964762,103.57,24.51,1582.8999999999999,3.0416666666666665,17,8,0,24,1042.8170833333334,346.1778525490489,1564.93,397.49,0.16666666666666666,1,0.04944607263904288,0.33196411727596736,1.500675454028571,1.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,5.0,3.5,0.0,-0.8045,-0.807,0.0035355339059327017,0.0,0.4335,1.0,0.0,5724.96,238.54,24,0,6,63372.0,5.22,227620.0,6.4,0,4.76,38.8,3
CUST0003187,Customer_3187,30,Female,Gulf Coast,2014-08-01,125,Electricity,Small Business,Single Family,1,0,1,Low,Rent,1,342.17249999999996,74.60565121676949,469.4,212.06,8212.14,5.291666666666667,22,8,1,24,393.41833333333335,130.31373382413847,601.29,149.74,0.041666666666666664,1,0.0722678968830519,0.3312345226009764,1.5283731058118795,2.0,6.5,0.0,4.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.25,4.0,5.75,0.0,0.0903,0.0,0.1806,0.05,0.0,0.0,0.25,5440.81,259.0861904761905,21,1,5,77236.0,4.84,291297.0,47.2,1,2.69,2.6,2
CUST0003188,Customer_3188,61,Female,Southwest,2023-11-01,14,Water,Residential,Single Family,1,1,2,Medium-Low,Own,0,138.35083333333333,26.204708325142583,186.9,94.26,3320.42,3.7916666666666665,16,4,2,24,1491.9466666666667,446.6650751539893,2200.8,688.14,0.20833333333333334,1,-0.019171704476052844,0.2993840766117573,1.475119754057339,22.0,8.545454545454545,3.0,3.5,6.0,1.0,6.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,5.0,10.5,1.0,0.1011,-0.2732,0.5293401363962494,0.222,0.0975,0.5,0.5,5636.23,234.84291666666664,24,4,5,90125.0,3.75,271440.0,34.5,0,3.27,7.8,5
CUST0003189,Customer_3189,61,Male,Southeast,2021-08-01,41,Electricity+Gas,Commercial,Single Family,1,1,1,High,Lease,0,216.24916666666664,54.52872955700921,304.54,132.88,5189.98,5.041666666666667,16,6,3,24,1524.9770833333332,474.8432944390516,2215.85,548.58,0.125,1,-0.063371562036009,0.31137733125872763,1.4530382287165517,4.0,4.0,2.0,3.5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5516.7,229.86249999999998,24,1,6,98834.0,2.68,564293.0,3.3,0,4.65,22.5,4
CUST0003190,Customer_3190,75,Male,Southeast,2022-12-01,25,Electricity,Small Business,Condo,0,1,2,Medium-Low,Own,0,253.34833333333333,56.573802791741294,329.3,152.15,6080.36,5.333333333333333,22,5,1,24,1069.5562499999999,318.5950490733052,1551.9,585.66,0.125,1,-0.020955886321197697,0.2978759173005676,1.4509755798257458,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4811.24,200.46833333333333,24,1,6,114960.0,9.17,433447.0,32.5,0,3.65,0.3,3
CUST0003191,Customer_3191,41,Female,West,2022-07-02,30,Electricity,Residential,Apartment,0,1,2,Medium,Rent,0,244.04083333333335,51.84950814547364,341.86,164.1,5856.9800000000005,6.083333333333333,28,5,5,24,1044.0358333333334,334.48509585196985,1698.51,422.81,0.20833333333333334,1,0.060778374412880115,0.32037702650879946,1.6268694481271795,19.0,10.842105263157896,3.0,2.736842105263158,6.0,5.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4689.5199999999995,213.15999999999997,22,1,4,70816.0,4.3,417762.0,49.5,0,2.13,25.7,6
CUST0003192,Customer_3192,58,Male,Southwest,2022-11-01,26,Electricity+Water,Residential,Apartment,1,1,4,Medium-High,Own,1,316.55333333333334,75.73671274864665,444.87,179.15,7597.28,3.25,20,6,2,24,749.9645833333334,219.63349748435493,1173.51,465.48,0.08333333333333333,1,-0.015312586489594921,0.2928584927412971,1.564753891155971,3.0,5.666666666666667,1.0,3.3333333333333335,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.6666666666666665,4.0,8.333333333333334,1.0,-0.42696666666666666,-0.7845,0.39683221055420054,0.0,0.22,0.6666666666666666,0.0,5225.9,227.21304347826086,23,2,5,68786.0,3.83,473055.0,25.9,2,2.97,28.1,0
CUST0003193,Customer_3193,82,Other,Midwest,2016-04-01,105,Electricity+Gas,Small Business,Single Family,1,0,1,Medium,Lease,0,136.13541666666666,40.336095387669694,211.02,72.87,3267.25,4.291666666666667,19,5,2,24,283.28333333333336,78.03289237721246,395.3,167.78,0.08333333333333333,1,0.0047119044881041095,0.27545881876994455,1.395422721656763,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5052.12,210.505,24,2,6,117222.0,7.49,145424.0,15.8,1,2.85,21.7,4
CUST0003194,Customer_3194,38,Female,Southwest,2022-01-01,36,Electricity+Gas,Residential,Apartment,1,0,2,Medium-Low,Own,0,210.20291666666665,45.43736850149423,283.65,116.46,5044.87,4.375,17,9,0,24,475.8754166666667,135.75375164898892,732.56,234.95,0.16666666666666666,1,-0.015590657073307469,0.2852716212993189,1.539394501887311,16.0,7.625,7.0,3.5,5.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0,4.0,4.0,3.0,1.0,-0.1779,-0.1779,0.0,0.098,0.15,1.0,0.0,5256.16,238.91636363636363,22,0,6,42625.0,6.96,434453.0,39.3,1,4.75,6.2,1
CUST0003195,Customer_3195,24,Male,West,2021-05-02,44,Gas,Small Business,Single Family,1,1,4,Medium,Own,1,276.23291666666665,68.72588889324508,370.53,150.98,6629.59,5.541666666666667,22,6,1,24,725.1208333333334,214.37000177297412,1115.32,358.95,0.08333333333333333,1,-0.017913256014459856,0.29563348881803486,1.5381160611162505,26.0,9.5,6.0,3.1153846153846154,6.0,1.0,3.0,2.0,7.0,3.0,1.0,3.0,2.0,4.0,4.0,3.75,4.0,1.25,0.0,-0.43274999999999997,-0.6361,0.300362897176066,0.0,0.26,0.75,0.0,5230.91,227.4308695652174,23,0,5,111449.0,3.1,452444.0,17.4,0,4.09,32.0,3
CUST0003196,Customer_3196,19,Female,Northeast,2004-10-31,242,Electricity,Residential,Single Family,1,0,2,Medium-High,Rent,1,57.19875,22.21652798618338,102.98,22.36,1372.77,6.583333333333333,23,5,0,24,1195.0245833333333,406.8203431596243,1841.55,566.81,0.041666666666666664,1,-0.03322397881301872,0.3404284303715852,1.5410143236244442,9.0,3.7777777777777777,3.0,3.2222222222222223,5.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,5.0,5.0,4.0,0.0,-0.2732,-0.2732,0.0,0.138,0.195,1.0,0.0,4719.9,205.21304347826086,23,0,5,40619.0,4.28,438353.0,14.6,2,3.02,13.9,3
CUST0003197,Customer_3197,58,Male,Northeast,2024-10-01,3,Electricity+Gas,Residential,Apartment,0,1,2,Medium,Rent,1,246.19791666666666,52.998613843987094,329.17,158.85,5908.75,6.125,24,5,1,24,637.4004166666667,196.17312118058345,988.09,365.37,0.16666666666666666,1,0.04151325122409863,0.30777061961535185,1.5501872514726156,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.5,5.0,8.5,0.0,-0.7278,-0.807,0.1120057141399492,0.0,0.42300000000000004,1.0,0.0,4517.7300000000005,188.23875,24,0,6,69280.0,5.85,273317.0,14.2,0,2.8,33.8,5
CUST0003198,Customer_3198,19,Female,Northeast,2021-09-01,40,Electricity+Gas,Residential,Condo,0,1,2,Low,Lease,0,108.99291666666666,37.09552773690798,190.45,39.11,2615.83,4.666666666666667,13,6,1,24,1096.5483333333334,358.70348716098266,1713.15,446.07,0.20833333333333334,1,0.029800877567122873,0.3271205438528923,1.5623114348204745,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,1.0,3.0,3.0,23.0,0.0,-0.4588,-0.4588,0.0,0.0,0.188,1.0,0.0,4813.61,209.2873913043478,23,1,6,89555.0,8.35,377233.0,39.6,0,3.49,5.0,1
CUST0003199,Customer_3199,42,Male,Southeast,2017-08-01,89,Electricity+Gas,Commercial,Single Family,1,1,2,Medium-Low,Own,1,344.3670833333333,73.58744555491175,450.14,210.46,8264.81,2.9166666666666665,13,11,2,24,1322.5133333333333,402.64535782709595,1955.19,543.0,0.125,1,0.04325950035277111,0.3044546680011513,1.4783896318625647,2.0,9.5,0.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.5,2.0,5.5,0.0,0.5439,0.4754,0.09687362902255707,0.3315,0.0,0.0,1.0,5374.03,233.65347826086955,23,0,5,81566.0,3.58,180863.0,38.3,1,4.98,3.8,6
CUST0003200,Customer_3200,54,Male,Midwest,2024-04-02,9,Gas,Small Business,Townhouse,1,1,1,Medium-Low,Own,1,231.29166666666666,43.596146086818145,306.01,146.86,5551.0,3.9166666666666665,13,5,2,24,1793.9920833333333,522.4123819773964,2632.66,924.09,0.16666666666666666,1,-0.012434801194132119,0.2912010520173123,1.4674869663350891,9.0,5.666666666666667,0.0,3.4444444444444446,5.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,6.0,3.1666666666666665,4.0,10.166666666666666,2.0,-0.16306666666666667,-0.4588,0.33743822348196817,0.03333333333333333,0.10099999999999999,0.5,0.16666666666666666,3953.96,179.72545454545454,22,1,6,79751.0,4.84,500805.0,49.9,0,3.7,39.2,2
CUST0003201,Customer_3201,50,Female,West,2020-05-02,56,Electricity+Water,Residential,Single Family,1,1,1,Medium-Low,Rent,0,167.17375,52.373053294733964,254.01,83.3,4012.17,4.666666666666667,22,7,1,24,1771.96375,532.8264454757942,2661.52,906.38,0.125,1,-0.01718262406966099,0.30069827640424035,1.5020171829135895,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,1.0,5.0,5.0,4.0,0.0,-0.7845,-0.7845,0.0,0.0,0.434,1.0,0.0,5167.09,224.65608695652173,23,0,6,34954.0,8.51,259877.0,48.3,0,3.24,26.5,4
CUST0003202,Customer_3202,54,Female,Southeast,2023-09-01,16,Electricity,Commercial,Single Family,0,1,3,Medium,Own,0,115.68916666666667,30.945609355864956,169.65,43.4,2776.54,3.625,13,6,0,24,940.63,296.55840199074504,1363.64,439.14,0.041666666666666664,1,-0.012618813070956207,0.31527635945137306,1.4497092374259806,3.0,5.333333333333333,0.0,3.3333333333333335,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,-0.6361,-0.6361,0.0,0.0,0.426,1.0,0.0,5360.49,255.26142857142855,21,1,6,65477.0,5.61,305465.0,32.4,3,2.04,23.6,3
CUST0003203,Customer_3203,51,Male,Northeast,2014-12-01,121,Electricity,Residential,Single Family,0,0,1,Medium-Low,Rent,0,74.49458333333332,23.02429227145645,111.47,23.23,1787.87,3.0,11,3,2,24,1259.6366666666665,409.78457538466284,1822.98,675.54,0.16666666666666666,1,0.030493047047950774,0.3253196625889446,1.447226845836498,15.0,5.533333333333333,2.0,3.533333333333333,6.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4779.79,199.15791666666667,24,0,6,41987.0,4.53,479901.0,17.1,1,2.38,6.4,1
CUST0003204,Customer_3204,67,Female,Midwest,2023-01-31,23,Electricity+Water,Small Business,Condo,0,1,1,Medium-High,Own,0,272.40500000000003,57.92925227866504,355.27,176.94,6537.72,4.0,12,3,2,24,1858.3616666666667,555.4447770748324,2677.99,1006.1,0.16666666666666666,1,0.015884566604985616,0.2988894933843156,1.441048880869081,8.0,2.375,1.0,3.875,5.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,3.6666666666666665,4.0,6.333333333333333,0.0,-0.07643333333333333,-0.4588,0.3371069909291905,0.16466666666666666,0.23133333333333336,0.3333333333333333,0.6666666666666666,5199.599999999999,236.34545454545452,22,2,6,60333.0,3.37,587683.0,44.0,2,3.34,20.4,2
CUST0003205,Customer_3205,33,Male,Gulf Coast,2023-01-31,23,Electricity+Gas,Small Business,Single Family,0,0,1,Medium,Rent,0,305.66875,69.2263457835489,417.68,196.57,7336.05,4.125,17,5,2,24,1453.5133333333333,486.78800107275214,2281.23,702.03,0.125,1,0.056103212086597784,0.3349043933132723,1.5694592871525086,1.0,45.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5280.5599999999995,220.0233333333333,24,2,6,38662.0,6.78,90543.0,16.3,1,2.16,35.0,5
CUST0003206,Customer_3206,37,Male,Southeast,2020-07-02,54,Electricity,Small Business,Apartment,1,1,1,Medium,Own,1,292.61541666666665,67.68682968541458,402.54,181.77,7022.7699999999995,5.541666666666667,17,5,0,24,623.3100000000001,212.43843834616314,938.72,260.0,0.16666666666666666,1,-0.023413386326159368,0.3408230869810578,1.5060242896792928,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,2.0,4.0,4.0,4.0,0.0,-0.60585,-0.7178,0.158321208307668,0.0,0.2865,1.0,0.0,4840.38,230.49428571428572,21,2,6,100976.0,7.02,189470.0,47.8,0,4.74,9.7,6
CUST0003207,Customer_3207,36,Male,Gulf Coast,2024-01-01,12,Water,Residential,Single Family,1,1,2,Medium,Rent,0,347.37083333333334,78.70982508234124,453.49,222.23,8336.9,3.0,9,6,2,24,1629.9991666666667,511.2311703509537,2516.09,903.18,0.20833333333333334,1,0.022202889291055468,0.31363891516362963,1.5436142861013733,1.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5285.41,240.2459090909091,22,3,6,105169.0,7.02,573840.0,10.6,1,4.89,18.1,5
CUST0003208,Customer_3208,60,Male,Northeast,2023-05-03,20,Gas,Residential,Apartment,1,0,4,Medium-Low,Rent,1,128.68416666666667,34.09348706343966,189.63,68.78,3088.42,4.666666666666667,17,8,3,24,1515.1925,525.0352208827435,2282.31,684.74,0.08333333333333333,1,0.023526910991151517,0.34651387258235733,1.5062838550217215,3.0,13.333333333333334,0.0,2.3333333333333335,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,2.789473684210526,5.0,5.2105263157894735,2.0,0.13508947368421054,-0.4767,0.34593777843668305,0.13042105263157894,0.06136842105263157,0.10526315789473684,0.42105263157894735,4899.83,213.03608695652173,23,0,5,75593.0,9.58,354452.0,15.8,1,4.72,16.3,5
CUST0003209,Customer_3209,61,Male,Northeast,2022-05-02,32,Electricity,Residential,Apartment,0,1,2,Medium-High,Rent,1,168.78791666666666,38.268675461243376,230.7,93.77,4050.91,5.125,18,3,3,24,1689.0287500000002,488.96126718045616,2459.23,941.69,0.125,1,0.026099026053542796,0.2894925661747653,1.4560024511128065,3.0,5.666666666666667,0.0,3.3333333333333335,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,20.5,1.0,0.25255,-0.2732,0.7435227804176547,0.2715,0.0975,0.5,0.5,4727.84,214.9018181818182,22,1,5,32953.0,2.77,496186.0,20.6,1,2.37,27.2,3
CUST0003210,Customer_3210,54,Male,West,2022-11-01,26,Electricity+Gas,Residential,Single Family,0,0,2,Medium-Low,Rent,0,62.71541666666667,20.98695930068017,105.24,10.0,1505.17,3.5833333333333335,15,8,2,24,1520.5158333333331,423.31621202653304,2415.05,928.37,0.125,1,-0.037485930138195164,0.2784030279372514,1.588309669032275,10.0,7.6,2.0,3.5,4.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,0.6124,0.6124,0.0,0.357,0.0,0.0,1.0,5312.18,221.34083333333334,24,1,5,107114.0,3.56,452893.0,35.5,2,2.15,19.0,1
CUST0003211,Customer_3211,65,Male,Midwest,2021-05-02,44,Electricity,Residential,Condo,0,1,1,Medium,Rent,0,233.67499999999998,50.18089953618678,324.91,151.45,5608.2,3.75,14,6,2,24,1331.2695833333335,387.3325630119213,1924.9,648.19,0.20833333333333334,1,-0.02988670319492767,0.29094975793113875,1.4459130022187467,2.0,31.0,1.0,4.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,0.0,0.3612,0.3612,0.0,0.2,0.0,0.0,1.0,4924.19,214.09521739130432,23,1,6,104026.0,6.09,80253.0,47.2,1,3.02,18.9,3
CUST0003212,Customer_3212,30,Male,West,2020-07-02,54,Electricity,Small Business,Townhouse,0,1,3,Medium,Rent,0,94.19291666666668,25.643829070247254,139.19,42.85,2260.63,2.6666666666666665,10,3,4,24,692.5620833333332,227.19762424085425,1031.61,288.34,0.20833333333333334,1,0.054971113059023656,0.328053801541288,1.489555990467762,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5737.64,239.06833333333336,24,1,5,115085.0,8.91,306486.0,16.1,2,2.35,6.0,1
CUST0003213,Customer_3213,73,Male,Gulf Coast,2020-10-31,50,Electricity,Residential,Single Family,1,1,3,Low,Rent,0,287.765,69.17836008715317,380.5,182.14,6906.36,3.375,17,5,1,24,213.40458333333333,59.17767043471474,309.74,87.35,0.041666666666666664,1,0.008537355341435383,0.2773027153886405,1.451421497898163,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4534.66,206.1209090909091,22,0,6,58267.0,8.55,368184.0,23.5,0,3.84,26.8,3
CUST0003214,Customer_3214,70,Female,Southeast,2019-10-02,63,Gas,Residential,Apartment,0,1,1,Low,Rent,0,227.33375,59.83882524803791,307.94,125.22,5456.01,4.791666666666667,22,4,1,24,1227.0316666666665,382.26022157308154,1823.41,478.3,0.16666666666666666,1,0.028324732966176158,0.3115324827854877,1.486033367788661,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,1.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5917.33,246.55541666666667,24,1,6,39723.0,5.3,521375.0,46.3,0,3.1,38.3,4
CUST0003215,Customer_3215,59,Male,West,2023-03-03,22,Electricity,Residential,Single Family,0,1,1,Medium-Low,Rent,1,69.45083333333334,24.402023422278926,116.94,10.0,1666.82,4.291666666666667,14,6,1,24,954.3870833333334,315.3124108821925,1365.45,387.42,0.20833333333333334,1,-0.0011719677189650538,0.33038210217694775,1.4307088013293,4.0,7.25,1.0,3.75,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,5.0,4.714285714285714,1.0,-0.16887142857142856,-0.7351,0.5608801230039734,0.08785714285714286,0.15771428571428572,0.5714285714285714,0.2857142857142857,3907.12,177.59636363636363,22,2,6,103761.0,6.14,109347.0,8.9,2,4.79,31.3,2
CUST0003216,Customer_3216,74,Female,Southwest,2024-05-02,8,Electricity+Water,Residential,Townhouse,1,0,4,Medium-High,Own,0,185.75208333333333,39.36944213132673,252.3,127.47,4458.05,3.5,18,7,1,24,241.9416666666667,76.90513572869679,365.25,113.81,0.16666666666666666,1,0.0007304702574561152,0.31786643775853735,1.509661419763717,24.0,7.333333333333333,6.0,3.0833333333333335,5.0,4.0,3.0,4.0,2.0,2.0,0.0,0.0,4.0,5.0,3.0,3.0,4.0,3.0,1.0,-0.06743333333333333,-0.2023,0.1167979594570613,0.034999999999999996,0.05633333333333334,0.3333333333333333,0.0,5228.73,217.86374999999998,24,0,5,37829.0,7.93,360636.0,31.5,0,3.34,12.0,3
CUST0003217,Customer_3217,23,Female,Gulf Coast,2017-12-01,85,Electricity+Gas,Small Business,Townhouse,0,0,3,Medium-Low,Rent,1,149.63791666666665,36.13466491493305,212.58,94.05,3591.31,7.041666666666667,34,7,1,24,1663.5845833333333,521.7536922556728,2377.29,711.37,0.125,1,0.05747114590327753,0.31363219969869655,1.429016608964127,2.0,4.0,0.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,2.875,4.0,13.875,2.0,-0.15513749999999998,-0.7845,0.5958895581697284,0.087,0.177,0.5,0.25,4455.64,202.5290909090909,22,1,6,44394.0,5.06,489290.0,40.9,3,4.47,26.6,0
CUST0003218,Customer_3218,40,Female,Midwest,2015-07-02,114,Electricity,Small Business,Single Family,0,1,1,Medium-High,Lease,1,177.66291666666666,43.99507032455247,262.67,109.06,4263.91,3.75,12,2,3,24,1816.2383333333335,546.1314710458156,2712.36,821.5,0.2916666666666667,1,0.012241561018304732,0.30069372561006524,1.493394314072217,3.0,2.3333333333333335,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4777.43,227.49666666666667,21,0,5,40709.0,5.44,139757.0,35.3,2,4.48,27.3,4
CUST0003219,Customer_3219,36,Female,Northeast,2023-08-02,17,Electricity+Gas,Small Business,Condo,1,0,1,Medium,Own,0,223.6654166666667,47.90288635936222,304.19,120.06,5367.97,2.2916666666666665,9,5,0,24,1707.3679166666668,492.3041256835415,2484.38,771.85,0.20833333333333334,1,0.05598501995182258,0.2883409726034199,1.4550935248041392,1.0,9.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,4.0,7.0,0.0,0.0473,0.0,0.0668923015002474,0.1035,0.0895,0.0,0.5,4967.92,215.99652173913043,23,1,6,93710.0,7.31,440693.0,30.7,1,2.87,16.9,1
CUST0003220,Customer_3220,58,Female,Southwest,2022-06-02,31,Water,Small Business,Single Family,1,1,4,Low,Rent,0,98.21,28.942477283472947,148.07,56.09,2357.04,3.3333333333333335,13,4,0,24,1254.2525,348.31643915379965,1795.36,467.3,0.16666666666666666,1,-0.07072457600504536,0.27770838738914183,1.4314183148927349,3.0,8.333333333333334,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,4.0,3.6,2.0,0.29506,-0.7351,0.6678895365253149,0.26280000000000003,0.058399999999999994,0.2,0.6,4839.16,219.9618181818182,22,0,5,57431.0,2.57,596696.0,48.4,0,4.18,18.9,6
CUST0003221,Customer_3221,32,Male,Gulf Coast,2021-08-01,41,Electricity+Gas,Small Business,Single Family,1,1,1,Medium-High,Own,0,245.62416666666664,58.45106916243604,352.81,159.14,5894.98,2.75,8,9,3,24,1387.9058333333332,376.300612691926,1955.22,877.58,0.16666666666666666,1,-0.022326334732340847,0.27112834578133077,1.4087555171550425,12.0,8.5,4.0,3.9166666666666665,5.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5409.21,235.18304347826088,23,1,6,98691.0,5.47,550121.0,17.7,2,3.98,3.8,2
CUST0003222,Customer_3222,59,Female,Northeast,2021-04-02,45,Electricity,Residential,Townhouse,1,1,2,High,Own,0,152.74041666666668,34.021663875570795,203.7,104.13,3665.77,2.9583333333333335,10,6,1,24,214.13458333333332,65.32365814054138,326.21,93.42,0.16666666666666666,1,0.0368067280178187,0.305058889244691,1.5233877448567197,6.0,6.333333333333333,0.0,3.6666666666666665,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4388.09,199.45863636363637,22,0,6,33662.0,9.63,176768.0,42.5,0,4.52,7.2,0
CUST0003223,Customer_3223,68,Female,Southeast,2019-09-01,64,Electricity,Residential,Single Family,1,0,6,Low,Own,0,228.09916666666666,55.90567319089843,321.16,137.92,5474.38,3.875,15,6,3,24,1543.1033333333332,515.3106458595939,2322.38,802.21,0.125,1,0.06979559398686205,0.3339443540352195,1.505006145624294,4.0,11.75,0.0,3.25,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4843.34,220.1518181818182,22,0,5,108225.0,2.15,166431.0,7.2,1,4.33,29.5,2
CUST0003224,Customer_3224,58,Female,Southeast,2024-11-01,2,Electricity+Water,Small Business,Single Family,0,1,5,Medium-Low,Rent,1,249.52083333333334,51.54883913985519,330.56,169.14,5988.5,4.916666666666667,19,7,3,24,326.62208333333336,102.63928521469768,486.36,165.82,0.041666666666666664,1,-0.004818105692898707,0.31424478151389845,1.4890603692085527,12.0,7.5,3.0,3.3333333333333335,5.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,3.0,4.333333333333333,5.0,6.666666666666667,1.0,-0.13613333333333333,-0.4964,0.44492684042810154,0.11266666666666668,0.14033333333333334,0.6666666666666666,0.3333333333333333,4522.0,215.33333333333334,21,1,6,39210.0,4.66,470647.0,47.6,0,3.42,32.8,1
