customer_id,bill_date,bill_amount,bill_status,payment_delay_days
CUST0003126,2024-05-25,225.36,Paid,6
CUST0003126,2024-06-24,210.13,Paid,2
CUST0003126,2024-07-24,189.88,Paid,13
CUST0003126,2024-08-23,131.33,Paid,3
CUST0003126,2024-09-22,140.14,Paid,1
CUST0003126,2024-10-22,155.68,Disputed,1
CUST0003126,2024-11-21,174.24,Paid Late,3
CUST0003127,2023-01-01,193.36,Paid,3
CUST0003127,2023-01-31,252.55,Paid Late,6
CUST0003127,2023-03-02,267.09,Paid,1
CUST0003127,2023-04-01,272.39,Paid,3
CUST0003127,2023-05-01,301.1,Paid,3
CUST0003127,2023-05-31,222.64,Paid,9
CUST0003127,2023-06-30,181.42,Paid Late,2
CUST0003127,2023-07-30,189.2,Paid,1
CUST0003127,2023-08-29,149.13,Paid Late,3
CUST0003127,2023-09-28,137.93,Paid,0
CUST0003127,2023-10-28,151.0,Paid Late,4
CUST0003127,2023-11-27,107.31,Paid,1
CUST0003127,2023-12-27,199.86,Paid,9
CUST0003127,2024-01-26,235.86,Paid,1
CUST0003127,2024-02-25,258.6,Paid Late,7
CUST0003127,2024-03-26,277.96,Paid,4
CUST0003127,2024-04-25,246.8,Paid,2
CUST0003127,2024-05-25,202.73,Paid Late,27
CUST0003127,2024-06-24,184.4,Paid,1
CUST0003127,2024-07-24,166.69,Paid,0
CUST0003127,2024-08-23,149.52,Paid,1
CUST0003127,2024-09-22,136.97,Paid,1
CUST0003127,2024-10-22,85.87,Paid,8
CUST0003127,2024-11-21,158.69,Paid,5
CUST0003128,2023-01-01,64.03,Paid Late,3
CUST0003128,2023-01-31,57.8,Paid,0
CUST0003128,2023-03-02,78.51,Paid,2
CUST0003128,2023-04-01,68.88,Paid,0
CUST0003128,2023-05-01,110.07,Paid,16
CUST0003128,2023-05-31,103.29,Paid,13
CUST0003128,2023-06-30,60.47,Paid,9
CUST0003128,2023-07-30,60.73,Unpaid,7
CUST0003128,2023-08-29,61.79,Unpaid,16
CUST0003128,2023-09-28,24.23,Paid Late,4
CUST0003128,2023-10-28,40.43,Paid,0
CUST0003128,2023-11-27,74.87,Paid,1
CUST0003128,2023-12-27,85.85,Paid,14
CUST0003128,2024-01-26,105.47,Paid,1
CUST0003128,2024-02-25,95.68,Paid,0
CUST0003128,2024-03-26,106.35,Paid,0
CUST0003128,2024-04-25,73.05,Paid,4
CUST0003128,2024-05-25,68.85,Paid,2
CUST0003128,2024-06-24,68.62,Paid Late,1
CUST0003128,2024-07-24,86.73,Paid Late,3
CUST0003128,2024-08-23,64.72,Paid,4
CUST0003128,2024-09-22,33.02,Paid,5
CUST0003128,2024-10-22,39.79,Paid,11
CUST0003128,2024-11-21,86.72,Unpaid,4
CUST0003129,2023-01-01,291.72,Disputed,0
CUST0003129,2023-01-31,312.67,Paid Late,17
CUST0003129,2023-03-02,406.33,Paid,2
CUST0003129,2023-04-01,424.94,Paid Late,5
CUST0003129,2023-05-01,409.94,Paid,9
CUST0003129,2023-05-31,309.02,Paid Late,0
CUST0003129,2023-06-30,310.96,Paid,5
CUST0003129,2023-07-30,253.88,Disputed,4
CUST0003129,2023-08-29,238.2,Paid,8
CUST0003129,2023-09-28,204.98,Paid Late,2
CUST0003129,2023-10-28,229.34,Paid,0
CUST0003129,2023-11-27,240.29,Paid,0
CUST0003129,2023-12-27,303.56,Paid,8
CUST0003129,2024-01-26,325.67,Unpaid,4
CUST0003129,2024-02-25,386.51,Paid,2
CUST0003129,2024-03-26,404.62,Paid,2
CUST0003129,2024-04-25,367.68,Paid,0
CUST0003129,2024-05-25,361.58,Paid,0
CUST0003129,2024-06-24,277.45,Paid,0
CUST0003129,2024-07-24,281.19,Paid,2
CUST0003129,2024-08-23,208.8,Paid,4
CUST0003129,2024-09-22,167.11,Paid Late,2
CUST0003129,2024-10-22,207.62,Paid,4
CUST0003129,2024-11-21,267.69,Paid,1
CUST0003130,2023-01-01,127.08,Paid,5
CUST0003130,2023-01-31,138.55,Paid,4
CUST0003130,2023-03-02,172.01,Paid,6
CUST0003130,2023-04-01,123.46,Unpaid,2
CUST0003130,2023-05-01,149.07,Paid,1
CUST0003130,2023-05-31,141.83,Paid,4
CUST0003130,2023-06-30,133.84,Paid,2
CUST0003130,2023-07-30,124.97,Paid,7
CUST0003130,2023-08-29,120.07,Paid,6
CUST0003130,2023-09-28,86.28,Paid,0
CUST0003130,2023-10-28,57.09,Paid,2
CUST0003130,2023-11-27,97.21,Paid,0
CUST0003130,2023-12-27,159.35,Disputed,7
CUST0003130,2024-01-26,120.1,Paid,13
CUST0003130,2024-02-25,168.97,Paid,3
CUST0003130,2024-03-26,179.75,Paid Late,9
CUST0003130,2024-04-25,175.03,Disputed,0
CUST0003130,2024-05-25,154.34,Paid,2
CUST0003130,2024-06-24,103.59,Paid,10
CUST0003130,2024-07-24,83.11,Disputed,9
CUST0003130,2024-08-23,99.32,Paid,0
CUST0003130,2024-09-22,80.72,Paid,9
CUST0003130,2024-10-22,79.84,Paid Late,2
CUST0003130,2024-11-21,69.95,Paid Late,6
CUST0003131,2023-01-01,288.04,Paid,4
CUST0003131,2023-01-31,333.93,Unpaid,1
CUST0003131,2023-03-02,353.66,Paid Late,0
CUST0003131,2023-04-01,376.02,Paid,0
CUST0003131,2023-05-01,350.02,Paid Late,0
CUST0003131,2023-05-31,322.62,Paid,5
CUST0003131,2023-06-30,278.65,Paid,8
CUST0003131,2023-07-30,255.25,Paid,9
CUST0003131,2023-08-29,206.52,Unpaid,0
CUST0003131,2023-09-28,208.88,Paid,13
CUST0003131,2023-10-28,192.56,Disputed,2
CUST0003131,2023-11-27,254.66,Paid,5
CUST0003131,2023-12-27,277.38,Paid,6
CUST0003131,2024-01-26,327.76,Paid,1
CUST0003131,2024-02-25,370.94,Disputed,2
CUST0003131,2024-03-26,372.62,Paid,11
CUST0003131,2024-04-25,380.31,Paid Late,1
CUST0003131,2024-05-25,330.32,Paid,0
CUST0003131,2024-06-24,316.97,Paid,2
CUST0003131,2024-07-24,221.08,Paid,6
CUST0003131,2024-08-23,203.93,Paid,6
CUST0003131,2024-09-22,193.83,Paid Late,1
CUST0003131,2024-10-22,231.42,Paid Late,1
CUST0003131,2024-11-21,262.15,Paid,4
CUST0003132,2023-01-01,235.33,Paid,1
CUST0003132,2023-01-31,181.32,Paid,1
CUST0003132,2023-03-02,340.5,Unpaid,9
CUST0003132,2023-04-01,290.06,Disputed,10
CUST0003132,2023-05-01,310.4,Unpaid,0
CUST0003132,2023-05-31,275.45,Paid,2
CUST0003132,2023-06-30,214.93,Paid,3
CUST0003132,2023-07-30,194.52,Paid,0
CUST0003132,2023-08-29,149.75,Paid,1
CUST0003132,2023-09-28,145.68,Paid,10
CUST0003132,2023-10-28,141.02,Paid,0
CUST0003132,2023-11-27,207.59,Paid,2
CUST0003132,2023-12-27,227.79,Disputed,8
CUST0003132,2024-01-26,280.91,Paid Late,2
CUST0003132,2024-02-25,303.37,Paid,4
CUST0003132,2024-03-26,261.44,Paid,1
CUST0003132,2024-04-25,262.84,Paid,10
CUST0003132,2024-05-25,270.36,Disputed,4
CUST0003132,2024-06-24,238.77,Paid,3
CUST0003132,2024-07-24,219.93,Unpaid,8
CUST0003132,2024-08-23,172.4,Paid Late,1
CUST0003132,2024-09-22,149.59,Disputed,11
CUST0003132,2024-10-22,183.53,Paid,7
CUST0003132,2024-11-21,147.18,Paid,10
CUST0003133,2023-01-01,359.64,Paid Late,1
CUST0003133,2023-01-31,438.13,Unpaid,0
CUST0003133,2023-03-02,411.39,Paid,2
CUST0003133,2023-04-01,499.26,Paid,1
CUST0003133,2023-05-01,438.31,Paid,0
CUST0003133,2023-05-31,378.26,Paid,0
CUST0003133,2023-06-30,376.3,Paid Late,4
CUST0003133,2023-07-30,296.04,Paid,1
CUST0003133,2023-08-29,263.58,Paid,1
CUST0003133,2023-09-28,230.7,Paid,1
CUST0003133,2023-10-28,240.3,Paid,0
CUST0003133,2023-11-27,310.04,Paid Late,5
CUST0003133,2023-12-27,382.72,Paid,10
CUST0003133,2024-01-26,384.58,Paid,1
CUST0003133,2024-02-25,397.6,Paid,0
CUST0003133,2024-03-26,414.3,Paid,4
CUST0003133,2024-04-25,446.43,Paid,3
CUST0003133,2024-05-25,403.42,Paid Late,1
CUST0003133,2024-06-24,352.54,Disputed,17
CUST0003133,2024-07-24,284.85,Paid,2
CUST0003133,2024-08-23,253.5,Paid,0
CUST0003133,2024-09-22,241.26,Unpaid,3
CUST0003133,2024-10-22,248.59,Paid,13
CUST0003133,2024-11-21,277.85,Paid,9
CUST0003134,2023-01-01,284.63,Paid,0
CUST0003134,2023-01-31,304.11,Paid,4
CUST0003134,2023-03-02,367.64,Paid,0
CUST0003134,2023-04-01,368.02,Disputed,5
CUST0003134,2023-05-01,340.79,Disputed,0
CUST0003134,2023-05-31,318.09,Paid,1
CUST0003134,2023-06-30,280.33,Paid,8
CUST0003134,2023-07-30,251.94,Paid,2
CUST0003134,2023-08-29,204.37,Paid,13
CUST0003134,2023-09-28,199.49,Paid Late,4
CUST0003134,2023-10-28,202.94,Paid,2
CUST0003134,2023-11-27,262.4,Paid,6
CUST0003134,2023-12-27,273.3,Paid,19
CUST0003134,2024-01-26,311.04,Paid,3
CUST0003134,2024-02-25,339.48,Paid,6
CUST0003134,2024-03-26,370.11,Paid,29
CUST0003134,2024-04-25,343.35,Paid Late,2
CUST0003134,2024-05-25,311.76,Paid,1
CUST0003134,2024-06-24,283.62,Unpaid,0
CUST0003134,2024-07-24,250.57,Paid,20
CUST0003134,2024-08-23,216.48,Paid,5
CUST0003134,2024-09-22,206.97,Unpaid,0
CUST0003134,2024-10-22,198.8,Paid,6
CUST0003134,2024-11-21,252.63,Paid,5
CUST0003135,2023-01-01,236.81,Paid,5
CUST0003135,2023-01-31,308.82,Paid,4
CUST0003135,2023-03-02,312.56,Paid,3
CUST0003135,2023-04-01,330.77,Paid,4
CUST0003135,2023-05-01,349.16,Paid,10
CUST0003135,2023-05-31,295.18,Paid,5
CUST0003135,2023-06-30,231.46,Paid Late,5
CUST0003135,2023-07-30,232.35,Unpaid,0
CUST0003135,2023-08-29,203.1,Paid,16
CUST0003135,2023-09-28,239.94,Paid,11
CUST0003135,2023-10-28,221.65,Paid,6
CUST0003135,2023-11-27,246.56,Paid,2
CUST0003135,2023-12-27,257.9,Paid,9
CUST0003135,2024-01-26,274.44,Disputed,1
CUST0003135,2024-02-25,329.37,Paid Late,10
CUST0003135,2024-03-26,307.27,Paid,6
CUST0003135,2024-04-25,333.39,Unpaid,2
CUST0003135,2024-05-25,311.62,Disputed,9
CUST0003135,2024-06-24,231.74,Paid,21
CUST0003135,2024-07-24,265.35,Disputed,0
CUST0003135,2024-08-23,215.47,Disputed,9
CUST0003135,2024-09-22,195.06,Paid,0
CUST0003135,2024-10-22,161.63,Paid,0
CUST0003135,2024-11-21,196.72,Paid,3
CUST0003136,2023-01-01,270.44,Paid Late,8
CUST0003136,2023-01-31,308.96,Paid,1
CUST0003136,2023-03-02,329.02,Paid,1
CUST0003136,2023-04-01,338.55,Paid,0
CUST0003136,2023-05-01,370.04,Unpaid,4
CUST0003136,2023-05-31,329.31,Paid Late,8
CUST0003136,2023-06-30,293.11,Paid,3
CUST0003136,2023-07-30,211.61,Paid,0
CUST0003136,2023-08-29,228.56,Paid Late,2
CUST0003136,2023-09-28,175.8,Paid,7
CUST0003136,2023-10-28,154.62,Paid,0
CUST0003136,2023-11-27,257.53,Paid,0
CUST0003136,2023-12-27,273.08,Paid,4
CUST0003136,2024-01-26,363.17,Paid,7
CUST0003136,2024-02-25,375.2,Paid,2
CUST0003136,2024-03-26,346.3,Disputed,0
CUST0003136,2024-04-25,348.96,Paid Late,11
CUST0003136,2024-05-25,331.37,Paid,0
CUST0003136,2024-06-24,247.55,Paid,12
CUST0003136,2024-07-24,238.05,Paid,5
CUST0003136,2024-08-23,171.77,Paid,5
CUST0003136,2024-09-22,218.48,Unpaid,0
CUST0003136,2024-10-22,201.42,Paid Late,0
CUST0003136,2024-11-21,258.78,Paid,3
CUST0003137,2023-01-01,112.64,Paid,4
CUST0003137,2023-01-31,110.46,Disputed,0
CUST0003137,2023-03-02,162.77,Paid,4
CUST0003137,2023-04-01,134.53,Paid,3
CUST0003137,2023-05-01,125.53,Paid,1
CUST0003137,2023-05-31,78.81,Paid,0
CUST0003137,2023-06-30,104.24,Paid,3
CUST0003137,2023-07-30,77.53,Paid,0
CUST0003137,2023-08-29,72.06,Paid,1
CUST0003137,2023-09-28,52.08,Paid,2
CUST0003137,2023-10-28,77.2,Paid,2
CUST0003137,2023-11-27,89.49,Paid Late,5
CUST0003137,2023-12-27,116.92,Paid,0
CUST0003137,2024-01-26,114.44,Paid,1
CUST0003137,2024-02-25,142.5,Paid Late,7
CUST0003137,2024-03-26,106.54,Paid,4
CUST0003137,2024-04-25,121.79,Paid,0
CUST0003137,2024-05-25,118.36,Paid,1
CUST0003137,2024-06-24,167.85,Paid Late,2
CUST0003137,2024-07-24,111.58,Paid,0
CUST0003137,2024-08-23,50.67,Paid,9
CUST0003137,2024-09-22,96.38,Unpaid,6
CUST0003137,2024-10-22,57.68,Paid,9
CUST0003137,2024-11-21,101.59,Paid,1
CUST0003138,2023-01-01,216.1,Paid,12
CUST0003138,2023-01-31,236.49,Paid,6
CUST0003138,2023-03-02,292.7,Paid Late,4
CUST0003138,2023-04-01,330.68,Paid,3
CUST0003138,2023-05-01,326.0,Paid,12
CUST0003138,2023-05-31,249.63,Paid Late,4
CUST0003138,2023-06-30,259.03,Paid,0
CUST0003138,2023-07-30,155.07,Paid,10
CUST0003138,2023-08-29,178.64,Paid,1
CUST0003138,2023-09-28,169.68,Paid,1
CUST0003138,2023-10-28,149.91,Paid,5
CUST0003138,2023-11-27,219.52,Paid,1
CUST0003138,2023-12-27,219.82,Paid,0
CUST0003138,2024-01-26,202.98,Paid,3
CUST0003138,2024-02-25,267.94,Unpaid,2
CUST0003138,2024-03-26,311.35,Paid,5
CUST0003138,2024-04-25,297.32,Unpaid,0
CUST0003138,2024-05-25,270.49,Disputed,0
CUST0003138,2024-06-24,228.78,Paid,3
CUST0003138,2024-07-24,190.32,Paid Late,6
CUST0003138,2024-08-23,184.36,Paid,1
CUST0003138,2024-09-22,187.64,Paid Late,11
CUST0003138,2024-10-22,190.1,Paid,0
CUST0003138,2024-11-21,178.92,Paid,2
CUST0003139,2023-01-01,271.92,Paid,3
CUST0003139,2023-01-31,262.87,Paid,21
CUST0003139,2023-03-02,350.21,Paid,3
CUST0003139,2023-04-01,340.88,Paid,8
CUST0003139,2023-05-01,321.65,Paid,0
CUST0003139,2023-05-31,304.0,Paid,2
CUST0003139,2023-06-30,269.62,Paid,18
CUST0003139,2023-07-30,265.44,Paid,25
CUST0003139,2023-08-29,214.11,Paid,7
CUST0003139,2023-09-28,158.39,Paid Late,3
CUST0003139,2023-10-28,181.16,Paid,8
CUST0003139,2023-11-27,213.82,Paid,8
CUST0003139,2023-12-27,234.59,Paid,7
CUST0003139,2024-01-26,293.51,Paid,21
CUST0003139,2024-02-25,325.19,Paid,3
CUST0003139,2024-03-26,328.55,Paid,5
CUST0003139,2024-04-25,313.86,Paid,0
CUST0003139,2024-05-25,283.81,Unpaid,9
CUST0003139,2024-06-24,256.31,Paid,0
CUST0003139,2024-07-24,223.47,Paid,9
CUST0003139,2024-08-23,172.3,Paid,8
CUST0003139,2024-09-22,180.69,Paid,6
CUST0003139,2024-10-22,190.87,Paid,6
CUST0003139,2024-11-21,228.16,Paid,2
CUST0003140,2023-01-01,310.78,Paid,0
CUST0003140,2023-01-31,331.77,Paid,1
CUST0003140,2023-03-02,381.83,Paid,0
CUST0003140,2023-04-01,371.05,Paid Late,16
CUST0003140,2023-05-01,380.33,Paid,0
CUST0003140,2023-05-31,317.62,Disputed,2
CUST0003140,2023-06-30,307.19,Paid,11
CUST0003140,2023-07-30,275.55,Unpaid,6
CUST0003140,2023-08-29,241.54,Paid Late,0
CUST0003140,2023-09-28,197.53,Paid Late,4
CUST0003140,2023-10-28,204.03,Paid,0
CUST0003140,2023-11-27,227.89,Paid,3
CUST0003140,2023-12-27,290.87,Paid,6
CUST0003140,2024-01-26,342.99,Unpaid,4
CUST0003140,2024-02-25,378.23,Paid,0
CUST0003140,2024-03-26,378.67,Paid,6
CUST0003140,2024-04-25,400.08,Paid,0
CUST0003140,2024-05-25,371.87,Paid,4
CUST0003140,2024-06-24,288.81,Paid,0
CUST0003140,2024-07-24,261.17,Unpaid,0
CUST0003140,2024-08-23,246.38,Paid,1
CUST0003140,2024-09-22,245.23,Paid Late,4
CUST0003140,2024-10-22,250.41,Paid,2
CUST0003140,2024-11-21,269.56,Paid Late,8
CUST0003141,2023-01-01,337.85,Paid,5
CUST0003141,2023-01-31,390.81,Paid,2
CUST0003141,2023-03-02,444.75,Disputed,4
CUST0003141,2023-04-01,428.77,Paid,10
CUST0003141,2023-05-01,394.78,Paid,1
CUST0003141,2023-05-31,356.28,Disputed,3
CUST0003141,2023-06-30,287.79,Paid,4
CUST0003141,2023-07-30,248.18,Paid,0
CUST0003141,2023-08-29,226.13,Paid,7
CUST0003141,2023-09-28,217.08,Paid,15
CUST0003141,2023-10-28,238.89,Paid,0
CUST0003141,2023-11-27,269.07,Paid,1
CUST0003141,2023-12-27,309.22,Paid Late,3
CUST0003141,2024-01-26,383.05,Paid Late,1
CUST0003141,2024-02-25,359.65,Paid,4
CUST0003141,2024-03-26,408.73,Disputed,10
CUST0003141,2024-04-25,423.03,Paid,0
CUST0003141,2024-05-25,354.5,Paid,4
CUST0003141,2024-06-24,307.59,Paid,9
CUST0003141,2024-07-24,269.43,Paid,4
CUST0003141,2024-08-23,196.45,Paid,2
CUST0003141,2024-09-22,227.27,Paid,1
CUST0003141,2024-10-22,242.96,Paid,0
CUST0003141,2024-11-21,250.72,Paid,7
CUST0003142,2023-01-01,279.42,Paid Late,1
CUST0003142,2023-01-31,324.0,Paid,0
CUST0003142,2023-03-02,312.7,Paid,11
CUST0003142,2023-04-01,348.21,Paid,2
CUST0003142,2023-05-01,303.14,Paid,3
CUST0003142,2023-05-31,304.82,Paid,1
CUST0003142,2023-06-30,273.76,Paid,2
CUST0003142,2023-07-30,216.27,Paid Late,0
CUST0003142,2023-08-29,157.44,Paid,0
CUST0003142,2023-09-28,208.77,Unpaid,5
CUST0003142,2023-10-28,213.55,Paid,1
CUST0003142,2023-11-27,206.75,Paid,2
CUST0003142,2023-12-27,222.61,Paid,6
CUST0003142,2024-01-26,328.51,Paid,4
CUST0003142,2024-02-25,355.53,Paid,2
CUST0003142,2024-03-26,357.62,Paid,3
CUST0003142,2024-04-25,307.09,Paid,14
CUST0003142,2024-05-25,272.57,Paid,0
CUST0003142,2024-06-24,290.59,Paid Late,6
CUST0003142,2024-07-24,188.49,Paid,9
CUST0003142,2024-08-23,176.71,Paid Late,9
CUST0003142,2024-09-22,183.64,Paid,3
CUST0003142,2024-10-22,205.22,Paid,8
CUST0003142,2024-11-21,209.38,Paid,12
CUST0003143,2023-01-01,303.71,Paid,2
CUST0003143,2023-01-31,317.02,Paid,0
CUST0003143,2023-03-02,345.63,Paid,6
CUST0003143,2023-04-01,398.07,Paid,4
CUST0003143,2023-05-01,350.14,Paid,2
CUST0003143,2023-05-31,310.5,Paid,1
CUST0003143,2023-06-30,321.55,Paid,2
CUST0003143,2023-07-30,253.4,Paid,9
CUST0003143,2023-08-29,224.95,Paid,3
CUST0003143,2023-09-28,196.3,Paid,4
CUST0003143,2023-10-28,177.33,Paid,13
CUST0003143,2023-11-27,243.39,Unpaid,5
CUST0003143,2023-12-27,309.75,Paid Late,3
CUST0003143,2024-01-26,318.04,Paid,4
CUST0003143,2024-02-25,403.76,Paid,0
CUST0003143,2024-03-26,394.21,Paid,1
CUST0003143,2024-04-25,349.82,Paid,1
CUST0003143,2024-05-25,302.19,Paid,4
CUST0003143,2024-06-24,304.26,Paid,0
CUST0003143,2024-07-24,245.97,Paid,0
CUST0003143,2024-08-23,217.88,Paid Late,2
CUST0003143,2024-09-22,210.61,Paid,0
CUST0003143,2024-10-22,183.95,Disputed,3
CUST0003143,2024-11-21,267.91,Paid,4
CUST0003144,2023-01-01,195.99,Paid,7
CUST0003144,2023-01-31,179.82,Paid,2
CUST0003144,2023-03-02,233.6,Paid,1
CUST0003144,2023-04-01,209.12,Paid,2
CUST0003144,2023-05-01,252.12,Paid,14
CUST0003144,2023-05-31,239.05,Paid,0
CUST0003144,2023-06-30,176.74,Paid,7
CUST0003144,2023-07-30,142.52,Paid,0
CUST0003144,2023-08-29,148.42,Paid,0
CUST0003144,2023-09-28,120.9,Paid,2
CUST0003144,2023-10-28,113.68,Paid,1
CUST0003144,2023-11-27,148.65,Paid,1
CUST0003144,2023-12-27,188.62,Paid,1
CUST0003144,2024-01-26,184.08,Paid Late,5
CUST0003144,2024-02-25,210.35,Paid Late,5
CUST0003144,2024-03-26,180.42,Unpaid,0
CUST0003144,2024-04-25,226.34,Paid,4
CUST0003144,2024-05-25,158.61,Paid,10
CUST0003144,2024-06-24,178.37,Paid,0
CUST0003144,2024-07-24,154.53,Disputed,2
CUST0003144,2024-08-23,142.39,Paid,2
CUST0003144,2024-09-22,89.4,Paid Late,6
CUST0003144,2024-10-22,131.43,Unpaid,8
CUST0003144,2024-11-21,139.28,Paid,5
CUST0003145,2023-01-01,256.44,Paid,1
CUST0003145,2023-01-31,324.37,Paid,3
CUST0003145,2023-03-02,315.97,Paid,0
CUST0003145,2023-04-01,347.72,Paid,5
CUST0003145,2023-05-01,316.39,Paid,11
CUST0003145,2023-05-31,283.94,Paid,2
CUST0003145,2023-06-30,223.5,Paid,0
CUST0003145,2023-07-30,217.78,Paid,11
CUST0003145,2023-08-29,200.68,Paid,6
CUST0003145,2023-09-28,163.91,Paid Late,5
CUST0003145,2023-10-28,194.2,Paid,0
CUST0003145,2023-11-27,220.09,Paid,7
CUST0003145,2023-12-27,259.93,Paid,3
CUST0003145,2024-01-26,267.58,Paid Late,0
CUST0003145,2024-02-25,303.06,Paid,8
CUST0003145,2024-03-26,336.62,Paid,7
CUST0003145,2024-04-25,375.33,Unpaid,0
CUST0003145,2024-05-25,258.05,Paid Late,1
CUST0003145,2024-06-24,278.87,Paid,22
CUST0003145,2024-07-24,206.09,Paid,2
CUST0003145,2024-08-23,194.37,Paid,19
CUST0003145,2024-09-22,197.73,Paid,6
CUST0003145,2024-10-22,221.25,Paid,6
CUST0003145,2024-11-21,213.39,Paid,0
CUST0003146,2023-01-01,191.48,Paid Late,13
CUST0003146,2023-01-31,264.17,Paid,0
CUST0003146,2023-03-02,289.49,Paid,1
CUST0003146,2023-04-01,259.83,Paid,8
CUST0003146,2023-05-01,306.33,Paid,14
CUST0003146,2023-05-31,249.52,Paid,9
CUST0003146,2023-06-30,245.41,Disputed,11
CUST0003146,2023-07-30,189.62,Paid,8
CUST0003146,2023-08-29,157.57,Paid,0
CUST0003146,2023-09-28,159.21,Paid,1
CUST0003146,2023-10-28,151.76,Paid,1
CUST0003146,2023-11-27,179.27,Paid,0
CUST0003146,2023-12-27,229.15,Paid Late,3
CUST0003146,2024-01-26,206.53,Paid,7
CUST0003146,2024-02-25,258.57,Paid,0
CUST0003146,2024-03-26,234.29,Paid Late,0
CUST0003146,2024-04-25,281.46,Paid,3
CUST0003146,2024-05-25,261.03,Paid,5
CUST0003146,2024-06-24,195.65,Paid,13
CUST0003146,2024-07-24,192.94,Paid,1
CUST0003146,2024-08-23,186.09,Paid Late,11
CUST0003146,2024-09-22,124.92,Paid,2
CUST0003146,2024-10-22,142.85,Paid,15
CUST0003146,2024-11-21,175.69,Disputed,1
CUST0003147,2023-01-01,342.9,Paid,3
CUST0003147,2023-01-31,365.79,Paid,14
CUST0003147,2023-03-02,413.91,Unpaid,2
CUST0003147,2023-04-01,437.63,Paid Late,13
CUST0003147,2023-05-01,422.05,Paid,2
CUST0003147,2023-05-31,406.8,Paid,0
CUST0003147,2023-06-30,356.87,Paid,7
CUST0003147,2023-07-30,264.85,Paid,1
CUST0003147,2023-08-29,298.43,Paid,7
CUST0003147,2023-09-28,205.17,Paid,6
CUST0003147,2023-10-28,267.8,Paid,6
CUST0003147,2023-11-27,290.25,Paid,3
CUST0003147,2023-12-27,323.64,Paid,9
CUST0003147,2024-01-26,413.22,Paid,0
CUST0003147,2024-02-25,444.59,Paid,2
CUST0003147,2024-03-26,421.25,Paid Late,5
CUST0003147,2024-04-25,399.6,Paid,9
CUST0003147,2024-05-25,411.25,Paid,1
CUST0003147,2024-06-24,321.52,Disputed,3
CUST0003147,2024-07-24,250.17,Unpaid,0
CUST0003147,2024-08-23,269.8,Paid,1
CUST0003147,2024-09-22,216.94,Paid,1
CUST0003147,2024-10-22,217.35,Paid,0
CUST0003147,2024-11-21,295.01,Paid,1
CUST0003148,2023-01-01,119.89,Paid,2
CUST0003148,2023-01-31,110.29,Unpaid,0
CUST0003148,2023-03-02,130.92,Paid,0
CUST0003148,2023-04-01,138.45,Paid,3
CUST0003148,2023-05-01,79.54,Paid Late,14
CUST0003148,2023-05-31,103.38,Paid,4
CUST0003148,2023-06-30,105.94,Paid,4
CUST0003148,2023-07-30,106.37,Paid,1
CUST0003148,2023-08-29,84.87,Paid,1
CUST0003148,2023-09-28,68.51,Paid Late,7
CUST0003148,2023-10-28,65.71,Paid Late,16
CUST0003148,2023-11-27,105.3,Paid,0
CUST0003148,2023-12-27,80.77,Unpaid,3
CUST0003148,2024-01-26,101.69,Paid,7
CUST0003148,2024-02-25,109.8,Disputed,0
CUST0003148,2024-03-26,129.37,Unpaid,29
CUST0003148,2024-04-25,146.47,Paid Late,4
CUST0003148,2024-05-25,117.83,Paid,4
CUST0003148,2024-06-24,99.48,Paid,4
CUST0003148,2024-07-24,96.37,Disputed,3
CUST0003148,2024-08-23,81.24,Paid,0
CUST0003148,2024-09-22,100.45,Paid Late,4
CUST0003148,2024-10-22,89.27,Paid Late,0
CUST0003148,2024-11-21,64.75,Paid,1
CUST0003149,2023-01-01,109.37,Paid,1
CUST0003149,2023-01-31,103.33,Unpaid,0
CUST0003149,2023-03-02,107.24,Paid,0
CUST0003149,2023-04-01,140.22,Paid,12
CUST0003149,2023-05-01,158.61,Paid,1
CUST0003149,2023-05-31,123.27,Paid,2
CUST0003149,2023-06-30,98.4,Disputed,5
CUST0003149,2023-07-30,89.16,Paid,3
CUST0003149,2023-08-29,58.31,Paid,3
CUST0003149,2023-09-28,80.36,Unpaid,5
CUST0003149,2023-10-28,80.97,Paid,3
CUST0003149,2023-11-27,70.61,Paid,2
CUST0003149,2023-12-27,136.81,Disputed,0
CUST0003149,2024-01-26,114.48,Disputed,7
CUST0003149,2024-02-25,127.11,Paid,1
CUST0003149,2024-03-26,135.83,Paid Late,0
CUST0003149,2024-04-25,129.91,Disputed,2
CUST0003149,2024-05-25,124.75,Paid,3
CUST0003149,2024-06-24,103.25,Paid,7
CUST0003149,2024-07-24,64.0,Paid,4
CUST0003149,2024-08-23,92.17,Paid,2
CUST0003149,2024-09-22,78.36,Paid,5
CUST0003149,2024-10-22,60.58,Paid,1
CUST0003149,2024-11-21,125.81,Paid,0
CUST0003150,2023-01-01,134.07,Paid,0
CUST0003150,2023-01-31,110.42,Paid,1
CUST0003150,2023-03-02,144.17,Paid,2
CUST0003150,2023-04-01,130.73,Unpaid,3
CUST0003150,2023-05-01,129.25,Paid,13
CUST0003150,2023-05-31,141.29,Paid,3
CUST0003150,2023-06-30,127.17,Paid Late,6
CUST0003150,2023-07-30,74.58,Paid,2
CUST0003150,2023-08-29,124.55,Unpaid,6
CUST0003150,2023-09-28,83.79,Paid,6
CUST0003150,2023-10-28,109.02,Paid Late,8
