customer_id,reading_date,consumption_kwh,meter_type,reading_type
CUST0002010,2024-03-26,1290.92,Analog,Actual
CUST0002010,2024-04-25,1368.1,Digital,Estimated
CUST0002010,2024-05-25,2009.05,Smart,Estimated
CUST0002010,2024-06-24,1817.5,Smart,Actual
CUST0002010,2024-07-24,2735.66,Smart,Actual
CUST0002010,2024-08-23,3181.84,Analog,Actual
CUST0002010,2024-09-22,3069.44,Analog,Actual
CUST0002010,2024-10-22,2547.27,Analog,Actual
CUST0002010,2024-11-21,2536.58,Smart,Actual
CUST0002011,2023-01-01,836.1,Smart,Estimated
CUST0002011,2023-01-31,822.06,Digital,Actual
CUST0002011,2023-03-02,478.03,Smart,Actual
CUST0002011,2023-04-01,496.22,Digital,Actual
CUST0002011,2023-05-01,449.8,Smart,Actual
CUST0002011,2023-05-31,537.27,Smart,Actual
CUST0002011,2023-06-30,866.06,Smart,Actual
CUST0002011,2023-07-30,997.09,Smart,Actual
CUST0002011,2023-08-29,1088.95,Smart,Actual
CUST0002011,2023-09-28,1032.13,Digital,Actual
CUST0002011,2023-10-28,973.6,Digital,Actual
CUST0002011,2023-11-27,940.31,Analog,Actual
CUST0002011,2023-12-27,669.4,Digital,Actual
CUST0002011,2024-01-26,644.61,Digital,Actual
CUST0002011,2024-02-25,425.91,Analog,Actual
CUST0002011,2024-03-26,657.11,Smart,Estimated
CUST0002011,2024-04-25,476.79,Digital,Actual
CUST0002011,2024-05-25,653.36,Digital,Actual
CUST0002011,2024-06-24,921.91,Digital,Actual
CUST0002011,2024-07-24,943.11,Smart,Estimated
CUST0002011,2024-08-23,945.3,Analog,Actual
CUST0002011,2024-09-22,1120.57,Analog,Actual
CUST0002011,2024-10-22,1122.43,Digital,Actual
CUST0002011,2024-11-21,943.3,Digital,Actual
CUST0002012,2023-01-01,971.37,Digital,Actual
CUST0002012,2023-01-31,634.61,Smart,Actual
CUST0002012,2023-03-02,547.45,Smart,Actual
CUST0002012,2023-04-01,440.71,Smart,Actual
CUST0002012,2023-05-01,569.6,Analog,Actual
CUST0002012,2023-05-31,645.61,Smart,Actual
CUST0002012,2023-06-30,896.7,Smart,Actual
CUST0002012,2023-07-30,1004.35,Smart,Estimated
CUST0002012,2023-08-29,1137.74,Analog,Estimated
CUST0002012,2023-09-28,1170.28,Smart,Estimated
CUST0002012,2023-10-28,1273.47,Digital,Actual
CUST0002012,2023-11-27,1043.42,Digital,Actual
CUST0002012,2023-12-27,886.47,Smart,Actual
CUST0002012,2024-01-26,635.15,Smart,Actual
CUST0002012,2024-02-25,602.08,Digital,Actual
CUST0002012,2024-03-26,476.99,Digital,Actual
CUST0002012,2024-04-25,591.51,Smart,Actual
CUST0002012,2024-05-25,607.88,Analog,Actual
CUST0002012,2024-06-24,797.39,Smart,Actual
CUST0002012,2024-07-24,1118.84,Digital,Actual
CUST0002012,2024-08-23,1007.75,Digital,Actual
CUST0002012,2024-09-22,1294.85,Smart,Actual
CUST0002012,2024-10-22,1156.51,Analog,Actual
CUST0002012,2024-11-21,1044.86,Smart,Actual
CUST0002013,2023-01-01,480.37,Smart,Actual
CUST0002013,2023-01-31,341.85,Digital,Actual
CUST0002013,2023-03-02,293.53,Smart,Actual
CUST0002013,2023-04-01,266.61,Digital,Actual
CUST0002013,2023-05-01,306.58,Digital,Actual
CUST0002013,2023-05-31,426.08,Digital,Actual
CUST0002013,2023-06-30,423.62,Digital,Actual
CUST0002013,2023-07-30,550.4,Analog,Actual
CUST0002013,2023-08-29,640.48,Digital,Estimated
CUST0002013,2023-09-28,694.06,Smart,Actual
CUST0002013,2023-10-28,596.72,Smart,Actual
CUST0002013,2023-11-27,553.18,Digital,Actual
CUST0002013,2023-12-27,452.46,Smart,Actual
CUST0002013,2024-01-26,279.58,Digital,Actual
CUST0002013,2024-02-25,312.57,Digital,Actual
CUST0002013,2024-03-26,223.19,Digital,Estimated
CUST0002013,2024-04-25,401.75,Smart,Estimated
CUST0002013,2024-05-25,374.5,Smart,Actual
CUST0002013,2024-06-24,453.74,Digital,Actual
CUST0002013,2024-07-24,524.91,Smart,Actual
CUST0002013,2024-08-23,596.45,Smart,Actual
CUST0002013,2024-09-22,676.95,Analog,Actual
CUST0002013,2024-10-22,622.31,Smart,Actual
CUST0002013,2024-11-21,500.14,Smart,Actual
CUST0002014,2023-01-01,1207.44,Smart,Actual
CUST0002014,2023-01-31,823.27,Digital,Estimated
CUST0002014,2023-03-02,1000.5,Smart,Estimated
CUST0002014,2023-04-01,833.74,Smart,Actual
CUST0002014,2023-05-01,803.47,Smart,Actual
CUST0002014,2023-05-31,932.1,Smart,Actual
CUST0002014,2023-06-30,1222.77,Analog,Actual
CUST0002014,2023-07-30,1414.4,Smart,Actual
CUST0002014,2023-08-29,1446.16,Smart,Actual
CUST0002014,2023-09-28,1549.09,Digital,Actual
CUST0002014,2023-10-28,1394.86,Smart,Actual
CUST0002014,2023-11-27,1464.6,Smart,Actual
CUST0002014,2023-12-27,1112.27,Smart,Actual
CUST0002014,2024-01-26,786.2,Smart,Actual
CUST0002014,2024-02-25,734.08,Smart,Actual
CUST0002014,2024-03-26,497.24,Digital,Actual
CUST0002014,2024-04-25,692.41,Smart,Actual
CUST0002014,2024-05-25,884.08,Digital,Actual
CUST0002014,2024-06-24,1207.52,Smart,Actual
CUST0002014,2024-07-24,1261.34,Smart,Actual
CUST0002014,2024-08-23,1444.47,Analog,Actual
CUST0002014,2024-09-22,1514.01,Smart,Estimated
CUST0002014,2024-10-22,1419.64,Smart,Actual
CUST0002014,2024-11-21,1363.85,Digital,Actual
CUST0002015,2023-01-01,1705.74,Smart,Actual
CUST0002015,2023-01-31,1282.01,Smart,Estimated
CUST0002015,2023-03-02,1113.15,Digital,Actual
CUST0002015,2023-04-01,892.25,Digital,Actual
CUST0002015,2023-05-01,955.02,Smart,Actual
CUST0002015,2023-05-31,1328.84,Smart,Actual
CUST0002015,2023-06-30,1514.89,Smart,Estimated
CUST0002015,2023-07-30,1683.54,Analog,Actual
CUST0002015,2023-08-29,2134.64,Analog,Actual
CUST0002015,2023-09-28,2573.02,Smart,Actual
CUST0002015,2023-10-28,2308.59,Digital,Actual
CUST0002015,2023-11-27,2087.37,Analog,Actual
CUST0002015,2023-12-27,1593.23,Digital,Estimated
CUST0002015,2024-01-26,1093.87,Smart,Actual
CUST0002015,2024-02-25,1062.99,Smart,Actual
CUST0002015,2024-03-26,971.58,Analog,Actual
CUST0002015,2024-04-25,945.98,Analog,Actual
CUST0002015,2024-05-25,1194.73,Smart,Estimated
CUST0002015,2024-06-24,1729.13,Smart,Actual
CUST0002015,2024-07-24,1586.25,Analog,Actual
CUST0002015,2024-08-23,2300.83,Smart,Actual
CUST0002015,2024-09-22,2114.78,Analog,Actual
CUST0002015,2024-10-22,1741.0,Smart,Actual
CUST0002015,2024-11-21,1931.55,Digital,Actual
CUST0002016,2023-01-01,983.79,Smart,Estimated
CUST0002016,2023-01-31,713.86,Digital,Actual
CUST0002016,2023-03-02,648.11,Analog,Actual
CUST0002016,2023-04-01,621.36,Digital,Actual
CUST0002016,2023-05-01,454.52,Smart,Actual
CUST0002016,2023-05-31,795.2,Smart,Actual
CUST0002016,2023-06-30,983.56,Digital,Actual
CUST0002016,2023-07-30,1154.95,Digital,Estimated
CUST0002016,2023-08-29,1319.7,Smart,Actual
CUST0002016,2023-09-28,1322.79,Digital,Actual
CUST0002016,2023-10-28,1290.46,Analog,Estimated
CUST0002016,2023-11-27,1127.67,Smart,Actual
CUST0002016,2023-12-27,863.73,Digital,Actual
CUST0002016,2024-01-26,719.56,Smart,Actual
CUST0002016,2024-02-25,670.87,Smart,Estimated
CUST0002016,2024-03-26,541.9,Smart,Actual
CUST0002016,2024-04-25,513.97,Digital,Actual
CUST0002016,2024-05-25,766.13,Digital,Actual
CUST0002016,2024-06-24,1093.04,Smart,Actual
CUST0002016,2024-07-24,1128.99,Smart,Actual
CUST0002016,2024-08-23,1273.18,Smart,Actual
CUST0002016,2024-09-22,1219.11,Smart,Actual
CUST0002016,2024-10-22,1185.27,Digital,Actual
CUST0002016,2024-11-21,1071.48,Smart,Actual
CUST0002017,2023-01-01,1572.13,Smart,Actual
CUST0002017,2023-01-31,1082.53,Smart,Actual
CUST0002017,2023-03-02,1144.87,Analog,Actual
CUST0002017,2023-04-01,711.55,Digital,Estimated
CUST0002017,2023-05-01,961.28,Digital,Actual
CUST0002017,2023-05-31,1101.82,Smart,Actual
CUST0002017,2023-06-30,1409.28,Digital,Estimated
CUST0002017,2023-07-30,1671.72,Digital,Actual
CUST0002017,2023-08-29,1792.4,Digital,Estimated
CUST0002017,2023-09-28,2200.29,Smart,Actual
CUST0002017,2023-10-28,2178.15,Digital,Actual
CUST0002017,2023-11-27,1785.79,Smart,Actual
CUST0002017,2023-12-27,1429.52,Smart,Actual
CUST0002017,2024-01-26,1472.36,Digital,Estimated
CUST0002017,2024-02-25,759.45,Digital,Actual
CUST0002017,2024-03-26,967.04,Smart,Actual
CUST0002017,2024-04-25,843.18,Smart,Actual
CUST0002017,2024-05-25,1076.52,Digital,Actual
CUST0002017,2024-06-24,1417.05,Smart,Estimated
CUST0002017,2024-07-24,1834.99,Digital,Actual
CUST0002017,2024-08-23,1785.57,Digital,Actual
CUST0002017,2024-09-22,1936.22,Smart,Actual
CUST0002017,2024-10-22,1954.61,Analog,Actual
CUST0002017,2024-11-21,1766.09,Digital,Actual
CUST0002018,2023-01-01,710.86,Digital,Actual
CUST0002018,2023-01-31,716.49,Smart,Estimated
CUST0002018,2023-03-02,518.25,Digital,Actual
CUST0002018,2023-04-01,507.49,Digital,Estimated
CUST0002018,2023-05-01,634.74,Smart,Actual
CUST0002018,2023-05-31,417.14,Smart,Estimated
CUST0002018,2023-06-30,860.08,Smart,Actual
CUST0002018,2023-07-30,936.32,Digital,Actual
CUST0002018,2023-08-29,1232.96,Digital,Actual
CUST0002018,2023-09-28,1101.45,Smart,Actual
CUST0002018,2023-10-28,1043.65,Smart,Estimated
CUST0002018,2023-11-27,872.6,Smart,Actual
CUST0002018,2023-12-27,804.27,Analog,Actual
CUST0002018,2024-01-26,635.56,Analog,Actual
CUST0002018,2024-02-25,497.51,Smart,Actual
CUST0002018,2024-03-26,568.44,Analog,Actual
CUST0002018,2024-04-25,425.66,Smart,Actual
CUST0002018,2024-05-25,812.68,Smart,Estimated
CUST0002018,2024-06-24,717.98,Analog,Actual
CUST0002018,2024-07-24,1024.69,Digital,Actual
CUST0002018,2024-08-23,1012.42,Digital,Actual
CUST0002018,2024-09-22,1187.93,Smart,Actual
CUST0002018,2024-10-22,1151.19,Smart,Actual
CUST0002018,2024-11-21,1015.56,Smart,Estimated
CUST0002019,2023-01-01,1176.42,Smart,Actual
CUST0002019,2023-01-31,1252.45,Analog,Actual
CUST0002019,2023-03-02,766.04,Smart,Actual
CUST0002019,2023-04-01,693.76,Analog,Actual
CUST0002019,2023-05-01,729.1,Smart,Estimated
CUST0002019,2023-05-31,666.97,Digital,Actual
CUST0002019,2023-06-30,1264.05,Digital,Estimated
CUST0002019,2023-07-30,1315.27,Smart,Actual
CUST0002019,2023-08-29,1876.38,Digital,Actual
CUST0002019,2023-09-28,1583.09,Digital,Actual
CUST0002019,2023-10-28,1659.53,Smart,Actual
CUST0002019,2023-11-27,1398.69,Analog,Actual
CUST0002019,2023-12-27,1241.13,Digital,Actual
CUST0002019,2024-01-26,968.78,Smart,Actual
CUST0002019,2024-02-25,890.74,Digital,Actual
CUST0002019,2024-03-26,623.65,Smart,Estimated
CUST0002019,2024-04-25,579.37,Smart,Actual
CUST0002019,2024-05-25,1054.6,Digital,Actual
CUST0002019,2024-06-24,1115.84,Smart,Actual
CUST0002019,2024-07-24,1415.84,Smart,Actual
CUST0002019,2024-08-23,1623.94,Smart,Actual
CUST0002019,2024-09-22,1757.7,Analog,Actual
CUST0002019,2024-10-22,1519.44,Smart,Actual
CUST0002019,2024-11-21,1593.14,Smart,Estimated
CUST0002020,2023-01-01,1538.3,Digital,Actual
CUST0002020,2023-01-31,1383.36,Digital,Actual
CUST0002020,2023-03-02,757.6,Smart,Estimated
CUST0002020,2023-04-01,735.49,Digital,Estimated
CUST0002020,2023-05-01,587.41,Smart,Actual
CUST0002020,2023-05-31,1120.18,Digital,Actual
CUST0002020,2023-06-30,1108.05,Digital,Actual
CUST0002020,2023-07-30,1618.87,Smart,Actual
CUST0002020,2023-08-29,1947.15,Analog,Actual
CUST0002020,2023-09-28,1831.8,Smart,Actual
CUST0002020,2023-10-28,1849.87,Analog,Actual
CUST0002020,2023-11-27,1647.13,Smart,Actual
CUST0002020,2023-12-27,1389.84,Digital,Actual
CUST0002020,2024-01-26,1071.41,Analog,Actual
CUST0002020,2024-02-25,978.97,Digital,Actual
CUST0002020,2024-03-26,1065.49,Analog,Estimated
CUST0002020,2024-04-25,781.76,Smart,Actual
CUST0002020,2024-05-25,1042.56,Analog,Actual
CUST0002020,2024-06-24,1290.46,Smart,Actual
CUST0002020,2024-07-24,1642.75,Smart,Actual
CUST0002020,2024-08-23,1791.1,Analog,Estimated
CUST0002020,2024-09-22,1857.14,Analog,Actual
CUST0002020,2024-10-22,1896.42,Smart,Actual
CUST0002020,2024-11-21,1502.82,Analog,Actual
CUST0002021,2023-01-01,475.78,Analog,Actual
CUST0002021,2023-01-31,404.5,Analog,Actual
CUST0002021,2023-03-02,268.73,Smart,Estimated
CUST0002021,2023-04-01,277.0,Smart,Actual
CUST0002021,2023-05-01,319.15,Analog,Estimated
CUST0002021,2023-05-31,368.64,Digital,Estimated
CUST0002021,2023-06-30,471.96,Smart,Actual
CUST0002021,2023-07-30,576.11,Analog,Estimated
CUST0002021,2023-08-29,676.46,Smart,Actual
CUST0002021,2023-09-28,689.25,Digital,Estimated
CUST0002021,2023-10-28,593.26,Smart,Estimated
CUST0002021,2023-11-27,600.89,Smart,Estimated
CUST0002021,2023-12-27,515.16,Digital,Actual
CUST0002021,2024-01-26,386.47,Smart,Actual
CUST0002021,2024-02-25,251.75,Smart,Actual
CUST0002021,2024-03-26,255.67,Smart,Actual
CUST0002021,2024-04-25,284.37,Digital,Actual
CUST0002021,2024-05-25,391.79,Smart,Actual
CUST0002021,2024-06-24,517.64,Analog,Actual
CUST0002021,2024-07-24,498.97,Analog,Actual
CUST0002021,2024-08-23,513.87,Smart,Actual
CUST0002021,2024-09-22,664.66,Digital,Actual
CUST0002021,2024-10-22,615.74,Analog,Actual
CUST0002021,2024-11-21,606.17,Digital,Actual
CUST0002022,2023-01-01,1035.12,Smart,Actual
CUST0002022,2023-01-31,1216.3,Smart,Estimated
CUST0002022,2023-03-02,894.17,Analog,Actual
CUST0002022,2023-04-01,712.17,Digital,Actual
CUST0002022,2023-05-01,853.29,Analog,Actual
CUST0002022,2023-05-31,932.94,Smart,Actual
CUST0002022,2023-06-30,1118.91,Smart,Actual
CUST0002022,2023-07-30,1528.95,Digital,Actual
CUST0002022,2023-08-29,1508.94,Smart,Actual
CUST0002022,2023-09-28,1692.97,Digital,Actual
CUST0002022,2023-10-28,1543.75,Smart,Actual
CUST0002022,2023-11-27,1498.21,Smart,Actual
CUST0002022,2023-12-27,1066.74,Smart,Actual
CUST0002022,2024-01-26,1124.71,Analog,Actual
CUST0002022,2024-02-25,729.66,Smart,Actual
CUST0002022,2024-03-26,718.27,Smart,Actual
CUST0002022,2024-04-25,986.46,Smart,Estimated
CUST0002022,2024-05-25,944.68,Smart,Actual
CUST0002022,2024-06-24,1091.7,Smart,Estimated
CUST0002022,2024-07-24,1551.59,Analog,Actual
CUST0002022,2024-08-23,1933.87,Digital,Actual
CUST0002022,2024-09-22,1761.4,Digital,Actual
CUST0002022,2024-10-22,1482.8,Smart,Actual
CUST0002022,2024-11-21,1389.04,Analog,Actual
CUST0002023,2023-01-01,226.42,Smart,Actual
CUST0002023,2023-01-31,167.49,Smart,Actual
CUST0002023,2023-03-02,104.36,Smart,Actual
CUST0002023,2023-04-01,116.12,Smart,Actual
CUST0002023,2023-05-01,119.15,Smart,Actual
CUST0002023,2023-05-31,157.45,Digital,Actual
CUST0002023,2023-06-30,194.76,Analog,Actual
CUST0002023,2023-07-30,275.35,Smart,Actual
CUST0002023,2023-08-29,331.27,Smart,Actual
CUST0002023,2023-09-28,320.0,Smart,Actual
CUST0002023,2023-10-28,320.65,Smart,Estimated
CUST0002023,2023-11-27,265.77,Smart,Actual
CUST0002023,2023-12-27,187.68,Digital,Actual
CUST0002023,2024-01-26,149.79,Analog,Estimated
CUST0002023,2024-02-25,162.24,Analog,Actual
CUST0002023,2024-03-26,108.88,Smart,Actual
CUST0002023,2024-04-25,173.05,Analog,Actual
CUST0002023,2024-05-25,174.28,Smart,Actual
CUST0002023,2024-06-24,231.18,Analog,Actual
CUST0002023,2024-07-24,293.35,Analog,Actual
CUST0002023,2024-08-23,314.01,Smart,Actual
CUST0002023,2024-09-22,328.34,Smart,Estimated
CUST0002023,2024-10-22,266.17,Analog,Actual
CUST0002023,2024-11-21,247.66,Analog,Actual
CUST0002024,2023-01-01,1803.93,Smart,Actual
CUST0002024,2023-01-31,1333.88,Analog,Estimated
CUST0002024,2023-03-02,1095.66,Digital,Actual
CUST0002024,2023-04-01,775.4,Digital,Actual
CUST0002024,2023-05-01,1303.24,Smart,Actual
CUST0002024,2023-05-31,1051.19,Smart,Actual
CUST0002024,2023-06-30,1780.54,Smart,Actual
CUST0002024,2023-07-30,2086.34,Digital,Actual
CUST0002024,2023-08-29,2239.39,Smart,Actual
CUST0002024,2023-09-28,2265.1,Smart,Actual
CUST0002024,2023-10-28,2116.84,Smart,Actual
CUST0002024,2023-11-27,2116.71,Smart,Estimated
CUST0002024,2023-12-27,1487.94,Smart,Actual
CUST0002024,2024-01-26,965.62,Smart,Actual
CUST0002024,2024-02-25,994.26,Smart,Actual
CUST0002024,2024-03-26,824.43,Digital,Actual
CUST0002024,2024-04-25,1155.07,Smart,Actual
CUST0002024,2024-05-25,1099.64,Smart,Actual
CUST0002024,2024-06-24,1545.57,Digital,Actual
CUST0002024,2024-07-24,1714.95,Smart,Actual
CUST0002024,2024-08-23,2148.34,Smart,Actual
CUST0002024,2024-09-22,2033.65,Smart,Actual
CUST0002024,2024-10-22,2150.53,Analog,Actual
CUST0002024,2024-11-21,1913.85,Smart,Actual
CUST0002025,2023-01-01,1439.84,Digital,Estimated
CUST0002025,2023-01-31,1108.95,Analog,Actual
CUST0002025,2023-03-02,866.16,Digital,Actual
CUST0002025,2023-04-01,807.32,Smart,Actual
CUST0002025,2023-05-01,808.74,Smart,Actual
CUST0002025,2023-05-31,1125.4,Analog,Estimated
CUST0002025,2023-06-30,1623.13,Smart,Actual
CUST0002025,2023-07-30,1501.76,Analog,Actual
CUST0002025,2023-08-29,1762.71,Smart,Actual
CUST0002025,2023-09-28,2173.02,Smart,Actual
CUST0002025,2023-10-28,2266.35,Digital,Actual
CUST0002025,2023-11-27,1960.61,Digital,Actual
CUST0002025,2023-12-27,1395.84,Analog,Actual
CUST0002025,2024-01-26,1242.62,Smart,Actual
CUST0002025,2024-02-25,1129.71,Digital,Actual
CUST0002025,2024-03-26,1082.15,Analog,Actual
CUST0002025,2024-04-25,1051.69,Smart,Actual
CUST0002025,2024-05-25,1323.27,Digital,Actual
CUST0002025,2024-06-24,1422.1,Smart,Actual
CUST0002025,2024-07-24,1530.31,Smart,Actual
CUST0002025,2024-08-23,1951.78,Smart,Actual
CUST0002025,2024-09-22,2080.91,Smart,Actual
CUST0002025,2024-10-22,1790.7,Smart,Actual
CUST0002025,2024-11-21,1763.13,Digital,Actual
CUST0002026,2023-01-01,1811.79,Digital,Actual
CUST0002026,2023-01-31,1338.95,Smart,Actual
CUST0002026,2023-03-02,942.64,Smart,Estimated
CUST0002026,2023-04-01,988.17,Smart,Actual
CUST0002026,2023-05-01,1368.1,Smart,Actual
CUST0002026,2023-05-31,1627.18,Smart,Estimated
CUST0002026,2023-06-30,1946.11,Digital,Actual
CUST0002026,2023-07-30,2491.89,Digital,Actual
CUST0002026,2023-08-29,2614.18,Analog,Actual
CUST0002026,2023-09-28,2726.3,Analog,Actual
CUST0002026,2023-10-28,2584.27,Analog,Actual
CUST0002026,2023-11-27,1794.1,Smart,Actual
CUST0002026,2023-12-27,1966.65,Smart,Actual
CUST0002026,2024-01-26,1428.55,Analog,Actual
CUST0002026,2024-02-25,1189.19,Smart,Actual
CUST0002026,2024-03-26,1028.52,Digital,Actual
CUST0002026,2024-04-25,1250.09,Analog,Actual
CUST0002026,2024-05-25,1660.38,Smart,Actual
CUST0002026,2024-06-24,1598.8,Digital,Actual
CUST0002026,2024-07-24,1946.47,Smart,Actual
CUST0002026,2024-08-23,2426.36,Analog,Estimated
CUST0002026,2024-09-22,2752.27,Digital,Actual
CUST0002026,2024-10-22,2501.59,Analog,Actual
CUST0002026,2024-11-21,2364.22,Analog,Actual
CUST0002027,2023-01-01,897.6,Analog,Estimated
CUST0002027,2023-01-31,748.37,Smart,Actual
CUST0002027,2023-03-02,681.24,Digital,Actual
CUST0002027,2023-04-01,435.07,Analog,Actual
CUST0002027,2023-05-01,695.95,Analog,Actual
CUST0002027,2023-05-31,616.25,Digital,Actual
CUST0002027,2023-06-30,1011.38,Smart,Actual
CUST0002027,2023-07-30,1139.44,Analog,Actual
CUST0002027,2023-08-29,1356.99,Digital,Estimated
CUST0002027,2023-09-28,1257.61,Smart,Actual
CUST0002027,2023-10-28,1059.78,Smart,Estimated
CUST0002027,2023-11-27,1047.01,Smart,Actual
CUST0002027,2023-12-27,900.05,Digital,Actual
CUST0002027,2024-01-26,647.52,Smart,Actual
CUST0002027,2024-02-25,494.55,Smart,Estimated
CUST0002027,2024-03-26,446.35,Smart,Actual
CUST0002027,2024-04-25,632.39,Smart,Estimated
CUST0002027,2024-05-25,565.25,Analog,Actual
CUST0002027,2024-06-24,838.52,Smart,Actual
CUST0002027,2024-07-24,967.24,Smart,Actual
CUST0002027,2024-08-23,1213.52,Smart,Actual
CUST0002027,2024-09-22,1197.23,Smart,Actual
CUST0002027,2024-10-22,1256.93,Analog,Actual
CUST0002027,2024-11-21,860.72,Smart,Actual
CUST0002028,2023-01-01,436.99,Analog,Actual
CUST0002028,2023-01-31,365.52,Smart,Estimated
CUST0002028,2023-03-02,296.08,Smart,Actual
CUST0002028,2023-04-01,242.69,Smart,Actual
CUST0002028,2023-05-01,191.62,Smart,Actual
CUST0002028,2023-05-31,290.76,Smart,Actual
CUST0002028,2023-06-30,425.59,Smart,Actual
CUST0002028,2023-07-30,484.55,Smart,Actual
CUST0002028,2023-08-29,530.57,Digital,Actual
CUST0002028,2023-09-28,644.84,Smart,Actual
CUST0002028,2023-10-28,542.81,Analog,Actual
CUST0002028,2023-11-27,521.03,Analog,Actual
CUST0002028,2023-12-27,477.12,Smart,Actual
CUST0002028,2024-01-26,357.41,Digital,Estimated
CUST0002028,2024-02-25,269.44,Smart,Actual
CUST0002028,2024-03-26,244.42,Digital,Actual
CUST0002028,2024-04-25,266.5,Smart,Actual
CUST0002028,2024-05-25,382.17,Smart,Actual
CUST0002028,2024-06-24,452.92,Digital,Actual
CUST0002028,2024-07-24,486.88,Analog,Actual
CUST0002028,2024-08-23,573.0,Smart,Actual
CUST0002028,2024-09-22,597.01,Analog,Actual
CUST0002028,2024-10-22,614.12,Smart,Actual
CUST0002028,2024-11-21,553.73,Smart,Actual
CUST0002029,2023-01-01,1371.8,Smart,Estimated
CUST0002029,2023-01-31,1115.88,Analog,Actual
CUST0002029,2023-03-02,827.91,Digital,Actual
CUST0002029,2023-04-01,726.46,Smart,Actual
CUST0002029,2023-05-01,755.98,Analog,Actual
CUST0002029,2023-05-31,1093.2,Digital,Actual
CUST0002029,2023-06-30,1064.05,Digital,Estimated
CUST0002029,2023-07-30,1549.61,Smart,Actual
CUST0002029,2023-08-29,1629.03,Smart,Actual
CUST0002029,2023-09-28,1854.2,Smart,Actual
CUST0002029,2023-10-28,1722.18,Digital,Actual
CUST0002029,2023-11-27,1644.08,Analog,Actual
CUST0002029,2023-12-27,1387.23,Digital,Estimated
CUST0002029,2024-01-26,876.99,Analog,Actual
CUST0002029,2024-02-25,778.75,Analog,Actual
CUST0002029,2024-03-26,968.25,Smart,Actual
CUST0002029,2024-04-25,898.91,Digital,Actual
CUST0002029,2024-05-25,882.82,Smart,Actual
CUST0002029,2024-06-24,1347.67,Digital,Actual
CUST0002029,2024-07-24,1516.89,Digital,Estimated
CUST0002029,2024-08-23,1747.5,Smart,Actual
CUST0002029,2024-09-22,1616.19,Digital,Actual
CUST0002029,2024-10-22,1597.14,Analog,Actual
CUST0002029,2024-11-21,1727.5,Smart,Actual
CUST0002030,2023-01-01,428.94,Smart,Actual
CUST0002030,2023-01-31,294.98,Analog,Actual
CUST0002030,2023-03-02,213.44,Smart,Actual
CUST0002030,2023-04-01,216.41,Smart,Actual
CUST0002030,2023-05-01,265.13,Smart,Actual
CUST0002030,2023-05-31,410.11,Digital,Actual
CUST0002030,2023-06-30,476.73,Smart,Actual
CUST0002030,2023-07-30,507.79,Smart,Actual
CUST0002030,2023-08-29,526.09,Smart,Actual
CUST0002030,2023-09-28,525.39,Digital,Actual
CUST0002030,2023-10-28,597.69,Smart,Estimated
CUST0002030,2023-11-27,528.31,Smart,Actual
CUST0002030,2023-12-27,395.26,Smart,Actual
CUST0002030,2024-01-26,310.65,Smart,Estimated
CUST0002030,2024-02-25,309.88,Smart,Actual
CUST0002030,2024-03-26,185.29,Smart,Actual
CUST0002030,2024-04-25,229.86,Smart,Actual
CUST0002030,2024-05-25,323.04,Analog,Actual
CUST0002030,2024-06-24,462.45,Smart,Actual
CUST0002030,2024-07-24,456.15,Smart,Actual
CUST0002030,2024-08-23,654.61,Digital,Actual
CUST0002030,2024-09-22,564.6,Analog,Actual
CUST0002030,2024-10-22,596.78,Smart,Actual
CUST0002030,2024-11-21,487.88,Analog,Actual
CUST0002031,2023-01-01,764.57,Digital,Estimated
CUST0002031,2023-01-31,677.42,Digital,Actual
CUST0002031,2023-03-02,548.78,Smart,Actual
CUST0002031,2023-04-01,549.53,Analog,Actual
CUST0002031,2023-05-01,597.66,Analog,Actual
CUST0002031,2023-05-31,868.89,Smart,Actual
CUST0002031,2023-06-30,861.02,Digital,Estimated
CUST0002031,2023-07-30,1156.46,Smart,Actual
CUST0002031,2023-08-29,1223.74,Smart,Actual
CUST0002031,2023-09-28,1224.33,Smart,Actual
CUST0002031,2023-10-28,1216.95,Smart,Actual
CUST0002031,2023-11-27,1158.97,Smart,Actual
CUST0002031,2023-12-27,1153.82,Smart,Actual
CUST0002031,2024-01-26,724.43,Digital,Actual
CUST0002031,2024-02-25,688.74,Digital,Actual
CUST0002031,2024-03-26,513.72,Smart,Actual
CUST0002031,2024-04-25,614.73,Digital,Actual
CUST0002031,2024-05-25,892.25,Digital,Actual
CUST0002031,2024-06-24,1053.75,Analog,Actual
CUST0002031,2024-07-24,1150.64,Smart,Actual
CUST0002031,2024-08-23,1248.72,Digital,Actual
CUST0002031,2024-09-22,1326.33,Smart,Actual
CUST0002031,2024-10-22,1187.53,Analog,Actual
CUST0002031,2024-11-21,1178.79,Digital,Actual
CUST0002032,2023-01-01,1692.28,Smart,Actual
CUST0002032,2023-01-31,1303.67,Smart,Actual
CUST0002032,2023-03-02,1159.23,Analog,Actual
CUST0002032,2023-04-01,811.08,Smart,Actual
CUST0002032,2023-05-01,682.17,Analog,Actual
CUST0002032,2023-05-31,1406.28,Smart,Actual
CUST0002032,2023-06-30,1536.78,Smart,Actual
CUST0002032,2023-07-30,1774.13,Analog,Actual
CUST0002032,2023-08-29,2304.5,Analog,Actual
CUST0002032,2023-09-28,2490.39,Smart,Actual
CUST0002032,2023-10-28,2157.71,Digital,Actual
