customer_id,payment_date,payment_amount,payment_method,payment_status
CUST0001699,2024-05-31,362.92,Credit Card,Completed
CUST0001699,2024-06-26,221.21,Auto-Debit,Completed
CUST0001699,2024-08-02,97.88,Auto-Debit,Completed
CUST0001699,2024-08-25,319.87,Auto-Debit,Completed
CUST0001699,2024-09-22,306.79,Credit Card,Completed
CUST0001699,2024-10-24,103.25,Bank Transfer,Completed
CUST0001699,2024-12-03,385.36,Check,Completed
CUST0001700,2023-01-06,131.9,Auto-Debit,Completed
CUST0001700,2023-02-09,387.6,Credit Card,Completed
CUST0001700,2023-03-10,42.72,Bank Transfer,Completed
CUST0001700,2023-04-09,73.73,Bank Transfer,Completed
CUST0001700,2023-05-13,270.97,Auto-Debit,Completed
CUST0001700,2023-06-11,382.77,Bank Transfer,Completed
CUST0001700,2023-07-12,55.24,Check,Completed
CUST0001700,2023-08-13,287.46,Credit Card,Completed
CUST0001700,2023-09-10,125.84,Bank Transfer,Completed
CUST0001700,2023-10-06,109.82,Auto-Debit,Completed
CUST0001700,2023-11-07,370.73,Auto-Debit,Completed
CUST0001700,2023-11-28,117.48,Online,Completed
CUST0001700,2024-01-03,99.99,Cash,Completed
CUST0001700,2024-02-08,221.77,Online,Completed
CUST0001700,2024-03-07,91.12,Credit Card,Completed
CUST0001700,2024-03-30,214.93,Auto-Debit,Completed
CUST0001700,2024-05-05,120.31,Credit Card,Pending
CUST0001700,2024-06-01,115.93,Check,Completed
CUST0001700,2024-06-26,125.03,Online,Completed
CUST0001700,2024-09-02,223.87,Online,Completed
CUST0001700,2024-10-27,390.24,Cash,Completed
CUST0001700,2024-12-05,93.33,Bank Transfer,Completed
CUST0001701,2023-01-15,214.79,Bank Transfer,Completed
CUST0001701,2023-02-10,206.99,Auto-Debit,Completed
CUST0001701,2023-03-08,390.33,Credit Card,Completed
CUST0001701,2023-04-01,88.02,Bank Transfer,Completed
CUST0001701,2023-06-13,112.03,Check,Completed
CUST0001701,2023-07-01,115.04,Credit Card,Completed
CUST0001701,2023-08-12,147.19,Bank Transfer,Completed
CUST0001701,2023-10-12,307.96,Credit Card,Completed
CUST0001701,2023-11-08,338.47,Credit Card,Completed
CUST0001701,2023-12-07,294.75,Credit Card,Completed
CUST0001701,2024-01-10,251.67,Check,Completed
CUST0001701,2024-02-05,251.38,Auto-Debit,Completed
CUST0001701,2024-03-08,285.73,Check,Completed
CUST0001701,2024-04-05,276.26,Credit Card,Completed
CUST0001701,2024-04-29,332.17,Credit Card,Completed
CUST0001701,2024-06-02,133.12,Credit Card,Completed
CUST0001701,2024-07-06,233.44,Check,Completed
CUST0001701,2024-08-02,326.45,Auto-Debit,Completed
CUST0001701,2024-09-03,219.01,Bank Transfer,Completed
CUST0001701,2024-11-05,132.23,Check,Completed
CUST0001701,2024-11-29,103.33,Online,Completed
CUST0001702,2023-01-10,71.89,Bank Transfer,Completed
CUST0001702,2023-02-14,134.45,Check,Completed
CUST0001702,2023-03-06,104.7,Auto-Debit,Completed
CUST0001702,2023-04-05,208.22,Credit Card,Completed
CUST0001702,2023-05-03,328.52,Auto-Debit,Completed
CUST0001702,2023-06-02,230.54,Auto-Debit,Completed
CUST0001702,2023-07-08,144.27,Auto-Debit,Completed
CUST0001702,2023-07-31,365.33,Cash,Completed
CUST0001702,2023-08-29,114.47,Online,Completed
CUST0001702,2023-10-08,169.25,Bank Transfer,Completed
CUST0001702,2023-11-09,41.18,Credit Card,Completed
CUST0001702,2023-11-27,214.72,Auto-Debit,Completed
CUST0001702,2024-01-09,160.11,Check,Completed
CUST0001702,2024-02-01,311.08,Bank Transfer,Completed
CUST0001702,2024-03-03,355.16,Credit Card,Completed
CUST0001702,2024-04-03,390.33,Check,Completed
CUST0001702,2024-05-01,328.65,Cash,Completed
CUST0001702,2024-05-25,377.36,Auto-Debit,Completed
CUST0001702,2024-06-25,187.43,Auto-Debit,Completed
CUST0001702,2024-08-06,377.38,Bank Transfer,Completed
CUST0001702,2024-10-05,84.21,Check,Completed
CUST0001702,2024-11-01,71.6,Credit Card,Completed
CUST0001702,2024-12-03,222.86,Online,Completed
CUST0001703,2023-01-03,227.25,Bank Transfer,Completed
CUST0001703,2023-03-13,44.04,Bank Transfer,Completed
CUST0001703,2023-04-14,366.21,Auto-Debit,Completed
CUST0001703,2023-05-01,271.94,Auto-Debit,Reversed
CUST0001703,2023-06-13,340.09,Credit Card,Completed
CUST0001703,2023-07-05,121.08,Credit Card,Completed
CUST0001703,2023-08-29,165.95,Check,Completed
CUST0001703,2023-10-05,49.7,Credit Card,Completed
CUST0001703,2023-11-11,143.43,Bank Transfer,Completed
CUST0001703,2023-12-02,161.12,Bank Transfer,Completed
CUST0001703,2024-01-04,277.63,Credit Card,Completed
CUST0001703,2024-02-03,169.22,Auto-Debit,Completed
CUST0001703,2024-03-10,290.77,Auto-Debit,Completed
CUST0001703,2024-04-04,237.99,Check,Completed
CUST0001703,2024-05-08,380.13,Check,Completed
CUST0001703,2024-06-03,60.53,Credit Card,Completed
CUST0001703,2024-06-27,261.28,Bank Transfer,Completed
CUST0001703,2024-07-30,322.15,Bank Transfer,Completed
CUST0001703,2024-08-28,110.59,Auto-Debit,Completed
CUST0001703,2024-09-26,165.65,Credit Card,Completed
CUST0001703,2024-10-29,237.25,Credit Card,Completed
CUST0001703,2024-12-05,184.71,Auto-Debit,Completed
CUST0001704,2023-01-15,238.2,Online,Completed
CUST0001704,2023-01-31,120.0,Online,Completed
CUST0001704,2023-03-06,334.13,Credit Card,Completed
CUST0001704,2023-04-15,220.22,Auto-Debit,Completed
CUST0001704,2023-05-10,61.6,Check,Completed
CUST0001704,2023-06-14,44.24,Auto-Debit,Pending
CUST0001704,2023-07-03,64.08,Bank Transfer,Completed
CUST0001704,2023-08-13,46.07,Check,Completed
CUST0001704,2023-09-01,165.68,Check,Reversed
CUST0001704,2023-10-12,365.74,Credit Card,Completed
CUST0001704,2023-11-07,324.85,Auto-Debit,Completed
CUST0001704,2023-11-29,79.54,Credit Card,Completed
CUST0001704,2023-12-29,95.98,Credit Card,Completed
CUST0001704,2024-02-01,181.8,Credit Card,Completed
CUST0001704,2024-05-09,163.31,Bank Transfer,Completed
CUST0001704,2024-05-30,42.75,Check,Completed
CUST0001704,2024-06-28,205.22,Credit Card,Completed
CUST0001704,2024-07-28,131.93,Cash,Completed
CUST0001704,2024-09-06,265.85,Auto-Debit,Completed
CUST0001704,2024-10-01,73.35,Auto-Debit,Completed
CUST0001704,2024-11-03,227.91,Bank Transfer,Completed
CUST0001704,2024-11-22,116.51,Auto-Debit,Completed
CUST0001705,2023-01-14,201.06,Online,Completed
CUST0001705,2023-02-14,376.88,Credit Card,Pending
CUST0001705,2023-03-02,170.54,Credit Card,Completed
CUST0001705,2023-04-12,191.25,Auto-Debit,Completed
CUST0001705,2023-05-12,98.15,Bank Transfer,Completed
CUST0001705,2023-06-01,139.96,Online,Completed
CUST0001705,2023-07-14,81.37,Auto-Debit,Completed
CUST0001705,2023-08-10,364.14,Auto-Debit,Completed
CUST0001705,2023-08-31,347.45,Credit Card,Completed
CUST0001705,2023-10-12,219.59,Online,Completed
CUST0001705,2023-11-10,346.93,Credit Card,Completed
CUST0001705,2023-12-05,352.2,Credit Card,Pending
CUST0001705,2023-12-31,84.03,Credit Card,Completed
CUST0001705,2024-01-26,44.46,Online,Completed
CUST0001705,2024-03-06,336.92,Auto-Debit,Completed
CUST0001705,2024-03-27,317.34,Check,Completed
CUST0001705,2024-05-08,134.67,Bank Transfer,Completed
CUST0001705,2024-06-02,162.03,Auto-Debit,Completed
CUST0001705,2024-07-01,240.08,Auto-Debit,Completed
CUST0001705,2024-07-24,235.57,Credit Card,Completed
CUST0001705,2024-08-28,119.08,Credit Card,Completed
CUST0001705,2024-09-28,200.27,Credit Card,Completed
CUST0001705,2024-11-02,132.24,Cash,Completed
CUST0001705,2024-11-28,222.2,Bank Transfer,Completed
CUST0001706,2023-01-11,90.29,Online,Completed
CUST0001706,2023-02-13,61.53,Online,Completed
CUST0001706,2023-03-12,387.79,Auto-Debit,Completed
CUST0001706,2023-04-11,120.02,Check,Completed
CUST0001706,2023-05-08,249.43,Online,Completed
CUST0001706,2023-06-06,197.91,Credit Card,Completed
CUST0001706,2023-06-30,89.47,Online,Completed
CUST0001706,2023-08-12,236.51,Auto-Debit,Completed
CUST0001706,2023-09-03,148.13,Auto-Debit,Completed
CUST0001706,2023-10-10,196.24,Online,Completed
CUST0001706,2023-11-08,106.13,Bank Transfer,Completed
CUST0001706,2023-11-28,145.32,Online,Completed
CUST0001706,2023-12-31,292.91,Auto-Debit,Completed
CUST0001706,2024-01-28,174.93,Online,Reversed
CUST0001706,2024-03-07,251.09,Bank Transfer,Completed
CUST0001706,2024-03-26,344.34,Auto-Debit,Completed
CUST0001706,2024-05-05,352.03,Bank Transfer,Completed
CUST0001706,2024-05-26,154.65,Auto-Debit,Completed
CUST0001706,2024-07-08,358.59,Auto-Debit,Completed
CUST0001706,2024-08-03,279.86,Auto-Debit,Completed
CUST0001706,2024-08-25,139.37,Cash,Completed
CUST0001706,2024-10-04,341.46,Bank Transfer,Completed
CUST0001706,2024-10-22,317.61,Online,Completed
CUST0001706,2024-11-25,319.37,Auto-Debit,Completed
CUST0001707,2023-01-07,108.79,Credit Card,Completed
CUST0001707,2023-02-02,362.5,Bank Transfer,Completed
CUST0001707,2023-03-10,223.48,Bank Transfer,Completed
CUST0001707,2023-04-13,378.62,Online,Completed
CUST0001707,2023-05-08,85.97,Cash,Completed
CUST0001707,2023-06-02,106.23,Credit Card,Completed
CUST0001707,2023-06-30,346.06,Auto-Debit,Completed
CUST0001707,2023-08-11,67.26,Online,Completed
CUST0001707,2023-09-01,152.74,Check,Completed
CUST0001707,2023-10-04,352.91,Bank Transfer,Completed
CUST0001707,2023-11-10,124.69,Cash,Completed
CUST0001707,2024-01-05,382.72,Auto-Debit,Completed
CUST0001707,2024-02-03,288.64,Auto-Debit,Completed
CUST0001707,2024-02-26,247.48,Credit Card,Pending
CUST0001707,2024-04-03,227.34,Bank Transfer,Completed
CUST0001707,2024-05-03,230.24,Auto-Debit,Completed
CUST0001707,2024-05-28,295.8,Bank Transfer,Completed
CUST0001707,2024-07-05,130.89,Bank Transfer,Completed
CUST0001707,2024-08-01,310.06,Online,Completed
CUST0001707,2024-09-06,288.82,Auto-Debit,Completed
CUST0001707,2024-10-02,230.9,Check,Completed
CUST0001707,2024-11-02,308.9,Auto-Debit,Completed
CUST0001707,2024-12-04,200.52,Online,Completed
CUST0001708,2023-01-03,258.55,Bank Transfer,Completed
CUST0001708,2023-02-11,319.28,Credit Card,Completed
CUST0001708,2023-03-09,148.02,Online,Completed
CUST0001708,2023-04-12,79.43,Auto-Debit,Completed
CUST0001708,2023-05-01,130.6,Credit Card,Completed
CUST0001708,2023-06-08,274.52,Auto-Debit,Completed
CUST0001708,2023-07-01,75.32,Online,Completed
CUST0001708,2023-08-04,241.78,Online,Completed
CUST0001708,2023-09-08,341.21,Auto-Debit,Completed
CUST0001708,2023-09-30,388.86,Auto-Debit,Completed
CUST0001708,2023-11-05,89.14,Auto-Debit,Completed
CUST0001708,2023-12-01,52.33,Auto-Debit,Completed
CUST0001708,2024-01-05,125.77,Auto-Debit,Completed
CUST0001708,2024-02-07,165.33,Bank Transfer,Completed
CUST0001708,2024-03-07,198.73,Cash,Completed
CUST0001708,2024-04-07,378.77,Bank Transfer,Completed
CUST0001708,2024-05-09,69.43,Auto-Debit,Completed
CUST0001708,2024-06-03,300.82,Cash,Completed
CUST0001708,2024-07-03,85.25,Credit Card,Completed
CUST0001708,2024-08-07,74.33,Credit Card,Completed
CUST0001708,2024-09-05,352.8,Auto-Debit,Completed
CUST0001708,2024-09-30,126.47,Auto-Debit,Completed
CUST0001708,2024-11-02,92.91,Credit Card,Completed
CUST0001708,2024-12-01,255.78,Check,Completed
CUST0001709,2023-01-03,262.28,Auto-Debit,Completed
CUST0001709,2023-02-06,42.98,Check,Completed
CUST0001709,2023-03-10,50.96,Auto-Debit,Completed
CUST0001709,2023-04-04,205.05,Auto-Debit,Completed
CUST0001709,2023-05-01,272.75,Online,Completed
CUST0001709,2023-06-09,132.1,Auto-Debit,Pending
CUST0001709,2023-07-14,309.71,Check,Completed
CUST0001709,2023-08-03,315.91,Auto-Debit,Completed
CUST0001709,2023-09-06,354.78,Auto-Debit,Completed
CUST0001709,2023-10-09,339.66,Check,Pending
CUST0001709,2023-11-06,177.81,Check,Completed
CUST0001709,2023-11-30,365.84,Bank Transfer,Completed
CUST0001709,2024-01-04,389.01,Credit Card,Completed
CUST0001709,2024-02-06,81.41,Credit Card,Completed
CUST0001709,2024-02-29,330.57,Credit Card,Completed
CUST0001709,2024-03-28,268.85,Bank Transfer,Completed
CUST0001709,2024-05-07,256.35,Auto-Debit,Completed
CUST0001709,2024-06-07,365.91,Credit Card,Pending
CUST0001709,2024-06-27,111.4,Auto-Debit,Completed
CUST0001709,2024-07-31,66.71,Check,Completed
CUST0001709,2024-08-23,382.49,Cash,Completed
CUST0001709,2024-09-24,303.76,Auto-Debit,Completed
CUST0001709,2024-10-25,101.87,Bank Transfer,Completed
CUST0001709,2024-11-28,232.52,Credit Card,Completed
CUST0001710,2023-01-05,135.58,Check,Completed
CUST0001710,2023-01-31,363.89,Bank Transfer,Completed
CUST0001710,2023-03-06,137.1,Credit Card,Reversed
CUST0001710,2023-04-08,85.47,Auto-Debit,Completed
CUST0001710,2023-05-10,359.85,Auto-Debit,Pending
CUST0001710,2023-06-04,253.18,Check,Completed
CUST0001710,2023-07-03,196.92,Credit Card,Completed
CUST0001710,2023-08-12,100.2,Credit Card,Completed
CUST0001710,2023-09-11,57.41,Credit Card,Completed
CUST0001710,2023-09-28,98.08,Bank Transfer,Completed
CUST0001710,2023-11-10,359.43,Bank Transfer,Completed
CUST0001710,2023-12-06,331.58,Bank Transfer,Completed
CUST0001710,2023-12-31,194.47,Bank Transfer,Completed
CUST0001710,2024-01-31,390.59,Check,Completed
CUST0001710,2024-03-06,263.83,Credit Card,Completed
CUST0001710,2024-04-06,373.07,Auto-Debit,Completed
CUST0001710,2024-05-02,321.06,Check,Completed
CUST0001710,2024-06-02,282.72,Auto-Debit,Completed
CUST0001710,2024-06-30,231.8,Online,Completed
CUST0001710,2024-08-05,249.54,Auto-Debit,Completed
CUST0001710,2024-10-05,284.0,Cash,Completed
CUST0001710,2024-10-24,152.29,Auto-Debit,Completed
CUST0001710,2024-11-28,147.46,Credit Card,Completed
CUST0001711,2023-01-13,290.95,Check,Completed
CUST0001711,2023-02-08,338.48,Auto-Debit,Completed
CUST0001711,2023-03-16,186.86,Check,Completed
CUST0001711,2023-04-01,369.65,Auto-Debit,Completed
CUST0001711,2023-05-08,250.93,Bank Transfer,Completed
CUST0001711,2023-06-14,60.68,Auto-Debit,Completed
CUST0001711,2023-07-03,273.5,Check,Completed
CUST0001711,2023-08-09,252.75,Check,Completed
CUST0001711,2023-09-03,273.32,Auto-Debit,Completed
CUST0001711,2023-09-29,350.64,Credit Card,Completed
CUST0001711,2023-10-30,193.35,Credit Card,Completed
CUST0001711,2023-11-28,215.88,Online,Completed
CUST0001711,2023-12-31,394.79,Credit Card,Completed
CUST0001711,2024-01-31,48.91,Online,Completed
CUST0001711,2024-03-03,202.04,Check,Completed
CUST0001711,2024-04-07,399.07,Credit Card,Completed
CUST0001711,2024-05-03,57.29,Cash,Completed
CUST0001711,2024-06-06,225.27,Check,Completed
CUST0001711,2024-06-30,233.58,Bank Transfer,Completed
CUST0001711,2024-07-27,360.02,Credit Card,Pending
CUST0001711,2024-08-29,124.11,Auto-Debit,Completed
CUST0001711,2024-09-24,368.28,Auto-Debit,Completed
CUST0001711,2024-11-05,230.18,Cash,Completed
CUST0001711,2024-11-22,211.75,Online,Completed
CUST0001712,2023-01-04,296.07,Bank Transfer,Completed
CUST0001712,2023-02-05,295.47,Check,Completed
CUST0001712,2023-03-08,358.2,Auto-Debit,Completed
CUST0001712,2023-04-11,215.83,Auto-Debit,Completed
CUST0001712,2023-05-11,295.07,Auto-Debit,Completed
CUST0001712,2023-06-01,266.0,Bank Transfer,Reversed
CUST0001712,2023-06-30,250.02,Credit Card,Completed
CUST0001712,2023-07-31,394.77,Auto-Debit,Completed
CUST0001712,2023-09-07,239.51,Online,Completed
CUST0001712,2023-10-07,159.48,Online,Completed
CUST0001712,2023-10-30,373.44,Check,Completed
CUST0001712,2023-11-27,351.31,Bank Transfer,Completed
CUST0001712,2023-12-28,184.89,Credit Card,Completed
CUST0001712,2024-02-04,339.78,Check,Completed
CUST0001712,2024-03-31,228.66,Online,Completed
CUST0001712,2024-04-27,263.08,Check,Completed
CUST0001712,2024-05-28,334.84,Auto-Debit,Completed
CUST0001712,2024-07-04,249.45,Auto-Debit,Completed
CUST0001712,2024-09-04,99.8,Online,Completed
CUST0001712,2024-10-04,128.9,Auto-Debit,Completed
CUST0001712,2024-10-24,343.41,Check,Completed
CUST0001712,2024-11-21,55.76,Credit Card,Completed
CUST0001713,2023-01-11,95.13,Credit Card,Completed
CUST0001713,2023-02-01,44.28,Bank Transfer,Completed
CUST0001713,2023-03-16,143.74,Credit Card,Completed
CUST0001713,2023-04-12,236.55,Online,Completed
CUST0001713,2023-05-08,152.43,Bank Transfer,Completed
CUST0001713,2023-06-11,379.6,Auto-Debit,Completed
CUST0001713,2023-07-02,164.21,Bank Transfer,Completed
CUST0001713,2023-07-31,74.12,Credit Card,Completed
CUST0001713,2023-09-01,148.09,Credit Card,Completed
CUST0001713,2023-10-06,134.05,Credit Card,Completed
CUST0001713,2023-10-30,337.95,Check,Completed
CUST0001713,2023-12-05,227.66,Bank Transfer,Completed
CUST0001713,2023-12-31,75.07,Online,Completed
CUST0001713,2024-02-01,81.77,Cash,Completed
CUST0001713,2024-03-02,229.48,Online,Completed
CUST0001713,2024-04-06,117.35,Credit Card,Reversed
CUST0001713,2024-04-26,111.04,Credit Card,Completed
CUST0001713,2024-05-28,255.49,Bank Transfer,Completed
CUST0001713,2024-08-04,348.79,Auto-Debit,Completed
CUST0001713,2024-08-24,352.1,Bank Transfer,Completed
CUST0001713,2024-09-23,88.86,Credit Card,Completed
CUST0001713,2024-10-24,363.49,Credit Card,Completed
CUST0001713,2024-11-27,317.01,Credit Card,Completed
CUST0001714,2023-01-08,57.13,Auto-Debit,Completed
CUST0001714,2023-02-04,248.55,Auto-Debit,Completed
CUST0001714,2023-03-04,156.51,Online,Completed
CUST0001714,2023-04-11,262.49,Auto-Debit,Completed
CUST0001714,2023-05-01,375.79,Credit Card,Completed
CUST0001714,2023-06-09,189.83,Credit Card,Pending
CUST0001714,2023-07-06,86.58,Check,Completed
CUST0001714,2023-08-05,138.22,Auto-Debit,Completed
CUST0001714,2023-08-31,141.82,Bank Transfer,Completed
CUST0001714,2023-10-04,47.38,Auto-Debit,Completed
CUST0001714,2023-11-07,41.76,Credit Card,Completed
CUST0001714,2023-11-27,203.9,Auto-Debit,Completed
CUST0001714,2024-01-09,188.73,Check,Completed
CUST0001714,2024-02-06,264.09,Online,Completed
CUST0001714,2024-03-05,61.16,Auto-Debit,Completed
CUST0001714,2024-04-01,122.09,Bank Transfer,Completed
CUST0001714,2024-05-07,322.76,Credit Card,Completed
CUST0001714,2024-05-26,256.21,Credit Card,Reversed
CUST0001714,2024-06-25,79.34,Bank Transfer,Completed
CUST0001714,2024-08-05,180.82,Auto-Debit,Completed
CUST0001714,2024-08-29,228.46,Bank Transfer,Completed
CUST0001714,2024-09-29,65.95,Auto-Debit,Completed
CUST0001714,2024-10-28,247.79,Auto-Debit,Completed
CUST0001714,2024-11-24,67.75,Check,Completed
CUST0001715,2023-01-02,306.3,Check,Completed
CUST0001715,2023-01-31,360.42,Credit Card,Completed
CUST0001715,2023-03-10,149.54,Credit Card,Pending
CUST0001715,2023-04-10,275.46,Check,Completed
CUST0001715,2023-05-06,373.32,Credit Card,Completed
CUST0001715,2023-05-31,302.25,Bank Transfer,Completed
CUST0001715,2023-07-04,268.46,Bank Transfer,Completed
CUST0001715,2023-07-30,316.2,Credit Card,Completed
CUST0001715,2023-10-05,245.56,Credit Card,Completed
CUST0001715,2023-11-07,256.21,Credit Card,Completed
CUST0001715,2023-12-06,356.24,Bank Transfer,Completed
CUST0001715,2023-12-27,386.6,Credit Card,Completed
CUST0001715,2024-03-06,251.18,Online,Completed
CUST0001715,2024-03-28,301.22,Check,Pending
CUST0001715,2024-04-29,179.13,Credit Card,Completed
CUST0001715,2024-05-28,145.13,Bank Transfer,Completed
CUST0001715,2024-06-28,267.58,Auto-Debit,Completed
CUST0001715,2024-09-04,83.64,Credit Card,Completed
CUST0001715,2024-10-04,76.43,Bank Transfer,Reversed
CUST0001715,2024-10-26,77.98,Bank Transfer,Completed
CUST0001715,2024-11-24,373.28,Auto-Debit,Completed
CUST0001716,2023-01-07,226.68,Auto-Debit,Completed
CUST0001716,2023-02-14,159.22,Credit Card,Completed
CUST0001716,2023-03-09,125.87,Check,Completed
CUST0001716,2023-04-03,336.12,Online,Completed
CUST0001716,2023-05-14,79.0,Online,Completed
CUST0001716,2023-06-02,262.47,Check,Completed
CUST0001716,2023-07-03,286.89,Check,Completed
CUST0001716,2023-07-30,85.24,Credit Card,Completed
CUST0001716,2023-09-12,310.38,Auto-Debit,Completed
CUST0001716,2023-10-02,394.09,Credit Card,Completed
CUST0001716,2023-10-31,362.5,Credit Card,Completed
CUST0001716,2023-12-07,341.13,Online,Completed
CUST0001716,2023-12-30,325.2,Auto-Debit,Completed
CUST0001716,2024-02-06,129.92,Credit Card,Completed
CUST0001716,2024-02-26,319.49,Online,Completed
CUST0001716,2024-03-29,250.06,Credit Card,Completed
CUST0001716,2024-04-25,104.77,Auto-Debit,Completed
CUST0001716,2024-06-04,103.41,Auto-Debit,Completed
CUST0001716,2024-07-07,338.71,Credit Card,Completed
CUST0001716,2024-07-31,92.93,Check,Completed
CUST0001716,2024-08-23,77.7,Credit Card,Completed
CUST0001716,2024-10-01,177.64,Bank Transfer,Completed
CUST0001716,2024-10-23,158.63,Auto-Debit,Completed
CUST0001716,2024-11-23,43.72,Credit Card,Completed
CUST0001717,2023-01-15,394.62,Auto-Debit,Completed
CUST0001717,2023-02-05,290.31,Check,Completed
CUST0001717,2023-03-09,376.33,Bank Transfer,Completed
CUST0001717,2023-04-13,42.73,Auto-Debit,Completed
CUST0001717,2023-05-04,241.27,Bank Transfer,Completed
CUST0001717,2023-06-07,130.65,Auto-Debit,Completed
CUST0001717,2023-06-30,193.52,Credit Card,Completed
CUST0001717,2023-08-11,108.86,Bank Transfer,Completed
CUST0001717,2023-08-31,80.97,Check,Completed
CUST0001717,2023-11-03,216.53,Credit Card,Completed
CUST0001717,2023-12-05,60.61,Auto-Debit,Completed
CUST0001717,2024-01-03,58.59,Credit Card,Completed
CUST0001717,2024-02-05,275.73,Online,Completed
CUST0001717,2024-03-01,157.59,Credit Card,Pending
CUST0001717,2024-03-27,60.88,Cash,Completed
CUST0001717,2024-05-06,152.63,Auto-Debit,Completed
CUST0001717,2024-05-29,218.52,Bank Transfer,Completed
CUST0001717,2024-06-24,242.18,Bank Transfer,Pending
CUST0001717,2024-08-24,293.3,Credit Card,Completed
CUST0001717,2024-09-30,58.88,Auto-Debit,Pending
CUST0001717,2024-10-22,58.55,Credit Card,Completed
CUST0001717,2024-11-27,285.0,Bank Transfer,Completed
CUST0001718,2023-01-12,61.91,Bank Transfer,Completed
CUST0001718,2023-02-13,142.12,Auto-Debit,Completed
CUST0001718,2023-03-13,398.95,Auto-Debit,Completed
CUST0001718,2023-04-13,284.93,Credit Card,Completed
CUST0001718,2023-05-01,280.75,Auto-Debit,Completed
CUST0001718,2023-06-02,100.51,Auto-Debit,Completed
CUST0001718,2023-07-04,346.09,Credit Card,Completed
CUST0001718,2023-08-01,224.48,Auto-Debit,Completed
CUST0001718,2023-09-07,42.03,Auto-Debit,Completed
CUST0001718,2023-10-03,85.53,Online,Completed
CUST0001718,2023-11-06,236.22,Check,Completed
CUST0001718,2023-12-04,96.65,Auto-Debit,Completed
CUST0001718,2024-01-10,157.6,Bank Transfer,Completed
CUST0001718,2024-01-31,338.77,Auto-Debit,Completed
CUST0001718,2024-03-09,175.08,Bank Transfer,Pending
CUST0001718,2024-04-09,139.91,Auto-Debit,Completed
CUST0001718,2024-05-06,387.24,Credit Card,Completed
CUST0001718,2024-06-30,235.1,Check,Completed
CUST0001718,2024-07-25,275.92,Check,Completed
CUST0001718,2024-08-26,269.47,Cash,Completed
CUST0001718,2024-10-05,106.24,Credit Card,Completed
CUST0001718,2024-11-04,91.66,Credit Card,Completed
CUST0001718,2024-11-22,293.97,Online,Completed
CUST0001719,2023-01-13,191.36,Bank Transfer,Completed
CUST0001719,2023-02-04,47.66,Check,Completed
CUST0001719,2023-03-16,45.99,Online,Completed
CUST0001719,2023-04-05,292.48,Check,Completed
CUST0001719,2023-05-04,239.18,Online,Completed
CUST0001719,2023-06-05,193.55,Cash,Completed
CUST0001719,2023-07-06,328.32,Cash,Completed
CUST0001719,2023-08-12,173.82,Auto-Debit,Completed
CUST0001719,2023-09-09,240.45,Online,Completed
CUST0001719,2023-10-11,232.92,Bank Transfer,Completed
CUST0001719,2023-11-04,60.42,Credit Card,Completed
CUST0001719,2023-11-28,328.06,Auto-Debit,Completed
CUST0001719,2024-01-02,74.27,Online,Completed
CUST0001719,2024-01-30,290.47,Credit Card,Completed
CUST0001719,2024-02-27,182.91,Bank Transfer,Completed
CUST0001719,2024-05-05,148.99,Credit Card,Completed
CUST0001719,2024-05-31,73.32,Auto-Debit,Completed
CUST0001719,2024-07-01,114.71,Online,Completed
CUST0001719,2024-08-05,183.53,Bank Transfer,Completed
CUST0001719,2024-08-30,262.13,Auto-Debit,Completed
CUST0001719,2024-09-23,215.4,Auto-Debit,Completed
CUST0001719,2024-11-22,371.59,Credit Card,Completed
CUST0001720,2023-01-09,91.16,Online,Completed
CUST0001720,2023-02-06,226.13,Online,Reversed
CUST0001720,2023-03-08,298.05,Auto-Debit,Completed
CUST0001720,2023-04-12,51.12,Auto-Debit,Completed
CUST0001720,2023-05-15,219.68,Bank Transfer,Completed
CUST0001720,2023-06-01,388.65,Credit Card,Completed
CUST0001720,2023-07-06,314.86,Bank Transfer,Completed
CUST0001720,2023-07-31,360.41,Credit Card,Completed
CUST0001720,2023-08-30,72.19,Bank Transfer,Completed
CUST0001720,2023-10-04,257.01,Credit Card,Completed
CUST0001720,2023-11-08,339.44,Bank Transfer,Completed
CUST0001720,2023-12-08,256.86,Online,Completed
CUST0001720,2024-01-06,151.98,Auto-Debit,Completed
CUST0001720,2024-02-08,348.42,Auto-Debit,Completed
CUST0001720,2024-02-25,135.98,Check,Completed
CUST0001720,2024-03-30,185.25,Credit Card,Completed
CUST0001720,2024-04-26,41.38,Check,Completed
CUST0001720,2024-05-27,239.04,Auto-Debit,Completed
CUST0001720,2024-07-02,178.43,Check,Completed
CUST0001720,2024-08-03,64.87,Online,Completed
CUST0001720,2024-08-30,292.99,Bank Transfer,Completed
CUST0001720,2024-09-30,97.82,Credit Card,Completed
CUST0001720,2024-10-26,85.53,Check,Completed
CUST0001720,2024-11-24,295.67,Auto-Debit,Completed
CUST0001721,2023-01-11,81.67,Check,Completed
CUST0001721,2023-03-12,307.7,Auto-Debit,Completed
CUST0001721,2023-04-10,374.37,Auto-Debit,Completed
CUST0001721,2023-05-06,256.9,Auto-Debit,Completed
CUST0001721,2023-06-03,354.03,Online,Pending
CUST0001721,2023-07-10,360.29,Credit Card,Completed
CUST0001721,2023-08-09,312.25,Credit Card,Completed
CUST0001721,2023-09-12,99.01,Auto-Debit,Completed
CUST0001721,2023-10-11,383.01,Auto-Debit,Completed
