customer_id,channel,satisfaction_score
C00721,Web Chat,5
C00721,Web Chat,4
C00721,Web Chat,4
C00721,Web Chat,5
C00721,Web Chat,5
C00722,Phone,4
C00722,Email,5
C00723,Email,5
C00723,Web Chat,3
C00723,Phone,3
C00723,Phone,4
C00723,Email,3
C00724,Phone,3
C00725,Email,3
C00725,Phone,5
C00725,Phone,3
C00725,Email,4
C00726,Email,5
C00726,Email,3
C00727,Web Chat,3
C00727,Email,4
C00727,Phone,5
C00728,Web Chat,5
C00728,Phone,3
C00728,Email,3
C00728,Phone,5
C00729,Web Chat,3
C00730,Web Chat,5
C00731,Web Chat,4
C00731,Phone,5
C00732,Email,5
C00732,Web Chat,4
C00732,Web Chat,4
C00732,Phone,3
C00733,Email,5
C00733,Email,4
C00733,Email,3
C00733,Email,4
C00733,Email,3
C00734,Web Chat,5
C00734,Phone,3
C00735,Phone,5
C00735,Phone,4
C00736,Web Chat,4
C00736,Web Chat,4
C00736,Phone,4
C00736,Phone,4
C00737,Email,5
C00737,Web Chat,3
C00738,Email,5
C00738,Email,3
C00738,Email,5
C00738,Email,4
C00739,Phone,3
C00739,Email,5
C00739,Email,4
C00739,Web Chat,3
C00740,Email,4
C00740,Phone,3
C00740,Phone,4
C00740,Web Chat,5
C00741,Phone,1
C00741,Phone,1
C00741,Email,3
C00741,Web Chat,3
C00741,Phone,1
C00742,Email,4
C00743,Web Chat,5
C00743,Web Chat,4
C00744,Web Chat,3
C00744,Web Chat,5
C00745,Web Chat,3
C00745,Web Chat,1
C00745,Phone,2
C00745,Email,2
C00745,Web Chat,1
C00745,Phone,1
C00745,Email,2
C00746,Phone,2
C00746,Phone,1
C00746,Email,1
C00746,Web Chat,3
C00746,Email,3
C00746,Email,1
C00747,Web Chat,4
C00747,Email,4
C00747,Phone,5
C00747,Phone,3
C00747,Web Chat,3
C00748,Web Chat,1
C00748,Email,1
C00748,Email,3
C00748,Email,3
C00748,Email,3
C00748,Web Chat,2
C00748,Web Chat,2
C00748,Web Chat,1
C00749,Web Chat,3
C00749,Phone,3
C00749,Web Chat,1
C00749,Phone,1
C00749,Phone,1
C00749,Email,3
C00750,Phone,5
C00750,Email,3
C00750,Phone,3
C00750,Web Chat,4
C00750,Email,4
C00751,Phone,3
C00751,Email,1
C00751,Web Chat,2
C00751,Phone,2
C00751,Email,3
C00751,Phone,1
C00752,Email,4
C00752,Email,4
C00752,Web Chat,4
C00752,Web Chat,3
C00753,Phone,5
C00753,Web Chat,4
C00753,Email,5
C00754,Email,5
C00754,Email,5
C00754,Email,5
C00755,Web Chat,3
C00755,Phone,3
C00755,Web Chat,4
C00756,Email,3
C00756,Phone,4
C00756,Email,3
C00756,Phone,5
C00756,Phone,4
C00757,Web Chat,3
C00757,Web Chat,4
C00757,Web Chat,3
C00757,Web Chat,4
C00757,Phone,5
C00758,Email,4
C00758,Phone,5
C00758,Email,4
C00758,Email,5
C00759,Web Chat,1
C00759,Phone,1
C00759,Phone,3
C00759,Email,2
C00759,Web Chat,2
C00759,Email,1
C00759,Email,3
C00760,Web Chat,3
C00760,Phone,3
C00760,Phone,4
C00761,Web Chat,1
C00761,Email,1
C00761,Web Chat,1
C00761,Email,2
C00761,Email,3
C00761,Email,1
C00761,Web Chat,3
C00762,Email,5
C00762,Web Chat,5
C00762,Phone,3
C00762,Phone,4
C00763,Phone,5
C00764,Phone,4
C00764,Phone,3
C00764,Web Chat,5
C00764,Email,3
C00765,Phone,3
C00765,Phone,2
C00765,Email,1
C00765,Phone,1
C00765,Email,3
C00765,Email,2
C00766,Email,5
C00766,Web Chat,3
C00766,Web Chat,5
C00766,Web Chat,3
C00766,Phone,5
C00767,Email,3
C00767,Email,3
C00768,Phone,5
C00768,Web Chat,5
C00768,Email,3
C00769,Web Chat,3
C00769,Web Chat,1
C00769,Phone,3
C00769,Phone,2
C00770,Email,3
C00771,Phone,2
C00771,Web Chat,3
C00771,Email,1
C00771,Email,2
C00771,Email,3
C00771,Phone,2
C00772,Phone,5
C00772,Phone,5
C00772,Web Chat,5
C00773,Email,3
C00773,Phone,4
C00773,Phone,4
C00774,Web Chat,5
C00774,Web Chat,3
C00774,Email,3
C00774,Phone,5
C00774,Web Chat,3
C00775,Phone,3
C00775,Web Chat,1
C00775,Email,1
C00775,Phone,3
C00776,Web Chat,5
C00776,Web Chat,3
C00776,Phone,3
C00777,Email,2
C00777,Email,1
C00777,Email,1
C00777,Email,1
C00777,Web Chat,2
C00777,Phone,2
C00777,Phone,3
C00777,Web Chat,1
C00778,Email,2
C00778,Phone,2
C00778,Email,3
C00778,Phone,3
C00779,Web Chat,2
C00779,Web Chat,1
C00779,Email,1
C00779,Web Chat,3
C00779,Web Chat,3
C00780,Email,3
C00780,Phone,2
C00780,Phone,3
C00780,Web Chat,3
C00780,Phone,1
C00781,Phone,3
C00781,Email,5
C00781,Phone,3
C00782,Phone,3
C00782,Phone,5
C00782,Phone,3
C00782,Phone,3
C00783,Web Chat,3
C00784,Email,5
C00784,Phone,3
C00784,Phone,3
C00785,Email,4
C00786,Web Chat,3
C00786,Email,3
C00786,Email,4
C00786,Phone,3
C00786,Web Chat,3
C00787,Phone,5
C00787,Email,5
C00787,Web Chat,4
C00787,Web Chat,5
C00787,Email,5
C00788,Web Chat,1
C00788,Web Chat,2
C00788,Email,3
C00788,Email,1
C00788,Phone,2
C00788,Web Chat,2
C00789,Web Chat,4
C00789,Email,3
C00789,Phone,5
C00789,Web Chat,3
C00789,Web Chat,5
C00790,Web Chat,2
C00790,Web Chat,2
C00790,Email,2
C00790,Phone,3
C00790,Email,2
C00791,Email,3
C00791,Web Chat,2
C00791,Web Chat,2
C00791,Email,1
C00791,Email,2
C00791,Email,3
C00791,Email,1
C00792,Email,5
C00792,Email,4
C00792,Email,3
C00792,Phone,4
C00792,Web Chat,3
C00793,Web Chat,5
C00793,Web Chat,4
C00793,Web Chat,5
C00793,Email,4
C00793,Web Chat,5
C00794,Phone,2
C00794,Phone,1
C00794,Email,2
C00794,Email,1
C00794,Phone,2
C00794,Phone,2
C00795,Web Chat,2
C00795,Web Chat,3
C00795,Email,3
C00795,Phone,3
C00795,Phone,1
C00796,Email,4
C00796,Phone,4
C00796,Web Chat,4
C00796,Email,3
C00797,Web Chat,5
C00797,Web Chat,4
C00798,Email,1
C00798,Phone,2
C00798,Email,2
C00798,Web Chat,3
C00798,Phone,1
C00798,Web Chat,1
C00798,Phone,1
C00798,Phone,2
C00799,Phone,3
C00799,Web Chat,4
C00799,Phone,4
C00800,Email,3
C00800,Phone,5
C00800,Web Chat,3
C00800,Web Chat,3
C00801,Phone,5
C00801,Email,3
C00802,Phone,5
C00802,Email,3
C00802,Web Chat,3
C00803,Email,4
C00803,Email,5
C00803,Web Chat,5
C00803,Phone,4
C00803,Email,4
C00804,Phone,4
C00804,Phone,5
C00804,Email,5
C00804,Email,4
C00804,Web Chat,4
C00805,Web Chat,3
C00805,Phone,3
C00805,Phone,4
C00806,Email,4
C00806,Phone,3
C00807,Web Chat,5
C00807,Web Chat,4
C00808,Phone,3
C00808,Phone,4
C00808,Phone,3
C00808,Email,5
C00808,Web Chat,5
C00809,Phone,5
C00809,Email,3
C00810,Phone,5
C00810,Phone,4
C00810,Web Chat,3
C00811,Phone,4
C00811,Phone,4
C00812,Email,2
C00812,Email,2
C00812,Web Chat,1
C00812,Web Chat,1
C00813,Web Chat,3
C00813,Phone,3
C00813,Web Chat,4
C00813,Email,4
C00813,Email,5
C00814,Email,5
C00814,Web Chat,3
C00814,Email,3
C00815,Web Chat,5
C00815,Phone,5
C00815,Phone,4
C00815,Email,4
C00816,Email,3
C00816,Web Chat,1
C00816,Web Chat,3
C00816,Web Chat,3
C00817,Phone,3
C00817,Email,3
C00817,Email,1
C00817,Phone,1
C00818,Web Chat,4
C00819,Phone,3
C00820,Phone,4
C00820,Email,5
C00821,Web Chat,5
C00821,Email,3
C00821,Email,5
C00821,Web Chat,4
C00821,Phone,4
C00822,Email,3
C00823,Email,5
C00823,Phone,3
C00823,Web Chat,5
C00823,Web Chat,4
C00823,Email,5
C00824,Web Chat,4
C00825,Email,4
C00826,Email,3
C00826,Web Chat,1
C00826,Phone,3
C00826,Phone,1
C00827,Phone,3
C00828,Phone,4
C00828,Phone,5
C00828,Email,4
C00828,Web Chat,3
C00829,Phone,3
C00829,Web Chat,3
C00829,Email,4
C00829,Email,5
C00830,Email,5
C00830,Phone,4
C00831,Web Chat,5
C00831,Phone,3
C00831,Email,3
C00831,Email,5
C00832,Web Chat,2
C00832,Email,2
C00832,Email,3
C00832,Web Chat,3
C00832,Phone,1
C00832,Web Chat,2
C00833,Email,3
C00833,Web Chat,4
C00833,Phone,5
C00833,Email,4
C00834,Phone,3
C00834,Phone,5
C00834,Phone,3
C00835,Web Chat,2
C00835,Web Chat,3
C00835,Web Chat,3
C00835,Web Chat,2
C00835,Phone,1
C00836,Phone,3
C00836,Web Chat,3
C00836,Email,2
C00836,Web Chat,1
C00836,Phone,2
C00836,Phone,1
C00836,Email,2
C00837,Web Chat,5
C00838,Web Chat,4
C00838,Email,4
C00838,Phone,5
C00838,Email,3
C00838,Phone,3
C00839,Web Chat,3
C00839,Phone,4
C00840,Web Chat,1
C00840,Email,3
C00840,Email,2
C00840,Phone,1
C00841,Phone,4
C00841,Email,4
C00841,Phone,4
C00841,Email,4
C00842,Web Chat,4
C00842,Phone,3
C00842,Web Chat,4
C00842,Phone,4
C00842,Web Chat,5
C00843,Web Chat,5
C00843,Web Chat,5
C00843,Phone,3
C00843,Phone,4
C00844,Email,1
C00844,Email,1
C00844,Web Chat,1
C00844,Phone,1
C00844,Email,3
C00844,Web Chat,3
C00844,Web Chat,2
C00844,Phone,3
C00845,Phone,3
C00845,Phone,5
C00845,Phone,3
C00845,Phone,5
C00846,Web Chat,5
C00847,Phone,3
C00847,Web Chat,3
C00848,Phone,3
C00848,Web Chat,1
C00848,Web Chat,3
C00848,Web Chat,1
C00849,Phone,3
C00849,Phone,1
C00849,Web Chat,2
C00849,Email,2
C00850,Web Chat,3
C00850,Phone,3
C00850,Web Chat,4
C00850,Phone,4
C00851,Email,1
C00851,Web Chat,1
C00851,Phone,3
C00851,Phone,2
C00851,Web Chat,2
C00851,Web Chat,1
C00851,Phone,3
C00851,Email,2
C00852,Web Chat,4
C00853,Email,1
C00853,Phone,2
C00853,Email,2
C00853,Web Chat,1
C00853,Web Chat,2
C00853,Phone,1
C00853,Web Chat,1
C00854,Web Chat,4
C00854,Phone,3
C00854,Web Chat,3
C00854,Web Chat,4
C00855,Phone,3
C00855,Phone,4
C00855,Email,3
C00855,Web Chat,3
C00856,Phone,5
C00856,Web Chat,3
C00856,Email,4
C00856,Email,5
C00857,Email,3
C00857,Phone,3
C00858,Phone,5
C00858,Email,5
C00859,Email,1
C00859,Phone,2
C00859,Web Chat,1
C00859,Web Chat,2
C00859,Phone,2
C00859,Web Chat,2
C00859,Phone,3
C00859,Phone,2
C00859,Phone,3
C00860,Web Chat,4
C00860,Web Chat,4
C00860,Email,4
C00860,Web Chat,3
C00860,Phone,4
C00861,Email,5
C00862,Web Chat,5
C00863,Email,5
C00864,Email,3
C00865,Web Chat,3
C00865,Email,2
C00865,Email,2
C00865,Phone,3
C00865,Email,2
C00865,Web Chat,1
C00866,Phone,2
C00866,Phone,3
C00866,Phone,2
C00866,Phone,3
C00866,Email,3
C00866,Web Chat,3
C00867,Web Chat,3
C00867,Phone,3
C00868,Web Chat,3
C00868,Web Chat,2
C00868,Phone,2
C00868,Phone,2
C00868,Web Chat,1
C00868,Email,3
C00868,Email,2
C00868,Phone,1
C00869,Web Chat,4
C00870,Email,3
C00870,Web Chat,4
C00870,Web Chat,5
C00870,Email,4
C00870,Phone,4
C00871,Phone,5
C00871,Web Chat,4
C00871,Web Chat,3
C00872,Phone,5
C00872,Web Chat,5
C00872,Email,4
C00872,Phone,5
C00872,Web Chat,4
C00873,Email,5
C00873,Web Chat,3
C00873,Phone,3
C00873,Email,4
C00874,Email,3
C00874,Web Chat,3
C00875,Email,2
C00875,Web Chat,1
C00875,Phone,3
C00875,Web Chat,3
C00876,Phone,4
C00876,Email,3
C00876,Email,4
C00877,Email,3
C00878,Email,4
C00878,Web Chat,4
C00878,Phone,3
C00878,Web Chat,3
C00879,Email,4
C00879,Email,3
C00879,Email,5
C00879,Phone,3
C00880,Web Chat,3
C00880,Web Chat,4
C00880,Web Chat,5
C00881,Phone,3
C00881,Email,3
C00881,Phone,1
C00881,Email,3
C00881,Web Chat,2
C00881,Web Chat,2
C00881,Web Chat,3
C00881,Web Chat,3
C00882,Email,5
C00882,Phone,4
C00882,Phone,3
C00883,Web Chat,3
C00883,Web Chat,4
C00884,Email,4
C00884,Web Chat,4
C00884,Phone,4
C00884,Email,5
C00885,Email,2
C00885,Phone,1
C00885,Web Chat,2
C00885,Phone,2
C00885,Phone,2
C00886,Email,5
C00887,Email,3
C00887,Email,4
C00887,Email,5
C00887,Web Chat,5
C00888,Web Chat,4
C00888,Web Chat,5
C00889,Phone,1
C00889,Web Chat,3
C00889,Web Chat,1
C00889,Web Chat,3
C00889,Phone,3
C00889,Email,3
C00889,Web Chat,1
C00890,Email,4
C00890,Phone,5
C00891,Email,5
C00892,Email,3
C00892,Phone,2
C00892,Phone,1
C00892,Web Chat,3
C00892,Web Chat,2
C00892,Web Chat,2
C00892,Web Chat,3
C00892,Web Chat,1
C00892,Web Chat,3
C00893,Web Chat,4
C00893,Phone,4
C00893,Email,3
C00893,Email,4
C00894,Web Chat,4
C00895,Web Chat,3
C00895,Phone,2
C00895,Email,1
C00895,Web Chat,1
C00895,Web Chat,1
C00895,Phone,2
C00895,Phone,2
C00896,Email,4
C00896,Email,3
C00897,Web Chat,3
C00898,Email,4
C00898,Email,3
C00898,Email,3
C00899,Phone,3
C00899,Email,5
C00899,Email,4
C00899,Web Chat,3
C00900,Email,3
C00900,Email,2
C00900,Email,3
C00900,Phone,3
C00900,Web Chat,2
C00900,Phone,2
C00900,Web Chat,2
C00900,Email,1
C00900,Web Chat,3
C00901,Web Chat,3
C00901,Phone,4
C00902,Email,4
C00902,Phone,4
C00902,Phone,4
C00903,Web Chat,5
C00903,Email,4
C00903,Phone,5
C00903,Email,3
C00904,Phone,2
C00904,Email,2
C00904,Email,1
C00904,Email,1
C00904,Web Chat,3
C00905,Web Chat,5
C00905,Phone,3
C00906,Web Chat,3
C00906,Phone,5
C00906,Phone,4
C00907,Web Chat,3
C00907,Email,4
C00908,Email,3
C00908,Email,3
C00908,Phone,5
C00908,Web Chat,5
C00908,Web Chat,4
C00909,Email,1
C00909,Phone,1
C00909,Web Chat,3
C00909,Phone,1
C00909,Email,1
C00909,Web Chat,3
C00910,Email,5
C00910,Phone,3
C00911,Phone,5
C00911,Web Chat,4
C00911,Email,4
C00911,Phone,5
C00911,Phone,4
C00912,Web Chat,3
C00912,Web Chat,4
C00912,Phone,3
C00912,Email,4
C00913,Email,1
C00913,Web Chat,3
C00913,Web Chat,3
C00913,Web Chat,2
C00913,Phone,2
C00913,Web Chat,3
C00913,Email,2
C00914,Web Chat,4
C00914,Email,5
C00914,Email,3
C00914,Web Chat,3
C00914,Email,5
C00915,Phone,3
C00915,Web Chat,3
C00916,Phone,4
C00916,Web Chat,5
C00916,Phone,3
C00917,Phone,4
C00917,Web Chat,4
C00918,Phone,5
C00919,Phone,5
C00919,Phone,5
C00919,Phone,4
C00920,Web Chat,4
C00920,Phone,3
C00920,Email,3
C00920,Web Chat,5
C00921,Phone,5
C00921,Phone,3
C00922,Web Chat,4
C00922,Web Chat,3
C00923,Email,3
C00923,Web Chat,3
C00924,Phone,3
C00925,Email,3
C00925,Email,5
C00926,Phone,4
C00926,Web Chat,5
C00926,Phone,3
C00926,Email,4
C00926,Web Chat,5
C00927,Web Chat,4
C00927,Web Chat,3
C00927,Email,4
C00928,Phone,5
C00928,Phone,5
C00929,Phone,3
C00929,Phone,1
C00929,Phone,2
C00929,Email,2
C00929,Web Chat,3
C00929,Phone,2
C00930,Phone,4
C00930,Web Chat,5
C00931,Web Chat,4
C00931,Phone,3
C00931,Email,5
C00932,Phone,4
C00932,Phone,3
C00932,Phone,5
C00932,Email,4
C00933,Web Chat,3
C00933,Phone,2
C00933,Phone,1
C00933,Phone,1
C00933,Email,2
C00933,Phone,2
C00933,Email,1
C00934,Web Chat,3
C00934,Web Chat,3
C00934,Email,1
C00934,Phone,2
C00934,Email,2
C00935,Web Chat,5
C00935,Web Chat,5
C00935,Email,5
C00935,Email,4
C00935,Phone,3
C00936,Email,2
C00936,Web Chat,1
C00936,Web Chat,1
C00936,Email,3
C00936,Phone,3
C00936,Web Chat,2
C00936,Email,2
C00936,Email,3
C00936,Web Chat,1
C00937,Phone,1
C00937,Web Chat,1
C00937,Email,1
C00937,Email,1
C00937,Email,3
C00937,Web Chat,2
C00937,Web Chat,3
C00937,Email,1
C00938,Email,4
C00938,Web Chat,3
C00938,Email,4
C00938,Email,5
C00939,Phone,2
C00939,Web Chat,3
C00939,Email,2
C00939,Web Chat,1
C00939,Email,1
C00940,Phone,2
C00940,Email,1
C00940,Web Chat,1
C00940,Email,2
C00940,Email,1
C00940,Email,3
C00941,Phone,5
C00942,Email,5
C00942,Email,4
C00942,Web Chat,4
C00942,Phone,3
C00943,Email,3
C00944,Email,5
C00944,Web Chat,4
C00944,Email,4
C00944,Web Chat,3
C00945,Web Chat,4
C00945,Web Chat,3
C00945,Email,3
C00946,Email,2
C00946,Web Chat,3
C00946,Phone,2
C00946,Web Chat,3
C00946,Web Chat,3
C00946,Email,3
C00946,Web Chat,2
C00947,Phone,3
C00947,Email,3
C00947,Web Chat,5
C00948,Web Chat,1
C00948,Phone,2
C00948,Web Chat,1
C00948,Email,3
C00948,Web Chat,1
C00948,Web Chat,3
C00948,Email,1
C00949,Web Chat,5
C00949,Phone,4
C00950,Email,3
C00950,Email,5
C00951,Phone,4
C00951,Email,4
C00951,Email,4
C00952,Email,1
C00952,Web Chat,3
C00952,Email,1
C00952,Phone,1
C00952,Phone,1
C00952,Phone,1
C00952,Web Chat,2
C00952,Email,2
C00952,Email,3
C00953,Email,3
C00953,Web Chat,4
C00953,Email,4
C00953,Phone,3
C00953,Web Chat,3
C00954,Web Chat,5
C00954,Email,3
C00955,Phone,3
C00955,Phone,3
C00955,Web Chat,5
C00955,Email,3
C00955,Web Chat,5
C00956,Web Chat,5
C00956,Phone,3
C00956,Web Chat,4
C00957,Web Chat,3
C00957,Email,3
C00958,Email,4
C00959,Phone,1
C00959,Web Chat,2
C00959,Email,2
C00959,Web Chat,1
C00959,Web Chat,1
C00959,Email,2
C00959,Web Chat,2
C00959,Phone,1
C00960,Email,4
C00960,Phone,5
C00960,Web Chat,4
C00961,Email,3
C00961,Email,4
C00961,Phone,4
C00962,Email,4
C00962,Web Chat,5
C00963,Phone,4
C00963,Web Chat,4
C00963,Phone,5
C00964,Web Chat,3
C00964,Email,5
C00964,Email,4
C00965,Email,5
C00965,Phone,3
C00966,Web Chat,1
C00966,Phone,1
C00966,Phone,2
C00966,Email,3
C00966,Phone,1
C00966,Email,3
C00966,Phone,1
C00966,Web Chat,1
C00967,Phone,5
C00968,Web Chat,3
C00968,Phone,4
C00969,Web Chat,5
C00969,Email,3
C00969,Email,3
C00969,Phone,5
C00969,Web Chat,3
C00970,Email,4
C00970,Phone,3
C00970,Web Chat,4
C00971,Email,3
C00971,Email,3
C00971,Web Chat,5
C00971,Email,3
C00971,Web Chat,4
C00972,Web Chat,3
C00973,Web Chat,3
C00973,Phone,4
C00973,Phone,5
C00973,Web Chat,5
C00973,Phone,4
C00974,Phone,3
C00974,Email,5
C00974,Phone,3
C00975,Email,4
C00975,Web Chat,4
C00975,Email,5
C00975,Phone,3
C00976,Email,4
C00976,Phone,4
C00976,Web Chat,5
C00977,Phone,5
C00978,Web Chat,3
C00978,Web Chat,1
C00978,Web Chat,3
C00978,Phone,2
C00978,Email,1
C00978,Email,3
C00979,Phone,5
C00979,Web Chat,4
C00980,Phone,4
C00980,Web Chat,5
C00981,Phone,3
C00981,Email,4
C00981,Phone,5
C00981,Email,5
C00982,Phone,4
C00983,Phone,2
C00983,Phone,1
C00983,Email,2
C00983,Web Chat,1
C00983,Email,1
C00983,Web Chat,2
C00983,Web Chat,1
C00984,Web Chat,4
C00984,Web Chat,3
C00985,Phone,4
C00986,Phone,5
C00986,Email,5
C00986,Web Chat,4
C00987,Email,1
C00987,Phone,1
C00987,Phone,3
C00987,Web Chat,2
C00988,Web Chat,5
C00988,Phone,5
C00988,Phone,3
C00988,Phone,3
C00988,Phone,3
C00989,Web Chat,3
C00989,Email,3
C00989,Web Chat,3
C00989,Phone,4
C00990,Email,4
C00991,Phone,4
C00991,Email,5
C00991,Email,4
C00992,Phone,1
C00992,Email,1
C00992,Email,3
C00992,Phone,3
C00992,Web Chat,3
C00992,Email,2
C00992,Web Chat,3
C00992,Email,1
C00992,Phone,3
C00993,Web Chat,3
C00993,Email,3
C00993,Phone,5
C00993,Web Chat,4
C00993,Phone,4
C00994,Web Chat,4
C00994,Email,5
C00994,Email,5
C00994,Phone,3
C00994,Web Chat,4
C00995,Phone,5
C00995,Web Chat,5
C00996,Web Chat,5
C00996,Web Chat,5
C00996,Email,4
C00996,Email,4
C00996,Email,3
C00997,Email,4
C00997,Phone,4
C00998,Email,5
C00998,Web Chat,4
C00998,Email,5
C00998,Phone,4
C00998,Web Chat,3
C00999,Web Chat,3
C00999,Phone,5
C01000,Web Chat,3
